group,exam,time,finished,makespan,expand_number,generated_number,depth,PetriType,SetType,Heuristic,dominance_pruned,dominance_pop_pruned,ub_pruned,dr4_pruned
15,7,0.000236583,True,47,41,113,33,TT2,j30,LBCS_DP,0,0,30,40
15,8,0.280732,True,50,65044,168669,33,TT2,j30,LBCS_DP,46417,10793,8208,97702
15,9,0.000295792,True,54,42,148,33,TT2,j30,LBCS_DP,0,0,57,59
15,10,0.000974834,True,65,250,659,33,TT2,j30,LBCS_DP,96,0,177,88
16,1,0.000137667,True,51,33,74,33,TT2,j30,LBCS_DP,0,0,4,50
16,2,0.00052975,True,48,150,401,33,TT2,j30,LBCS_DP,42,0,131,120
16,3,0.000242917,True,36,33,122,33,TT2,j30,LBCS_DP,0,0,35,35
16,4,0.000184208,True,47,33,87,33,TT2,j30,LBCS_DP,0,0,15,59
16,5,0.000193875,True,51,33,102,33,TT2,j30,LBCS_DP,0,0,19,40
16,6,0.000212833,True,51,33,116,33,TT2,j30,LBCS_DP,0,0,13,55
16,7,0.000199959,True,34,33,101,33,TT2,j30,LBCS_DP,0,0,24,53
16,8,0.000150167,True,44,33,83,33,TT2,j30,LBCS_DP,0,0,11,62
16,9,0.000153041,True,44,33,89,33,TT2,j30,LBCS_DP,0,0,12,37
16,10,0.000160125,True,51,33,93,33,TT2,j30,LBCS_DP,0,0,3,56
17,1,0.0185767,True,64,5663,16882,33,TT2,j30,LBCS_DP,7429,412,195,8736
17,2,0.00880937,True,68,3420,7823,33,TT2,j30,LBCS_DP,1971,553,223,3916
17,3,0.000359291,True,60,99,268,33,TT2,j30,LBCS_DP,28,0,65,100
17,4,0.00272883,True,49,757,2575,33,TT2,j30,LBCS_DP,1219,31,2,1539
17,5,0.00407587,True,47,1255,3488,33,TT2,j30,LBCS_DP,1271,104,214,1396
17,6,0.000227542,True,63,61,152,33,TT2,j30,LBCS_DP,0,0,37,84
17,7,0.00545421,True,57,1114,3984,33,TT2,j30,LBCS_DP,1395,114,226,952
17,8,0.00212013,True,61,463,1379,33,TT2,j30,LBCS_DP,281,15,26,429
17,9,0.00179121,True,48,589,1421,33,TT2,j30,LBCS_DP,287,30,58,677
17,10,0.00145612,True,66,260,853,33,TT2,j30,LBCS_DP,168,0,254,364
18,1,0.00335613,True,53,1355,3056,33,TT2,j30,LBCS_DP,382,292,38,2448
18,2,0.0016125,True,55,462,1382,33,TT2,j30,LBCS_DP,359,21,209,669
18,3,0.00337983,True,56,988,2512,33,TT2,j30,LBCS_DP,818,123,187,1085
18,4,0.00208633,True,70,524,1504,33,TT2,j30,LBCS_DP,200,0,454,827
18,5,0.0111597,True,52,3679,10308,33,TT2,j30,LBCS_DP,2096,363,1304,4210
18,6,0.0124908,True,62,4451,12271,33,TT2,j30,LBCS_DP,3731,433,212,5866
18,7,0.00458862,True,48,1378,3514,33,TT2,j30,LBCS_DP,618,94,476,2400
18,8,0.0121977,True,52,4080,9790,33,TT2,j30,LBCS_DP,1817,575,728,5440
18,9,0.00025825,True,47,51,133,33,TT2,j30,LBCS_DP,4,2,16,75
18,10,0.0132692,True,49,4272,13339,33,TT2,j30,LBCS_DP,5131,468,251,3952
19,1,0.0215464,True,40,5818,18421,33,TT2,j30,LBCS_DP,4028,2,1956,10737
19,2,0.000147667,True,58,33,85,33,TT2,j30,LBCS_DP,0,0,2,40
19,3,0.000138458,True,83,33,69,33,TT2,j30,LBCS_DP,0,0,3,43
19,4,0.000223209,True,39,55,161,33,TT2,j30,LBCS_DP,0,0,19,117
19,5,0.00675542,True,48,1332,4688,33,TT2,j30,LBCS_DP,825,8,996,2472
19,6,0.00307688,True,49,1317,3115,33,TT2,j30,LBCS_DP,600,258,50,1212
19,7,0.0046675,True,57,1422,4014,33,TT2,j30,LBCS_DP,825,64,274,2196
19,8,0.000296166,True,55,54,165,33,TT2,j30,LBCS_DP,3,0,72,59
19,9,0.00304404,True,38,678,2173,33,TT2,j30,LBCS_DP,64,0,641,1743
19,10,0.00761754,True,47,2440,6822,33,TT2,j30,LBCS_DP,1438,355,472,2858
20,1,0.000175042,True,57,33,95,33,TT2,j30,LBCS_DP,0,0,14,36
20,2,0.000135416,True,70,33,74,33,TT2,j30,LBCS_DP,0,0,6,39
20,3,0.000172041,True,49,33,113,33,TT2,j30,LBCS_DP,0,0,16,53
20,4,0.000167542,True,43,33,91,33,TT2,j30,LBCS_DP,0,0,17,71
20,5,0.000157041,True,61,33,78,33,TT2,j30,LBCS_DP,0,0,18,31
20,6,0.000173625,True,51,33,88,33,TT2,j30,LBCS_DP,0,0,18,53
20,7,0.000219667,True,42,45,118,33,TT2,j30,LBCS_DP,0,0,29,74
20,8,0.000166542,True,51,33,82,33,TT2,j30,LBCS_DP,0,0,17,34
20,9,0.00018875,True,41,33,96,33,TT2,j30,LBCS_DP,0,0,19,49
20,10,0.000143375,True,37,33,84,33,TT2,j30,LBCS_DP,0,0,6,49
