group,exam,time,finished,makespan,expand_number,generated_number,depth,PetriType,SetType,Heuristic,dominance_pruned,dominance_pop_pruned,ub_pruned
18,5,300,False,0,3272710,22149737,0,TT,j90,LBMAX_DP,2337175,14294198,314429,0
18,6,300,False,0,2732901,20010662,0,TT,j90,LBMAX_DP,1731818,15933794,67090,480
18,7,62.0429,True,73,813620,4816206,93,TT,j90,LBMAX_DP,1073864,3954250,155333,324
18,8,3.79394,True,92,42031,261050,93,TT,j90,LBMAX_DP,36526,192651,4833,0
18,9,300,False,0,5638341,20028559,0,TT,j90,LBMAX_DP,4011968,42729586,699869,0
18,10,300,False,0,5869100,23273684,0,TT,j90,LBMAX_DP,3157304,27884622,186899,0
19,1,16.4697,True,98,440894,1184405,93,TT,j90,LBMAX_DP,240025,3661013,18004,0
19,2,300,False,0,9808641,29023139,0,TT,j90,LBMAX_DP,3727438,58313682,2440999,144728
19,3,300,False,0,8087728,24115929,0,TT,j90,LBMAX_DP,4066511,67053353,289860,0
19,4,72.299,True,77,819263,5016308,93,TT,j90,LBMAX_DP,379131,4742774,66191,0
19,5,68.6542,True,66,1634760,5196579,93,TT,j90,LBMAX_DP,659174,10325780,127206,880
19,6,2.4935,True,136,89920,185340,93,TT,j90,LBMAX_DP,20411,519384,9654,0
19,7,107.378,True,66,1309646,8833842,93,TT,j90,LBMAX_DP,1617938,6116064,193148,602
19,8,53.7886,True,91,534247,3774210,93,TT,j90,LBMAX_DP,508729,2545314,50692,0
19,9,122.32,True,121,4590025,9741753,93,TT,j90,LBMAX_DP,2099656,30076403,180328,0
19,10,300,False,0,4565801,20454463,0,TT,j90,LBMAX_DP,3858367,28101887,268866,0
20,1,156.895,True,85,1899773,11477447,93,TT,j90,LBMAX_DP,1630834,11679659,272500,0
20,2,7.09475,True,76,88893,516970,93,TT,j90,LBMAX_DP,56008,527748,1685,0
20,3,300,False,0,5447069,20649590,0,TT,j90,LBMAX_DP,7684527,31467791,82002,0
20,4,300,False,0,4797286,19090250,0,TT,j90,LBMAX_DP,2313231,49095818,85298,0
20,5,284.65,True,88,8570257,17652447,93,TT,j90,LBMAX_DP,3447971,80241852,5946,0
20,6,300,False,0,4868939,20127528,0,TT,j90,LBMAX_DP,2146052,48864867,738,0
20,7,300,False,0,6393465,19673063,0,TT,j90,LBMAX_DP,4199080,57284786,299710,0
20,8,15.5089,True,85,205508,1137988,93,TT,j90,LBMAX_DP,130407,1186668,5828,0
20,9,97.3536,True,76,3350718,8106488,93,TT,j90,LBMAX_DP,1090232,25065646,10904,0
20,10,300,False,0,7668851,24915088,0,TT,j90,LBMAX_DP,3886945,56763623,792252,0
21,1,300,False,0,1629369,15819173,0,TT,j90,LBMAX_DP,1242458,2301258,240522,0
21,2,300,False,0,1355205,17777343,0,TT,j90,LBMAX_DP,1049535,2665598,922920,3412
21,3,300,False,0,1598418,17166100,0,TT,j90,LBMAX_DP,1625374,1772817,781206,2589
21,4,300,False,0,1448603,13312452,0,TT,j90,LBMAX_DP,1110783,2104591,392855,21039
21,5,300,False,0,1533901,16615533,0,TT,j90,LBMAX_DP,926133,2467237,244395,0
21,6,300,False,0,2134657,17129705,0,TT,j90,LBMAX_DP,1488799,6491037,1449572,34584
21,7,300,False,0,1436009,16829840,0,TT,j90,LBMAX_DP,1135892,1660958,261749,4457
21,8,300,False,0,1668927,17611678,0,TT,j90,LBMAX_DP,1280650,2680966,190594,0
21,9,300,False,0,1112817,14117650,0,TT,j90,LBMAX_DP,703421,1055729,154907,0
21,10,300,False,0,1479370,16996081,0,TT,j90,LBMAX_DP,1597496,2251069,88589,0
22,1,3.62559,True,108,69475,336927,93,TT,j90,LBMAX_DP,35019,83770,2620,0
22,2,1.48866,True,85,13707,106761,93,TT,j90,LBMAX_DP,11121,27806,904,21
22,3,300,False,0,1456937,12022075,0,TT,j90,LBMAX_DP,1460644,3010657,82207,0
22,4,300,False,0,1905838,14608188,0,TT,j90,LBMAX_DP,1647846,4303389,237660,76
22,5,4.01768,True,96,56672,342398,93,TT,j90,LBMAX_DP,49751,123604,6489,677
22,6,300,False,0,1979711,17221257,0,TT,j90,LBMAX_DP,2052571,5835025,309188,36
22,7,300,False,0,1166480,5277684,0,TT,j90,LBMAX_DP,760997,1871308,301802,164
22,8,300,False,0,1323367,15134475,0,TT,j90,LBMAX_DP,1116027,3838053,100027,0
