group,exam,time,finished,makespan,expand_number,generated_number,depth,PetriType,SetType,Heuristic,dominance_pruned,dominance_pop_pruned,ub_pruned
8,2,0.00425212,True,51,236,1153,33,TT,j30,LBMAX_DP,0,0,0,0
8,3,0.46975,True,53,20653,133340,33,TT,j30,LBMAX_DP,0,0,0,0
8,4,0.00429265,True,48,222,1072,33,TT,j30,LBMAX_DP,0,0,0,0
8,5,0.00314524,True,58,203,820,33,TT,j30,LBMAX_DP,0,0,0,0
8,6,0.00582128,True,47,332,1610,33,TT,j30,LBMAX_DP,0,0,0,0
8,7,0.00278337,True,41,117,636,33,TT,j30,LBMAX_DP,0,0,0,0
8,8,0.145592,True,51,7533,37224,33,TT,j30,LBMAX_DP,0,0,0,0
8,9,0.0036324,True,39,130,830,33,TT,j30,LBMAX_DP,0,0,0,0
8,10,0.0121262,True,67,496,2609,33,TT,j30,LBMAX_DP,0,0,0,0
9,1,300,False,0,8908232,56990338,0,TT,j30,LBMAX_DP,0,0,0,0
9,2,300,False,0,11010236,59759603,0,TT,j30,LBMAX_DP,0,0,0,0
9,3,307.508,False,0,11058060,60523257,0,TT,j30,LBMAX_DP,0,0,0,0
9,4,304.329,False,0,10320352,64345314,0,TT,j30,LBMAX_DP,0,0,0,0
9,5,300,False,0,12284033,60807674,0,TT,j30,LBMAX_DP,0,0,0,0
9,6,300,False,0,11729568,66482045,0,TT,j30,LBMAX_DP,0,0,0,0
9,7,308.249,False,0,10533528,63486970,0,TT,j30,LBMAX_DP,0,0,0,0
9,8,300,False,0,11584083,61198954,0,TT,j30,LBMAX_DP,0,0,0,0
9,9,300,False,0,11586966,60525890,0,TT,j30,LBMAX_DP,0,0,0,0
9,10,300,False,0,9629157,60302590,0,TT,j30,LBMAX_DP,0,0,0,0
10,1,63.4087,True,42,2714937,15850218,33,TT,j30,LBMAX_DP,0,0,0,0
10,2,68.8988,True,56,4192598,15918146,33,TT,j30,LBMAX_DP,0,0,0,0
10,3,300,False,0,14513029,68477291,0,TT,j30,LBMAX_DP,0,0,0,0
10,4,41.2571,True,58,2329107,10388989,33,TT,j30,LBMAX_DP,0,0,0,0
10,5,74.8988,True,41,3336590,17814671,33,TT,j30,LBMAX_DP,0,0,0,0
10,6,300,False,0,13754966,69565739,0,TT,j30,LBMAX_DP,0,0,0,0
10,7,7.0995,True,49,327134,1841049,33,TT,j30,LBMAX_DP,0,0,0,0
10,8,300,False,0,13209191,68537142,0,TT,j30,LBMAX_DP,0,0,0,0
10,9,0.00581615,True,49,329,1609,33,TT,j30,LBMAX_DP,0,0,0,0
10,10,300,False,0,12102294,69735356,0,TT,j30,LBMAX_DP,0,0,0,0
11,1,0.260306,True,54,7562,34018,33,TT,j30,LBMAX_DP,0,0,0,0
11,2,0.0785382,True,56,6666,23701,33,TT,j30,LBMAX_DP,0,0,0,0
11,3,2.33071,True,81,129006,550364,33,TT,j30,LBMAX_DP,0,0,0,0
11,4,259.337,True,63,14494143,64928299,33,TT,j30,LBMAX_DP,0,0,0,0
11,5,7.67725,True,49,354105,2170043,33,TT,j30,LBMAX_DP,0,0,0,0
11,6,0.138242,True,44,5583,35037,33,TT,j30,LBMAX_DP,0,0,0,0
11,7,26.8105,True,36,1226438,7242386,33,TT,j30,LBMAX_DP,0,0,0,0
11,8,0.179072,True,62,17552,59758,33,TT,j30,LBMAX_DP,0,0,0,0
11,9,0.00242353,True,67,108,495,33,TT,j30,LBMAX_DP,0,0,0,0
11,10,0.00449749,True,38,222,1061,33,TT,j30,LBMAX_DP,0,0,0,0
12,1,0.000874115,True,47,44,185,33,TT,j30,LBMAX_DP,0,0,0,0
12,2,0.00154186,True,46,68,335,33,TT,j30,LBMAX_DP,0,0,0,0
12,3,0.0111706,True,37,708,3220,33,TT,j30,LBMAX_DP,0,0,0,0
12,4,0.00258528,True,63,110,587,33,TT,j30,LBMAX_DP,0,0,0,0
12,5,0.319578,True,47,13300,82075,33,TT,j30,LBMAX_DP,0,0,0,0
12,6,0.218561,True,53,14383,60442,33,TT,j30,LBMAX_DP,0,0,0,0
12,7,0.534104,True,55,28974,129358,33,TT,j30,LBMAX_DP,0,0,0,0
12,8,0.155805,True,35,5999,40316,33,TT,j30,LBMAX_DP,0,0,0,0
12,9,0.00165235,True,52,88,370,33,TT,j30,LBMAX_DP,0,0,0,0
12,10,6.22714,True,57,305257,1420980,33,TT,j30,LBMAX_DP,0,0,0,0
13,1,300,False,0,10021733,60740863,0,TT,j30,LBMAX_DP,0,0,0,0
13,2,300,False,0,10218156,62280973,0,TT,j30,LBMAX_DP,0,0,0,0
13,3,300,False,0,9609612,58411161,0,TT,j30,LBMAX_DP,0,0,0,0
13,4,309.07,False,0,11206762,55311273,0,TT,j30,LBMAX_DP,0,0,0,0
13,5,300,False,0,9780840,58984721,0,TT,j30,LBMAX_DP,0,0,0,0
13,6,300.211,False,0,8554589,56360688,0,TT,j30,LBMAX_DP,0,0,0,0
13,7,300,False,0,8914095,55976652,0,TT,j30,LBMAX_DP,0,0,0,0
13,8,300,False,0,9628357,59561526,0,TT,j30,LBMAX_DP,0,0,0,0
13,9,300,False,0,9183359,54140736,0,TT,j30,LBMAX_DP,0,0,0,0
13,10,300,False,0,8121453,55570428,0,TT,j30,LBMAX_DP,0,0,0,0
14,1,179.154,True,50,10345640,37930925,33,TT,j30,LBMAX_DP,0,0,0,0
14,2,115.575,True,53,5087804,24908137,33,TT,j30,LBMAX_DP,0,0,0,0
14,3,92.4191,True,58,4064433,20544914,33,TT,j30,LBMAX_DP,0,0,0,0
14,4,300,False,0,9288591,49449065,0,TT,j30,LBMAX_DP,0,0,0,0
14,5,0.40448,True,52,11181,73910,33,TT,j30,LBMAX_DP,0,0,0,0
14,6,0.965718,True,35,29798,187513,33,TT,j30,LBMAX_DP,0,0,0,0
14,7,244.065,True,50,7757844,42416124,33,TT,j30,LBMAX_DP,0,0,0,0
14,8,0.00934154,True,54,316,1751,33,TT,j30,LBMAX_DP,0,0,0,0
14,9,300,False,0,9433013,57051903,0,TT,j30,LBMAX_DP,0,0,0,0
14,10,20.1913,True,61,1149544,4932694,33,TT,j30,LBMAX_DP,0,0,0,0
15,1,0.174063,True,46,4850,26133,33,TT,j30,LBMAX_DP,0,0,0,0
15,2,0.0452009,True,47,1348,9791,33,TT,j30,LBMAX_DP,0,0,0,0
15,3,0.286688,True,48,21787,88760,33,TT,j30,LBMAX_DP,0,0,0,0
15,4,0.389736,True,48,17181,86515,33,TT,j30,LBMAX_DP,0,0,0,0
15,5,23.6024,True,58,1202392,5453973,33,TT,j30,LBMAX_DP,0,0,0,0
15,6,0.00252058,True,67,107,519,33,TT,j30,LBMAX_DP,0,0,0,0
15,7,0.00075101,True,47,34,135,33,TT,j30,LBMAX_DP,0,0,0,0
15,8,300,False,0,19330120,72857139,0,TT,j30,LBMAX_DP,0,0,0,0
15,9,0.00390779,True,54,179,957,33,TT,j30,LBMAX_DP,0,0,0,0
15,10,0.511538,True,65,1762,9044,33,TT,j30,LBMAX_DP,0,0,0,0
16,1,0.354342,True,51,16019,73713,33,TT,j30,LBMAX_DP,0,0,0,0
16,2,0.00520023,True,48,222,1159,33,TT,j30,LBMAX_DP,0,0,0,0
16,3,0.00260025,True,36,110,576,33,TT,j30,LBMAX_DP,0,0,0,0
16,4,0.0025329,True,47,106,569,33,TT,j30,LBMAX_DP,0,0,0,0
16,5,0.0527097,True,51,2616,12802,33,TT,j30,LBMAX_DP,0,0,0,0
16,6,0.0123202,True,51,329,2524,33,TT,j30,LBMAX_DP,0,0,0,0
16,7,0.00724628,True,34,312,1678,33,TT,j30,LBMAX_DP,0,0,0,0
16,8,0.00810453,True,44,298,1841,33,TT,j30,LBMAX_DP,0,0,0,0
16,9,0.00323221,True,44,196,765,33,TT,j30,LBMAX_DP,0,0,0,0
16,10,25.8414,True,51,1236773,6014226,33,TT,j30,LBMAX_DP,0,0,0,0
17,1,41.5826,True,64,2729097,12533564,33,TT,j30,LBMAX_DP,0,0,0,0
17,2,1.37748,True,68,127319,503023,33,TT,j30,LBMAX_DP,0,0,0,0
17,3,0.00110423,True,60,66,263,33,TT,j30,LBMAX_DP,0,0,0,0
17,4,0.173607,True,49,9915,56181,33,TT,j30,LBMAX_DP,0,0,0,0
17,5,0.899934,True,47,63454,286086,33,TT,j30,LBMAX_DP,0,0,0,0
17,6,0.00108971,True,63,50,218,33,TT,j30,LBMAX_DP,0,0,0,0
17,7,0.222425,True,57,12000,66775,33,TT,j30,LBMAX_DP,0,0,0,0
17,8,0.0692806,True,61,5358,21146,33,TT,j30,LBMAX_DP,0,0,0,0
17,9,0.423903,True,48,32093,139439,33,TT,j30,LBMAX_DP,0,0,0,0
17,10,0.00135046,True,66,79,317,33,TT,j30,LBMAX_DP,0,0,0,0
18,1,0.0894408,True,53,6038,30184,33,TT,j30,LBMAX_DP,0,0,0,0
18,2,0.0532154,True,55,3451,18081,33,TT,j30,LBMAX_DP,0,0,0,0
18,3,0.0173786,True,56,1463,6147,33,TT,j30,LBMAX_DP,0,0,0,0
18,4,0.0133381,True,70,987,4178,33,TT,j30,LBMAX_DP,0,0,0,0
18,5,0.13995,True,52,11440,50602,33,TT,j30,LBMAX_DP,0,0,0,0
18,6,3.6297,True,62,370282,1279019,33,TT,j30,LBMAX_DP,0,0,0,0
18,7,0.0478931,True,48,3349,15407,33,TT,j30,LBMAX_DP,0,0,0,0
18,8,0.0532402,True,52,5903,22833,33,TT,j30,LBMAX_DP,0,0,0,0
18,9,0.00397665,True,47,221,1063,33,TT,j30,LBMAX_DP,0,0,0,0
18,10,2.79106,True,49,222655,1019887,33,TT,j30,LBMAX_DP,0,0,0,0
19,1,0.107761,True,40,7799,38122,33,TT,j30,LBMAX_DP,0,0,0,0
19,2,0.00081693,True,58,49,181,33,TT,j30,LBMAX_DP,0,0,0,0
19,3,0.0012897,True,83,72,310,33,TT,j30,LBMAX_DP,0,0,0,0
19,4,0.00101521,True,39,41,209,33,TT,j30,LBMAX_DP,0,0,0,0
19,5,0.018205,True,48,1026,5562,33,TT,j30,LBMAX_DP,0,0,0,0
19,6,0.318049,True,49,31822,128268,33,TT,j30,LBMAX_DP,0,0,0,0
19,7,0.42609,True,57,64302,190743,33,TT,j30,LBMAX_DP,0,0,0,0
19,8,0.00282301,True,55,205,863,33,TT,j30,LBMAX_DP,0,0,0,0
19,9,0.0171629,True,38,1057,5637,33,TT,j30,LBMAX_DP,0,0,0,0
19,10,0.413536,True,47,31867,149496,33,TT,j30,LBMAX_DP,0,0,0,0
20,1,0.00256846,True,57,157,686,33,TT,j30,LBMAX_DP,0,0,0,0
20,2,0.00110284,True,70,73,275,33,TT,j30,LBMAX_DP,0,0,0,0
20,3,0.00144314,True,49,83,378,33,TT,j30,LBMAX_DP,0,0,0,0
20,4,0.00129505,True,43,57,295,33,TT,j30,LBMAX_DP,0,0,0,0
20,5,0.000615806,True,61,38,124,33,TT,j30,LBMAX_DP,0,0,0,0
20,6,0.00168196,True,51,71,358,33,TT,j30,LBMAX_DP,0,0,0,0
20,7,0.00177419,True,42,114,468,33,TT,j30,LBMAX_DP,0,0,0,0
20,8,0.00216788,True,51,143,619,33,TT,j30,LBMAX_DP,0,0,0,0
20,9,0.0026836,True,41,122,671,33,TT,j30,LBMAX_DP,0,0,0,0
20,10,0.00290522,True,37,139,662,33,TT,j30,LBMAX_DP,0,0,0,0
21,1,113.428,True,84,8103160,29877882,33,TT,j30,LBMAX_DP,0,0,0,0
21,2,24.0527,True,59,1398587,5868448,33,TT,j30,LBMAX_DP,0,0,0,0
21,3,300.436,False,0,18918382,69432926,0,TT,j30,LBMAX_DP,0,0,0,0
21,4,101.455,True,70,6014877,22870416,33,TT,j30,LBMAX_DP,0,0,0,0
21,5,9.51063,True,55,424957,2092306,33,TT,j30,LBMAX_DP,0,0,0,0
21,6,300,False,0,16094116,70731506,0,TT,j30,LBMAX_DP,0,0,0,0
21,7,22.5483,True,65,1050568,4854794,33,TT,j30,LBMAX_DP,0,0,0,0
21,8,60.453,True,62,2775233,12825810,33,TT,j30,LBMAX_DP,0,0,0,0
21,9,300,False,0,13351752,62366363,0,TT,j30,LBMAX_DP,0,0,0,0
21,10,50.3396,True,69,3122329,12395413,33,TT,j30,LBMAX_DP,0,0,0,0
22,1,0.0133944,True,42,908,3947,33,TT,j30,LBMAX_DP,0,0,0,0
22,2,0.141041,True,45,8964,38194,33,TT,j30,LBMAX_DP,0,0,0,0
22,3,221.12,True,63,17563207,59241187,33,TT,j30,LBMAX_DP,0,0,0,0
22,4,0.24501,True,42,16198,78302,33,TT,j30,LBMAX_DP,0,0,0,0
22,5,124.314,True,52,6803662,31761493,33,TT,j30,LBMAX_DP,0,0,0,0
22,6,13.2956,True,52,693833,3317393,33,TT,j30,LBMAX_DP,0,0,0,0
22,7,8.16289,True,60,463169,2014477,33,TT,j30,LBMAX_DP,0,0,0,0
22,8,300,False,0,17605589,74186410,0,TT,j30,LBMAX_DP,0,0,0,0
22,9,0.00228638,True,76,125,507,33,TT,j30,LBMAX_DP,0,0,0,0
22,10,19.0951,True,55,1433511,6110674,33,TT,j30,LBMAX_DP,0,0,0,0
23,1,0.00121902,True,63,76,250,33,TT,j30,LBMAX_DP,0,0,0,0
23,2,0.00222753,True,53,134,550,33,TT,j30,LBMAX_DP,0,0,0,0
23,3,0.00144485,True,46,74,320,33,TT,j30,LBMAX_DP,0,0,0,0
23,4,0.0406679,True,65,2012,9698,33,TT,j30,LBMAX_DP,0,0,0,0
23,5,2.61928,True,52,121589,642202,33,TT,j30,LBMAX_DP,0,0,0,0
23,6,0.815788,True,48,96650,302589,33,TT,j30,LBMAX_DP,0,0,0,0
23,7,0.701385,True,60,41461,194584,33,TT,j30,LBMAX_DP,0,0,0,0
23,8,0.00839467,True,48,632,2608,33,TT,j30,LBMAX_DP,0,0,0,0
23,9,0.533331,True,63,32039,142338,33,TT,j30,LBMAX_DP,0,0,0,0
23,10,0.00166531,True,61,126,436,33,TT,j30,LBMAX_DP,0,0,0,0
24,1,0.00225275,True,53,174,632,33,TT,j30,LBMAX_DP,0,0,0,0
24,2,0.00428304,True,58,184,969,33,TT,j30,LBMAX_DP,0,0,0,0
24,3,0.00117993,True,69,64,257,33,TT,j30,LBMAX_DP,0,0,0,0
24,4,0.00105252,True,53,55,218,33,TT,j30,LBMAX_DP,0,0,0,0
24,5,0.00109929,True,51,67,245,33,TT,j30,LBMAX_DP,0,0,0,0
24,6,0.00319211,True,56,169,819,33,TT,j30,LBMAX_DP,0,0,0,0
24,7,0.0246614,True,44,1676,6978,33,TT,j30,LBMAX_DP,0,0,0,0
24,8,0.00213559,True,38,86,463,33,TT,j30,LBMAX_DP,0,0,0,0
24,9,0.0022135,True,43,102,561,33,TT,j30,LBMAX_DP,0,0,0,0
24,10,0.00103789,True,53,51,213,33,TT,j30,LBMAX_DP,0,0,0,0
25,1,300,False,0,12270079,62295826,0,TT,j30,LBMAX_DP,0,0,0,0
25,2,307.117,False,0,13506203,62199437,0,TT,j30,LBMAX_DP,0,0,0,0
25,3,300,False,0,12045496,62275760,0,TT,j30,LBMAX_DP,0,0,0,0
25,4,300,False,0,12244976,59008019,0,TT,j30,LBMAX_DP,0,0,0,0
25,5,300,False,0,12217381,60001478,0,TT,j30,LBMAX_DP,0,0,0,0
25,6,300,False,0,12877559,63380319,0,TT,j30,LBMAX_DP,0,0,0,0
25,7,300,False,0,13836318,62918352,0,TT,j30,LBMAX_DP,0,0,0,0
25,8,300,False,0,11569123,58753220,0,TT,j30,LBMAX_DP,0,0,0,0
25,9,300,False,0,17383723,68512049,0,TT,j30,LBMAX_DP,0,0,0,0
25,10,300,False,0,13045657,63123304,0,TT,j30,LBMAX_DP,0,0,0,0
26,1,0.84128,True,59,72298,254494,33,TT,j30,LBMAX_DP,0,0,0,0
26,2,0.000855374,True,40,44,170,33,TT,j30,LBMAX_DP,0,0,0,0
26,3,0.001358,True,58,71,312,33,TT,j30,LBMAX_DP,0,0,0,0
