group,exam,time,finished,makespan,expand_number,generated_number,depth,PetriType,SetType,Heuristic,dominance_pruned,dominance_pop_pruned,ub_pruned
16,9,0.00126771,True,44,33,126,33,TT,j30,LBIP0_DP,0,0,0,0
16,10,0.000874097,True,51,33,145,33,TT,j30,LBIP0_DP,0,0,0,0
17,1,45.9613,True,64,2729097,12533564,33,TT,j30,LBIP0_DP,0,0,0,0
17,2,1.43204,True,68,127319,503023,33,TT,j30,LBIP0_DP,0,0,0,0
17,3,0.0144723,True,60,677,3635,33,TT,j30,LBIP0_DP,0,0,0,0
17,4,0.193876,True,49,9909,56159,33,TT,j30,LBIP0_DP,0,0,0,0
17,5,1.02479,True,47,63454,286086,33,TT,j30,LBIP0_DP,0,0,0,0
17,6,0.000656942,True,63,33,127,33,TT,j30,LBIP0_DP,0,0,0,0
17,7,0.264068,True,57,12000,66775,33,TT,j30,LBIP0_DP,0,0,0,0
17,8,0.0762069,True,61,5358,21146,33,TT,j30,LBIP0_DP,0,0,0,0
17,9,0.474162,True,48,32093,139439,33,TT,j30,LBIP0_DP,0,0,0,0
17,10,0.00194495,True,66,93,373,33,TT,j30,LBIP0_DP,0,0,0,0
18,1,0.00502821,True,53,319,1199,33,TT,j30,LBIP0_DP,0,0,0,0
18,2,0.00475059,True,55,259,1168,33,TT,j30,LBIP0_DP,0,0,0,0
18,3,0.023331,True,56,1463,6147,33,TT,j30,LBIP0_DP,0,0,0,0
18,4,0.0818343,True,70,4946,23052,33,TT,j30,LBIP0_DP,0,0,0,0
18,5,0.160493,True,52,11440,50602,33,TT,j30,LBIP0_DP,0,0,0,0
18,6,4.08155,True,62,370283,1279020,33,TT,j30,LBIP0_DP,0,0,0,0
18,7,0.0586043,True,48,3896,17839,33,TT,j30,LBIP0_DP,0,0,0,0
18,8,0.000916063,True,52,34,124,33,TT,j30,LBIP0_DP,0,0,0,0
18,9,0.000977296,True,47,35,158,33,TT,j30,LBIP0_DP,0,0,0,0
18,10,3.13063,True,49,222655,1019887,33,TT,j30,LBIP0_DP,0,0,0,0
19,1,0.00232505,True,40,47,167,33,TT,j30,LBIP0_DP,0,0,0,0
19,2,0.000760561,True,58,33,121,33,TT,j30,LBIP0_DP,0,0,0,0
19,3,0.00250697,True,83,139,628,33,TT,j30,LBIP0_DP,0,0,0,0
19,4,0.00126823,True,39,42,201,33,TT,j30,LBIP0_DP,0,0,0,0
19,5,0.0145867,True,48,868,4226,33,TT,j30,LBIP0_DP,0,0,0,0
19,6,0.00978673,True,49,826,2861,33,TT,j30,LBIP0_DP,0,0,0,0
19,7,0.574444,True,57,64302,190743,33,TT,j30,LBIP0_DP,0,0,0,0
19,8,0.00221127,True,55,48,187,33,TT,j30,LBIP0_DP,0,0,0,0
19,9,0.0182555,True,38,957,5113,33,TT,j30,LBIP0_DP,0,0,0,0
19,10,0.000927539,True,47,39,147,33,TT,j30,LBIP0_DP,0,0,0,0
20,1,0.000701022,True,57,33,133,33,TT,j30,LBIP0_DP,0,0,0,0
20,2,0.0012676,True,70,35,128,33,TT,j30,LBIP0_DP,0,0,0,0
20,3,0.00120031,True,49,33,164,33,TT,j30,LBIP0_DP,0,0,0,0
20,4,0.00130271,True,43,33,165,33,TT,j30,LBIP0_DP,0,0,0,0
20,5,0.00161278,True,61,83,363,33,TT,j30,LBIP0_DP,0,0,0,0
20,6,0.00112465,True,51,39,161,33,TT,j30,LBIP0_DP,0,0,0,0
20,7,0.000722832,True,42,35,133,33,TT,j30,LBIP0_DP,0,0,0,0
20,8,0.00076807,True,51,33,122,33,TT,j30,LBIP0_DP,0,0,0,0
20,9,0.000836367,True,41,33,153,33,TT,j30,LBIP0_DP,0,0,0,0
20,10,0.00154537,True,37,33,125,33,TT,j30,LBIP0_DP,0,0,0,0
21,1,128.448,True,84,8103160,29877882,33,TT,j30,LBIP0_DP,0,0,0,0
21,2,26.894,True,59,1398587,5868448,33,TT,j30,LBIP0_DP,0,0,0,0
21,3,300,False,0,17342621,64615039,0,TT,j30,LBIP0_DP,0,0,0,0
