group,exam,time,finished,makespan,expand_number,generated_number,depth,PetriType,SetType,Heuristic,dominance_pruned,dominance_pop_pruned,ub_pruned
7,7,20.6503,True,89,927129,1291743,63,TT,j60,LBCS_DP,298102,4942182,2966,1298
7,8,300,False,0,1467756,3041666,0,TT,j60,LBCS_DP,713662,4444160,32903,540
7,9,1.12633,True,44,16700,113449,63,TT,j60,LBCS_DP,10324,37347,215,0
7,10,0.0312462,True,82,643,2191,63,TT,j60,LBCS_DP,373,2091,0,0
8,1,1.7679,True,64,31650,120966,63,TT,j60,LBCS_DP,24874,169766,0,0
8,2,15.2939,True,61,294378,1256099,63,TT,j60,LBCS_DP,187360,1616616,1326,0
8,3,0.536192,True,79,15957,44932,63,TT,j60,LBCS_DP,7983,75791,464,0
8,4,36.9721,True,64,420027,2672876,63,TT,j60,LBCS_DP,597763,1451598,2482,0
8,5,0.184431,True,83,7576,16505,63,TT,j60,LBCS_DP,4450,36601,0,0
8,6,0.186009,True,56,1980,13956,63,TT,j60,LBCS_DP,1140,6495,62,0
8,7,11.6169,True,62,219673,872775,63,TT,j60,LBCS_DP,122563,1508843,2644,0
8,8,2.90086,True,66,87353,225875,63,TT,j60,LBCS_DP,27357,561846,14,0
8,9,3.32557,True,58,57504,238021,63,TT,j60,LBCS_DP,28746,330091,59,0
8,10,2.96218,True,97,62619,270658,63,TT,j60,LBCS_DP,18948,170520,3498,1
9,1,300.001,False,0,1119754,13250402,0,TT,j60,LBCS_DP,843475,596227,167448,1
9,2,300,False,0,1622544,15445718,0,TT,j60,LBCS_DP,1202205,1793429,843838,4
9,3,300,False,0,1284360,15080250,0,TT,j60,LBCS_DP,870872,852838,381211,2276
9,4,300,False,0,866843,9731036,0,TT,j60,LBCS_DP,452940,410994,391988,4875
9,5,300.001,False,0,994891,12615642,0,TT,j60,LBCS_DP,636728,455452,249735,12259
9,6,300.001,False,0,1252608,12187127,0,TT,j60,LBCS_DP,766894,934947,351832,33
9,7,300,False,0,1107120,12846731,0,TT,j60,LBCS_DP,882995,520566,302248,18083
9,8,300,False,0,1636715,18382511,0,TT,j60,LBCS_DP,1603044,1904711,848024,48
9,9,300,False,0,1238088,17572203,0,TT,j60,LBCS_DP,1040621,670633,976352,2424
9,10,300,False,0,1203806,10311707,0,TT,j60,LBCS_DP,669972,842433,856396,23180
10,1,3.36858,True,85,47437,310566,63,TT,j60,LBCS_DP,35765,22794,757,8
10,2,0.776697,True,62,6436,64776,63,TT,j60,LBCS_DP,9898,6248,231,0
10,3,300.001,False,0,589615,4623841,0,TT,j60,LBCS_DP,226431,363135,38664,26
