group,exam,time,finished,makespan,expand_number,generated_number,depth,PetriType,SetType,Heuristic,dominance_pruned,dominance_pop_pruned,ub_pruned
8,7,0.00272211,True,41,117,636,33,TT,j30,CP_DP,0,0,0,0
8,8,0.144235,True,51,7533,37224,33,TT,j30,CP_DP,0,0,0,0
8,9,0.0036197,True,39,130,830,33,TT,j30,CP_DP,0,0,0,0
8,10,0.0121232,True,67,496,2609,33,TT,j30,CP_DP,0,0,0,0
9,1,300,False,0,8644118,55365739,0,TT,j30,CP_DP,0,0,0,0
9,2,300,False,0,9813836,53291294,0,TT,j30,CP_DP,0,0,0,0
9,3,303.165,False,0,11058060,60523257,0,TT,j30,CP_DP,0,0,0,0
9,4,306.001,False,0,10320380,64345324,0,TT,j30,CP_DP,0,0,0,0
9,5,300,False,0,12258653,60678097,0,TT,j30,CP_DP,0,0,0,0
9,6,300,False,0,11684483,66222385,0,TT,j30,CP_DP,0,0,0,0
9,7,300,False,0,10324274,62222935,0,TT,j30,CP_DP,0,0,0,0
9,8,300,False,0,9223403,49595012,0,TT,j30,CP_DP,0,0,0,0
9,9,300,False,0,10429095,55548112,0,TT,j30,CP_DP,0,0,0,0
9,10,300,False,0,8768658,55218096,0,TT,j30,CP_DP,0,0,0,0
10,1,76.343,True,42,2714937,15850218,33,TT,j30,CP_DP,0,0,0,0
10,2,78.1143,True,56,4192598,15918146,33,TT,j30,CP_DP,0,0,0,0
10,3,300,False,0,14810499,69865301,0,TT,j30,CP_DP,0,0,0,0
10,4,41.6004,True,58,2329107,10388989,33,TT,j30,CP_DP,0,0,0,0
10,5,72.3127,True,41,3336590,17814671,33,TT,j30,CP_DP,0,0,0,0
10,6,300,False,0,12275208,62712229,0,TT,j30,CP_DP,0,0,0,0
10,7,7.60987,True,49,327134,1841049,33,TT,j30,CP_DP,0,0,0,0
10,8,300,False,0,13149903,68238792,0,TT,j30,CP_DP,0,0,0,0
10,9,0.00602298,True,49,329,1609,33,TT,j30,CP_DP,0,0,0,0
10,10,304.261,False,0,12034904,69326006,0,TT,j30,CP_DP,0,0,0,0
11,1,0.138413,True,54,7562,34018,33,TT,j30,CP_DP,0,0,0,0
11,2,2.06525,True,56,6666,23701,33,TT,j30,CP_DP,0,0,0,0
11,3,2.40096,True,81,129006,550364,33,TT,j30,CP_DP,0,0,0,0
11,4,261.006,True,63,14494143,64928299,33,TT,j30,CP_DP,0,0,0,0
11,5,7.63536,True,49,354105,2170043,33,TT,j30,CP_DP,0,0,0,0
11,6,0.141312,True,44,5583,35037,33,TT,j30,CP_DP,0,0,0,0
11,7,28.5156,True,36,1226438,7242386,33,TT,j30,CP_DP,0,0,0,0
11,8,0.179157,True,62,17552,59758,33,TT,j30,CP_DP,0,0,0,0
11,9,0.0024206,True,67,108,495,33,TT,j30,CP_DP,0,0,0,0
11,10,0.00459297,True,38,222,1061,33,TT,j30,CP_DP,0,0,0,0
12,1,0.000895753,True,47,44,185,33,TT,j30,CP_DP,0,0,0,0
12,2,0.00156042,True,46,68,335,33,TT,j30,CP_DP,0,0,0,0
12,3,0.0111838,True,37,708,3220,33,TT,j30,CP_DP,0,0,0,0
12,4,0.00257066,True,63,110,587,33,TT,j30,CP_DP,0,0,0,0
12,5,0.327485,True,47,13300,82075,33,TT,j30,CP_DP,0,0,0,0
12,6,0.220414,True,53,14383,60442,33,TT,j30,CP_DP,0,0,0,0
12,7,0.535709,True,55,28974,129358,33,TT,j30,CP_DP,0,0,0,0
12,8,0.163708,True,35,5999,40316,33,TT,j30,CP_DP,0,0,0,0
12,9,0.00312479,True,52,88,370,33,TT,j30,CP_DP,0,0,0,0
12,10,6.38052,True,57,305257,1420980,33,TT,j30,CP_DP,0,0,0,0
13,1,300,False,0,8707224,57079940,0,TT,j30,CP_DP,0,0,0,0
13,2,300,False,0,7894784,53418926,0,TT,j30,CP_DP,0,0,0,0
13,3,300,False,0,9134406,55569306,0,TT,j30,CP_DP,0,0,0,0
13,4,307.152,False,0,11206763,55311261,0,TT,j30,CP_DP,0,0,0,0
13,5,300,False,0,8717037,57554485,0,TT,j30,CP_DP,0,0,0,0
13,6,300.003,False,0,8161122,54827333,0,TT,j30,CP_DP,0,0,0,0
13,7,301.082,False,0,8899511,55890866,0,TT,j30,CP_DP,0,0,0,0
13,8,300,False,0,9183935,57353547,0,TT,j30,CP_DP,0,0,0,0
13,9,300,False,0,9368234,55225297,0,TT,j30,CP_DP,0,0,0,0
13,10,300,False,0,8504845,58201044,0,TT,j30,CP_DP,0,0,0,0
14,1,177.914,True,50,10345640,37930925,33,TT,j30,CP_DP,0,0,0,0
14,2,115.265,True,53,5087801,24908125,33,TT,j30,CP_DP,0,0,0,0
14,3,91.9319,True,58,4064433,20544914,33,TT,j30,CP_DP,0,0,0,0
14,4,301.492,False,0,11897305,63015987,0,TT,j30,CP_DP,0,0,0,0
14,5,0.356356,True,52,11181,73910,33,TT,j30,CP_DP,0,0,0,0
14,6,2.2098,True,35,29798,187513,33,TT,j30,CP_DP,0,0,0,0
14,7,203.541,True,50,7757863,42416191,33,TT,j30,CP_DP,0,0,0,0
14,8,0.00798584,True,54,316,1751,33,TT,j30,CP_DP,0,0,0,0
14,9,300,False,0,10156949,61251342,0,TT,j30,CP_DP,0,0,0,0
14,10,20.2317,True,61,1149544,4932694,33,TT,j30,CP_DP,0,0,0,0
15,1,1.44052,True,46,4850,26133,33,TT,j30,CP_DP,0,0,0,0
15,2,0.0463294,True,47,1348,9791,33,TT,j30,CP_DP,0,0,0,0
15,3,0.295746,True,48,21787,88760,33,TT,j30,CP_DP,0,0,0,0
15,4,0.398478,True,48,17181,86515,33,TT,j30,CP_DP,0,0,0,0
15,5,24.5026,True,58,1202392,5453973,33,TT,j30,CP_DP,0,0,0,0
15,6,0.00251706,True,67,107,519,33,TT,j30,CP_DP,0,0,0,0
15,7,0.000748626,True,47,34,135,33,TT,j30,CP_DP,0,0,0,0
15,8,300,False,0,19235277,72524609,0,TT,j30,CP_DP,0,0,0,0
15,9,0.00532741,True,54,179,957,33,TT,j30,CP_DP,0,0,0,0
15,10,1.6536,True,65,1762,9044,33,TT,j30,CP_DP,0,0,0,0
16,1,0.364349,True,51,16019,73713,33,TT,j30,CP_DP,0,0,0,0
16,2,0.00522592,True,48,222,1159,33,TT,j30,CP_DP,0,0,0,0
16,3,0.00258611,True,36,110,576,33,TT,j30,CP_DP,0,0,0,0
16,4,0.00251686,True,47,106,569,33,TT,j30,CP_DP,0,0,0,0
16,5,0.0522654,True,51,2616,12802,33,TT,j30,CP_DP,0,0,0,0
16,6,0.0123061,True,51,329,2524,33,TT,j30,CP_DP,0,0,0,0
16,7,0.00719716,True,34,312,1678,33,TT,j30,CP_DP,0,0,0,0
16,8,0.00825223,True,44,298,1841,33,TT,j30,CP_DP,0,0,0,0
16,9,0.00318264,True,44,196,765,33,TT,j30,CP_DP,0,0,0,0
16,10,26.512,True,51,1236773,6014226,33,TT,j30,CP_DP,0,0,0,0
17,1,42.2181,True,64,2729097,12533564,33,TT,j30,CP_DP,0,0,0,0
17,2,1.40223,True,68,127319,503023,33,TT,j30,CP_DP,0,0,0,0
17,3,0.00107039,True,60,66,263,33,TT,j30,CP_DP,0,0,0,0
17,4,0.181775,True,49,9915,56181,33,TT,j30,CP_DP,0,0,0,0
17,5,0.903072,True,47,63454,286086,33,TT,j30,CP_DP,0,0,0,0
17,6,0.00141743,True,63,50,218,33,TT,j30,CP_DP,0,0,0,0
17,7,0.21088,True,57,12000,66775,33,TT,j30,CP_DP,0,0,0,0
17,8,0.0685922,True,61,5358,21146,33,TT,j30,CP_DP,0,0,0,0
17,9,0.43582,True,48,32093,139439,33,TT,j30,CP_DP,0,0,0,0
17,10,0.00183545,True,66,79,317,33,TT,j30,CP_DP,0,0,0,0
18,1,0.0856131,True,53,6038,30184,33,TT,j30,CP_DP,0,0,0,0
18,2,0.0518094,True,55,3451,18081,33,TT,j30,CP_DP,0,0,0,0
18,3,0.0167027,True,56,1463,6147,33,TT,j30,CP_DP,0,0,0,0
18,4,0.0127304,True,70,987,4178,33,TT,j30,CP_DP,0,0,0,0
18,5,0.133399,True,52,11440,50602,33,TT,j30,CP_DP,0,0,0,0
18,6,4.37791,True,62,370282,1279019,33,TT,j30,CP_DP,0,0,0,0
18,7,0.0500675,True,48,3349,15407,33,TT,j30,CP_DP,0,0,0,0
18,8,0.0543842,True,52,5903,22833,33,TT,j30,CP_DP,0,0,0,0
18,9,0.00397385,True,47,221,1063,33,TT,j30,CP_DP,0,0,0,0
18,10,3.01091,True,49,222655,1019887,33,TT,j30,CP_DP,0,0,0,0
19,1,0.110116,True,40,7799,38122,33,TT,j30,CP_DP,0,0,0,0
19,2,0.00080372,True,58,49,181,33,TT,j30,CP_DP,0,0,0,0
19,3,0.00129138,True,83,72,310,33,TT,j30,CP_DP,0,0,0,0
19,4,0.00100949,True,39,41,209,33,TT,j30,CP_DP,0,0,0,0
19,5,0.0185284,True,48,1026,5562,33,TT,j30,CP_DP,0,0,0,0
19,6,0.327083,True,49,31822,128268,33,TT,j30,CP_DP,0,0,0,0
19,7,0.437959,True,57,64302,190743,33,TT,j30,CP_DP,0,0,0,0
19,8,0.00282395,True,55,205,863,33,TT,j30,CP_DP,0,0,0,0
19,9,0.0171983,True,38,1057,5637,33,TT,j30,CP_DP,0,0,0,0
19,10,0.407097,True,47,31867,149496,33,TT,j30,CP_DP,0,0,0,0
20,1,0.00258952,True,57,157,686,33,TT,j30,CP_DP,0,0,0,0
20,2,0.00109943,True,70,73,275,33,TT,j30,CP_DP,0,0,0,0
20,3,0.00146931,True,49,83,378,33,TT,j30,CP_DP,0,0,0,0
20,4,0.00133738,True,43,57,295,33,TT,j30,CP_DP,0,0,0,0
20,5,0.00062885,True,61,38,124,33,TT,j30,CP_DP,0,0,0,0
20,6,0.0016953,True,51,71,358,33,TT,j30,CP_DP,0,0,0,0
20,7,0.00172759,True,42,114,468,33,TT,j30,CP_DP,0,0,0,0
20,8,0.00211141,True,51,143,619,33,TT,j30,CP_DP,0,0,0,0
20,9,0.00265179,True,41,122,671,33,TT,j30,CP_DP,0,0,0,0
20,10,0.00293449,True,37,139,662,33,TT,j30,CP_DP,0,0,0,0
21,1,117.889,True,84,8103160,29877882,33,TT,j30,CP_DP,0,0,0,0
21,2,22.7771,True,59,1398587,5868448,33,TT,j30,CP_DP,0,0,0,0
21,3,300,False,0,18298827,67521425,0,TT,j30,CP_DP,0,0,0,0
21,4,99.6846,True,70,6014877,22870416,33,TT,j30,CP_DP,0,0,0,0
21,5,9.62215,True,55,424957,2092306,33,TT,j30,CP_DP,0,0,0,0
21,6,300,False,0,15371469,67774685,0,TT,j30,CP_DP,0,0,0,0
