group,exam,time,finished,makespan,expand_number,generated_number,depth,PetriType,SetType,Heuristic,dominance_pruned,dominance_pop_pruned,ub_pruned
1,1,300,False,0,4617998,26961251,0,TT,j60,LBIP0_DP,5880317,11617527,892795,0
1,2,300,False,0,2924359,25737643,0,TT,j60,LBIP0_DP,2027383,9594523,790917,0
1,3,21.0084,True,68,267469,2035794,63,TT,j60,LBIP0_DP,258134,981500,36270,0
1,4,300,False,0,6500381,20354699,0,TT,j60,LBIP0_DP,3238353,24274694,835395,0
1,5,300,False,0,4156920,24252730,0,TT,j60,LBIP0_DP,2594006,13219138,1108146,26717
1,6,300,False,0,3017246,27630384,0,TT,j60,LBIP0_DP,2939798,12170514,412948,0
1,7,300.998,False,0,3136714,25626891,0,TT,j60,LBIP0_DP,1925058,9383029,1019648,154794
1,8,300,False,0,3714058,23512363,0,TT,j60,LBIP0_DP,2776506,10467858,559655,0
1,9,300,False,0,3845637,24286231,0,TT,j60,LBIP0_DP,2746667,10576679,418075,0
1,10,300,False,0,4074658,16711132,0,TT,j60,LBIP0_DP,2255077,14230937,533538,0
2,1,300,False,0,4455209,18674415,0,TT,j60,LBIP0_DP,2184239,13704196,1173426,0
2,2,300,False,0,6245010,17811281,0,TT,j60,LBIP0_DP,3415234,30715601,382272,0
2,3,300,False,0,4916422,23719842,0,TT,j60,LBIP0_DP,2501656,19026705,318453,0
2,4,0.312269,True,78,8198,31419,63,TT,j60,LBIP0_DP,5023,35121,104,0
2,5,300,False,0,4556501,23149704,0,TT,j60,LBIP0_DP,4288658,20396877,150960,0
2,6,300,False,0,4463211,24408170,0,TT,j60,LBIP0_DP,2476273,21806973,527066,0
2,7,300,False,0,3812363,25821080,0,TT,j60,LBIP0_DP,2556185,21325116,142783,0
2,8,270.089,True,66,5683797,26307515,63,TT,j60,LBIP0_DP,3859939,29232284,784703,0
2,9,3.90532,True,65,102972,429157,63,TT,j60,LBIP0_DP,61860,407983,3967,0
2,10,87.2866,True,69,1141510,7920346,63,TT,j60,LBIP0_DP,650545,4944007,205164,994
3,1,37.2771,True,60,574540,3509320,63,TT,j60,LBIP0_DP,440280,2476276,98873,0
3,2,300,False,0,6658248,21421358,0,TT,j60,LBIP0_DP,3845399,39737359,417624,0
3,3,5.13117,True,105,278456,544594,63,TT,j60,LBIP0_DP,35603,1439151,5119,0
3,4,36.0238,True,81,1296958,3409025,63,TT,j60,LBIP0_DP,435440,7711449,80294,0
3,5,67.8085,True,83,2288969,5911553,63,TT,j60,LBIP0_DP,1035182,13797343,45979,0
3,6,21.7146,True,57,322633,2154214,63,TT,j60,LBIP0_DP,207620,1509897,3502,0
3,7,10.0971,True,59,190953,947355,63,TT,j60,LBIP0_DP,172168,971221,4532,0
3,8,300,False,0,3564343,24748832,0,TT,j60,LBIP0_DP,2791496,12354061,292991,0
3,9,300,False,0,10840839,24646610,0,TT,j60,LBIP0_DP,4448184,56870314,691793,0
3,10,20.129,True,69,392783,2074459,63,TT,j60,LBIP0_DP,223284,1602538,59821,0
4,1,300,False,0,10422823,26486174,0,TT,j60,LBIP0_DP,3177523,84933697,51190,0
4,2,21.3902,True,60,782701,2065415,63,TT,j60,LBIP0_DP,277463,5374572,5696,0
4,3,152.847,True,58,6061688,14928383,63,TT,j60,LBIP0_DP,2402002,46756236,3789,0
4,4,5.01349,True,65,131871,507606,63,TT,j60,LBIP0_DP,92331,817276,5597,0
4,5,23.7082,True,75,1190091,2252228,63,TT,j60,LBIP0_DP,311696,8455520,14148,0
4,6,26.8447,True,71,1022395,2624275,63,TT,j60,LBIP0_DP,356194,6672757,14024,0
4,7,236.099,True,67,5950510,20502809,63,TT,j60,LBIP0_DP,8080757,44848198,429204,0
4,8,236.135,True,65,6974866,21146011,63,TT,j60,LBIP0_DP,3869910,55441874,482768,0
4,9,102.98,True,75,4405331,9474397,63,TT,j60,LBIP0_DP,1443708,30071938,53125,0
4,10,149.894,True,77,3914469,12206531,63,TT,j60,LBIP0_DP,1674489,18759705,81203,0
5,1,300,False,0,2346803,21077707,0,TT,j60,LBIP0_DP,1576999,3427238,1136157,160385
5,2,300,False,0,3283463,20442264,0,TT,j60,LBIP0_DP,1201578,4952939,1332350,811925
5,3,300,False,0,2266709,17114882,0,TT,j60,LBIP0_DP,1239278,3799460,211144,0
5,4,300,False,0,1861203,18921107,0,TT,j60,LBIP0_DP,1162046,2416583,373328,0
5,5,300,False,0,1596409,11636052,0,TT,j60,LBIP0_DP,990858,1457321,146084,0
5,6,300,False,0,1181959,12873174,0,TT,j60,LBIP0_DP,992482,1463883,97461,0
5,7,300,False,0,1883462,15837462,0,TT,j60,LBIP0_DP,1170993,2899086,561830,67206
5,8,300,False,0,1659090,18899140,0,TT,j60,LBIP0_DP,714860,2192589,384372,0
5,9,300,False,0,1719969,17911324,0,TT,j60,LBIP0_DP,1486738,1661991,109843,0
5,10,300,False,0,1756289,17868204,0,TT,j60,LBIP0_DP,973368,2578567,133049,0
6,1,300,False,0,1630876,12948996,0,TT,j60,LBIP0_DP,1346288,2203887,125840,0
6,2,300,False,0,2652346,17867253,0,TT,j60,LBIP0_DP,1518145,6382906,528296,0
6,3,300,False,0,1679238,12368654,0,TT,j60,LBIP0_DP,1026707,2652433,156300,0
6,4,300,False,0,2008262,17607395,0,TT,j60,LBIP0_DP,1869925,3207531,135787,0
6,5,11.6617,True,78,145514,936937,63,TT,j60,LBIP0_DP,82077,264480,15319,0
6,6,300,False,0,1857757,16417673,0,TT,j60,LBIP0_DP,2991425,2600425,30079,0
6,7,300,False,0,1528310,12730013,0,TT,j60,LBIP0_DP,1445413,2373426,113308,0
6,8,1.01541,True,72,16690,99999,63,TT,j60,LBIP0_DP,14315,41825,118,0
6,9,300,False,0,2120811,14370670,0,TT,j60,LBIP0_DP,1268334,3945030,475367,0
