group,exam,time,finished,makespan,expand_number,generated_number,depth,PetriType,SetType,Heuristic,dominance_pruned,dominance_pop_pruned,ub_pruned
13,5,300,False,0,829135,14120324,0,TT,j90,CP_DP,486787,321987,20362,4
13,6,300,False,0,822011,13691042,0,TT,j90,CP_DP,521268,509170,13268,2
13,7,300,False,0,966343,14193759,0,TT,j90,CP_DP,343645,285005,172816,20
13,8,300,False,0,764013,12874803,0,TT,j90,CP_DP,468317,265445,299543,3893
13,9,300.001,False,0,826272,13332634,0,TT,j90,CP_DP,898014,245690,82658,496
13,10,300,False,0,813519,14405272,0,TT,j90,CP_DP,340610,198765,91333,12
14,1,300,False,0,1163809,15839512,0,TT,j90,CP_DP,976976,590995,13145,0
14,2,300.001,False,0,724049,9031696,0,TT,j90,CP_DP,450695,362336,18062,0
14,3,300,False,0,1149286,13671381,0,TT,j90,CP_DP,816739,904371,82486,37
14,4,300,False,0,861267,10938527,0,TT,j90,CP_DP,476623,311778,1206,0
14,5,300,False,0,1087366,12494049,0,TT,j90,CP_DP,1062098,1573994,13214,0
14,6,300,False,0,1080710,11427433,0,TT,j90,CP_DP,1182169,778813,83293,1440
14,7,300.003,False,0,610928,5337015,0,TT,j90,CP_DP,471607,759060,6197,16
14,8,300,False,0,973276,11198081,0,TT,j90,CP_DP,1421693,467998,62845,0
14,9,300,False,0,911980,13158438,0,TT,j90,CP_DP,931576,322354,23495,285
14,10,300,False,0,1188504,16891938,0,TT,j90,CP_DP,1628344,809362,38012,1
15,1,300.001,False,0,510047,6184658,0,TT,j90,CP_DP,623595,443742,16535,58
15,2,300,False,0,867288,7688015,0,TT,j90,CP_DP,708548,2630346,10263,166
15,3,300,False,0,813347,9128853,0,TT,j90,CP_DP,644199,844702,259211,2240
15,4,7.00183,True,92,71114,379757,93,TT,j90,CP_DP,45126,294598,302,0
15,5,300,False,0,1039152,7973928,0,TT,j90,CP_DP,862409,1289911,59386,142
15,6,300.001,False,0,812237,9449474,0,TT,j90,CP_DP,667212,535435,3435,1
15,7,300.002,False,0,1133735,10888505,0,TT,j90,CP_DP,1187404,2090809,9967,21
15,8,300.001,False,0,675730,3647381,0,TT,j90,CP_DP,352289,1449146,974,0
15,9,300,False,0,601013,7523555,0,TT,j90,CP_DP,485683,454780,5516,0
15,10,300.001,False,0,975281,11862922,0,TT,j90,CP_DP,1990783,1241070,476,0
16,1,300,False,0,4801169,14215107,0,TT,j90,CP_DP,3785063,41615839,10,0
16,2,300,False,0,3893618,13780550,0,TT,j90,CP_DP,381908,38320052,0,0
16,3,4.395,True,73,28831,207071,93,TT,j90,CP_DP,32541,183549,0,0
16,4,6.43119,True,69,66932,370661,93,TT,j90,CP_DP,54769,362549,2,0
16,5,300,False,0,2737826,15778459,0,TT,j90,CP_DP,4837790,20323346,9458,0
16,6,300,False,0,2674111,14929612,0,TT,j90,CP_DP,1647654,22993094,1,0
16,7,65.4218,True,65,873750,3332460,93,TT,j90,CP_DP,965204,6707832,7,0
16,8,300,False,0,5590405,15530610,0,TT,j90,CP_DP,3085674,52892303,0,0
16,9,300.001,False,0,1138340,8067903,0,TT,j90,CP_DP,1054270,4575631,4021,0
16,10,300,False,0,4180635,15214294,0,TT,j90,CP_DP,1815534,39402718,0,0
17,1,300,False,0,1810420,18996680,0,TT,j90,CP_DP,2069339,4206327,220712,0
17,2,300,False,0,2008212,20320169,0,TT,j90,CP_DP,1014890,8579344,1611658,1595
17,3,300,False,0,1491323,17358453,0,TT,j90,CP_DP,969036,3781261,326738,1110
17,4,300,False,0,2841566,15259454,0,TT,j90,CP_DP,1966623,9432968,258367,0
17,5,78.6019,True,113,720487,4417481,93,TT,j90,CP_DP,464627,2220440,216420,29896
17,6,300,False,0,2066524,18501397,0,TT,j90,CP_DP,1001240,5870938,474504,10806
17,7,300,False,0,2245652,17940691,0,TT,j90,CP_DP,3101015,8218353,234683,186
17,8,300,False,0,3928184,25944248,0,TT,j90,CP_DP,4533648,14855894,1126200,2
17,9,300,False,0,2916662,17829062,0,TT,j90,CP_DP,2177371,11236998,1165757,0
17,10,300,False,0,1883063,15673155,0,TT,j90,CP_DP,2209830,4107066,670703,0
18,1,300,False,0,5322678,23733918,0,TT,j90,CP_DP,3544710,21423635,2291045,1280
18,2,91.7243,True,94,1135862,6470980,93,TT,j90,CP_DP,760268,3809386,45799,0
18,3,300,False,0,2611669,20335156,0,TT,j90,CP_DP,3343643,16938206,243426,3968
18,4,191.011,True,98,3213422,13410861,93,TT,j90,CP_DP,2623495,22008652,1145074,0
18,5,300,False,0,3135471,21211321,0,TT,j90,CP_DP,2234273,13723039,306981,0
18,6,300,False,0,2599985,18954753,0,TT,j90,CP_DP,1666043,15192541,66620,480
18,7,65.9834,True,73,813620,4816206,93,TT,j90,CP_DP,1073864,3954250,155333,324
18,8,4.04056,True,92,42031,261050,93,TT,j90,CP_DP,36526,192651,4833,0
18,9,300,False,0,5333878,19070498,0,TT,j90,CP_DP,3811121,40160724,657591,0
18,10,300,False,0,5565231,22239979,0,TT,j90,CP_DP,2999034,26855995,175261,0
19,1,17.4736,True,98,440894,1184405,93,TT,j90,CP_DP,240025,3661013,18004,0
19,2,300,False,0,9200039,27260765,0,TT,j90,CP_DP,3527323,53369297,2332335,144727
19,3,300,False,0,7670882,22862824,0,TT,j90,CP_DP,3905029,63947087,274024,0
19,4,76.4635,True,77,819263,5016308,93,TT,j90,CP_DP,379131,4742774,66191,0
19,5,73.0753,True,66,1634760,5196579,93,TT,j90,CP_DP,659174,10325780,127206,880
19,6,2.66215,True,136,89920,185340,93,TT,j90,CP_DP,20411,519384,9654,0
19,7,113.587,True,66,1309646,8833842,93,TT,j90,CP_DP,1617938,6116064,193148,602
19,8,56.5905,True,91,534247,3774210,93,TT,j90,CP_DP,508729,2545314,50692,0
19,9,129.196,True,121,4590025,9741753,93,TT,j90,CP_DP,2099656,30076403,180328,0
19,10,300,False,0,4283480,19009326,0,TT,j90,CP_DP,3627065,26457968,254572,0
20,1,164.803,True,85,1899773,11477447,93,TT,j90,CP_DP,1630834,11679659,272500,0
20,2,7.50254,True,76,88893,516970,93,TT,j90,CP_DP,56008,527748,1685,0
20,3,300,False,0,5216766,19897714,0,TT,j90,CP_DP,7348746,29913050,78206,0
20,4,300,False,0,4570028,18185010,0,TT,j90,CP_DP,2210150,46412730,80866,0
20,5,298.59,True,88,8570257,17652447,93,TT,j90,CP_DP,3447971,80241852,5946,0
20,6,300,False,0,4628599,19221075,0,TT,j90,CP_DP,2026692,46403104,738,0
20,7,300,False,0,6114671,18779373,0,TT,j90,CP_DP,4038867,54635690,290311,0
20,8,16.2467,True,85,205508,1137988,93,TT,j90,CP_DP,130407,1186668,5828,0
20,9,101.652,True,76,3350718,8106488,93,TT,j90,CP_DP,1090232,25065646,10904,0
20,10,300,False,0,7313165,23788727,0,TT,j90,CP_DP,3719663,53704403,777294,0
