group,exam,time,finished,makespan,expand_number,generated_number,depth,PetriType,SetType,Heuristic,dominance_pruned,dominance_pop_pruned,ub_pruned
8,5,300,False,0,1295721,23929745,0,TT,j90,LBCS_DP,0,0,0,0
8,6,300,False,0,1549262,27071120,0,TT,j90,LBCS_DP,0,0,0,0
8,7,55.0743,True,77,376177,4521498,93,TT,j90,LBCS_DP,0,0,0,0
8,8,300,False,0,2184102,31826446,0,TT,j90,LBCS_DP,0,0,0,0
8,9,300,False,0,2259313,25849111,0,TT,j90,LBCS_DP,0,0,0,0
8,10,300,False,0,1499846,23393995,0,TT,j90,LBCS_DP,0,0,0,0
9,1,300,False,0,1003044,18698899,0,TT,j90,LBCS_DP,0,0,0,0
9,2,300,False,0,1214522,19765418,0,TT,j90,LBCS_DP,0,0,0,0
9,3,300,False,0,1249762,18345211,0,TT,j90,LBCS_DP,0,0,0,0
9,4,300,False,0,1094837,17323789,0,TT,j90,LBCS_DP,0,0,0,0
9,5,300,False,0,1257644,16859873,0,TT,j90,LBCS_DP,0,0,0,0
9,6,300.146,False,0,1162359,20944362,0,TT,j90,LBCS_DP,0,0,0,0
9,7,300,False,0,1041019,19784245,0,TT,j90,LBCS_DP,0,0,0,0
9,8,300,False,0,1247699,18124942,0,TT,j90,LBCS_DP,0,0,0,0
9,9,300,False,0,982589,17930838,0,TT,j90,LBCS_DP,0,0,0,0
9,10,300,False,0,1204065,18501997,0,TT,j90,LBCS_DP,0,0,0,0
10,1,300,False,0,1417290,19811115,0,TT,j90,LBCS_DP,0,0,0,0
10,2,300,False,0,2114968,25166761,0,TT,j90,LBCS_DP,0,0,0,0
10,3,300,False,0,1551618,17289117,0,TT,j90,LBCS_DP,0,0,0,0
10,4,300,False,0,1223010,17883556,0,TT,j90,LBCS_DP,0,0,0,0
10,5,300.011,False,0,1677796,21060520,0,TT,j90,LBCS_DP,0,0,0,0
10,6,300,False,0,2164604,24364647,0,TT,j90,LBCS_DP,0,0,0,0
10,7,300,False,0,1622832,23686765,0,TT,j90,LBCS_DP,0,0,0,0
10,8,300,False,0,1723545,20260193,0,TT,j90,LBCS_DP,0,0,0,0
10,9,300,False,0,2096075,23475249,0,TT,j90,LBCS_DP,0,0,0,0
10,10,300,False,0,1419823,21532698,0,TT,j90,LBCS_DP,0,0,0,0
11,1,300,False,0,2123312,20893037,0,TT,j90,LBCS_DP,0,0,0,0
11,2,300,False,0,1853495,16545834,0,TT,j90,LBCS_DP,0,0,0,0
11,3,300,False,0,1224250,20009906,0,TT,j90,LBCS_DP,0,0,0,0
11,4,300,False,0,1581908,19782193,0,TT,j90,LBCS_DP,0,0,0,0
11,5,300,False,0,1455752,20382357,0,TT,j90,LBCS_DP,0,0,0,0
11,6,300,False,0,2116780,26291656,0,TT,j90,LBCS_DP,0,0,0,0
11,7,300,False,0,1808475,20018775,0,TT,j90,LBCS_DP,0,0,0,0
11,8,300,False,0,1773256,19323103,0,TT,j90,LBCS_DP,0,0,0,0
11,9,300,False,0,1395438,20681295,0,TT,j90,LBCS_DP,0,0,0,0
11,10,300,False,0,2143668,25510890,0,TT,j90,LBCS_DP,0,0,0,0
12,1,300,False,0,1692898,22329409,0,TT,j90,LBCS_DP,0,0,0,0
12,2,300,False,0,1716843,24874751,0,TT,j90,LBCS_DP,0,0,0,0
12,3,300,False,0,1964364,20126763,0,TT,j90,LBCS_DP,0,0,0,0
12,4,300,False,0,2599728,27215217,0,TT,j90,LBCS_DP,0,0,0,0
12,5,300,False,0,1798006,24290227,0,TT,j90,LBCS_DP,0,0,0,0
12,6,300,False,0,1713475,22874933,0,TT,j90,LBCS_DP,0,0,0,0
12,7,300,False,0,1753256,22845410,0,TT,j90,LBCS_DP,0,0,0,0
12,8,300,False,0,1566727,24850377,0,TT,j90,LBCS_DP,0,0,0,0
12,9,302.198,False,0,1461739,22553597,0,TT,j90,LBCS_DP,0,0,0,0
12,10,300,False,0,6142282,40690357,0,TT,j90,LBCS_DP,0,0,0,0
13,1,300,False,0,1083406,17243908,0,TT,j90,LBCS_DP,0,0,0,0
13,2,300,False,0,1089686,17373236,0,TT,j90,LBCS_DP,0,0,0,0
13,3,300,False,0,828604,17425421,0,TT,j90,LBCS_DP,0,0,0,0
13,4,300,False,0,1085925,20092198,0,TT,j90,LBCS_DP,0,0,0,0
13,5,300,False,0,851843,16611068,0,TT,j90,LBCS_DP,0,0,0,0
13,6,300,False,0,962932,16986341,0,TT,j90,LBCS_DP,0,0,0,0
13,7,300,False,0,1017093,16535111,0,TT,j90,LBCS_DP,0,0,0,0
13,8,300,False,0,898599,16043975,0,TT,j90,LBCS_DP,0,0,0,0
13,9,300,False,0,1010225,16418166,0,TT,j90,LBCS_DP,0,0,0,0
13,10,300,False,0,931253,16361386,0,TT,j90,LBCS_DP,0,0,0,0
