group,exam,time,finished,makespan,expand_number,generated_number,depth,PetriType,SetType,Heuristic,dominance_pruned,dominance_pop_pruned,ub_pruned
1,1,7.4223,True,77,282528,1683487,63,TT,j60,LBCC_DP,0,0,0,0
1,2,300,False,0,3381761,39632219,0,TT,j60,LBCC_DP,0,0,0,0
1,3,101.065,True,68,732999,8831500,63,TT,j60,LBCC_DP,0,0,0,0
1,4,300,False,0,2686318,28702433,0,TT,j60,LBCC_DP,0,0,0,0
1,5,300,False,0,3642198,35961920,0,TT,j60,LBCC_DP,0,0,0,0
1,6,300,False,0,2381617,31755146,0,TT,j60,LBCC_DP,0,0,0,0
1,7,300,False,0,2112750,27588504,0,TT,j60,LBCC_DP,0,0,0,0
1,8,300,False,0,4090323,38082805,0,TT,j60,LBCC_DP,0,0,0,0
1,9,300,False,0,3912632,39347851,0,TT,j60,LBCC_DP,0,0,0,0
1,10,300,False,0,7045255,49679486,0,TT,j60,LBCC_DP,0,0,0,0
2,1,0.0228126,True,65,839,4267,63,TT,j60,LBCC_DP,0,0,0,0
2,2,0.363155,True,82,4178,43651,63,TT,j60,LBCC_DP,0,0,0,0
2,3,300,False,0,9220657,63838006,0,TT,j60,LBCC_DP,0,0,0,0
2,4,0.55117,True,78,6884,53193,63,TT,j60,LBCC_DP,0,0,0,0
2,5,301.039,False,0,4362247,43940298,0,TT,j60,LBCC_DP,0,0,0,0
2,6,300,False,0,3100087,33720849,0,TT,j60,LBCC_DP,0,0,0,0
2,7,300,False,0,3072622,38621955,0,TT,j60,LBCC_DP,0,0,0,0
2,8,0.434853,True,66,5885,61955,63,TT,j60,LBCC_DP,0,0,0,0
2,9,0.0474944,True,65,441,5094,63,TT,j60,LBCC_DP,0,0,0,0
2,10,300,False,0,3322559,37607745,0,TT,j60,LBCC_DP,0,0,0,0
3,1,0.00729135,True,60,68,528,63,TT,j60,LBCC_DP,0,0,0,0
3,2,0.027818,True,69,515,4141,63,TT,j60,LBCC_DP,0,0,0,0
3,3,300,False,0,5612315,42242293,0,TT,j60,LBCC_DP,0,0,0,0
3,4,0.0182103,True,81,182,1240,63,TT,j60,LBCC_DP,0,0,0,0
3,5,0.00786643,True,83,71,520,63,TT,j60,LBCC_DP,0,0,0,0
3,6,0.0108474,True,57,113,994,63,TT,j60,LBCC_DP,0,0,0,0
3,7,308.93,False,0,11343732,59971031,0,TT,j60,LBCC_DP,0,0,0,0
3,8,304.041,False,0,3535900,34355457,0,TT,j60,LBCC_DP,0,0,0,0
3,9,300,False,0,12452554,64394519,0,TT,j60,LBCC_DP,0,0,0,0
3,10,300,False,0,3635988,36846214,0,TT,j60,LBCC_DP,0,0,0,0
4,1,0.00814009,True,84,63,561,63,TT,j60,LBCC_DP,0,0,0,0
4,2,0.0065184,True,60,63,484,63,TT,j60,LBCC_DP,0,0,0,0
4,3,0.00687748,True,58,63,557,63,TT,j60,LBCC_DP,0,0,0,0
4,4,0.00804,True,65,63,595,63,TT,j60,LBCC_DP,0,0,0,0
4,5,0.00629884,True,75,63,453,63,TT,j60,LBCC_DP,0,0,0,0
4,6,0.0071952,True,71,63,567,63,TT,j60,LBCC_DP,0,0,0,0
4,7,0.00747134,True,67,63,594,63,TT,j60,LBCC_DP,0,0,0,0
4,8,0.00739502,True,65,63,542,63,TT,j60,LBCC_DP,0,0,0,0
4,9,0.00604988,True,75,63,482,63,TT,j60,LBCC_DP,0,0,0,0
4,10,0.00723204,True,77,86,621,63,TT,j60,LBCC_DP,0,0,0,0
5,1,300,False,0,1829053,21220624,0,TT,j60,LBCC_DP,0,0,0,0
5,2,300,False,0,2636198,21826448,0,TT,j60,LBCC_DP,0,0,0,0
5,3,300,False,0,2318048,20646746,0,TT,j60,LBCC_DP,0,0,0,0
5,4,300,False,0,2195805,22987810,0,TT,j60,LBCC_DP,0,0,0,0
5,5,303.533,False,0,2783903,20624880,0,TT,j60,LBCC_DP,0,0,0,0
5,6,300,False,0,2162207,27238503,0,TT,j60,LBCC_DP,0,0,0,0
5,7,300,False,0,2406161,22825411,0,TT,j60,LBCC_DP,0,0,0,0
5,8,300,False,0,1945711,23719393,0,TT,j60,LBCC_DP,0,0,0,0
5,9,300,False,0,1863029,23456207,0,TT,j60,LBCC_DP,0,0,0,0
5,10,300,False,0,2608153,28201752,0,TT,j60,LBCC_DP,0,0,0,0
6,1,300,False,0,4773731,38449928,0,TT,j60,LBCC_DP,0,0,0,0
6,2,300,False,0,3934570,32876960,0,TT,j60,LBCC_DP,0,0,0,0
6,3,300,False,0,3435723,30917705,0,TT,j60,LBCC_DP,0,0,0,0
6,4,300,False,0,3359467,33720903,0,TT,j60,LBCC_DP,0,0,0,0
6,5,300,False,0,3675189,32142695,0,TT,j60,LBCC_DP,0,0,0,0
6,6,300,False,0,2451625,31765719,0,TT,j60,LBCC_DP,0,0,0,0
6,7,300,False,0,3360933,33487641,0,TT,j60,LBCC_DP,0,0,0,0
6,8,300,False,0,5806079,42043752,0,TT,j60,LBCC_DP,0,0,0,0
6,9,199.82,True,64,2724949,22192946,63,TT,j60,LBCC_DP,0,0,0,0
6,10,100.343,True,74,3471301,18534453,63,TT,j60,LBCC_DP,0,0,0,0
7,1,0.623474,True,77,17423,94452,63,TT,j60,LBCC_DP,0,0,0,0
7,2,0.0116385,True,85,186,1197,63,TT,j60,LBCC_DP,0,0,0,0
7,3,300,False,0,8627583,46878158,0,TT,j60,LBCC_DP,0,0,0,0
7,4,0.0101543,True,63,63,555,63,TT,j60,LBCC_DP,0,0,0,0
