group,exam,time,finished,makespan,expand_number,generated_number,depth,PetriType,SetType,Heuristic,dominance_pruned,dominance_pop_pruned,ub_pruned
1,1,0.710234,True,43,28407,184223,33,TT,j30,LBCS_DP,0,0,0,0
1,2,4.58669,True,47,295365,1433819,33,TT,j30,LBCS_DP,0,0,0,0
1,3,4.69277,True,47,333575,1501798,33,TT,j30,LBCS_DP,0,0,0,0
1,4,47.6437,True,62,2701883,13551138,33,TT,j30,LBCS_DP,0,0,0,0
1,5,27.9344,True,39,1693256,8443111,33,TT,j30,LBCS_DP,0,0,0,0
1,6,7.312,True,48,520062,2186211,33,TT,j30,LBCS_DP,0,0,0,0
1,7,0.0644941,True,60,629,3388,33,TT,j30,LBCS_DP,0,0,0,0
1,8,0.0575198,True,53,1900,10418,33,TT,j30,LBCS_DP,0,0,0,0
1,9,1.79535,True,49,74491,473594,33,TT,j30,LBCS_DP,0,0,0,0
1,10,2.88762,True,45,179771,941685,33,TT,j30,LBCS_DP,0,0,0,0
2,1,0.736325,True,38,46084,233522,33,TT,j30,LBCS_DP,0,0,0,0
2,2,5.78202,True,51,397291,2139293,33,TT,j30,LBCS_DP,0,0,0,0
2,3,0.00434345,True,43,197,1120,33,TT,j30,LBCS_DP,0,0,0,0
2,4,1.21389,True,43,63912,366458,33,TT,j30,LBCS_DP,0,0,0,0
2,5,0.0131462,True,51,741,3723,33,TT,j30,LBCS_DP,0,0,0,0
2,6,0.0048273,True,47,213,1050,33,TT,j30,LBCS_DP,0,0,0,0
2,7,0.00865035,True,47,340,2180,33,TT,j30,LBCS_DP,0,0,0,0
2,8,12.8845,True,54,653436,3608816,33,TT,j30,LBCS_DP,0,0,0,0
2,9,0.308578,True,54,16047,86528,33,TT,j30,LBCS_DP,0,0,0,0
2,10,0.431746,True,43,19558,121825,33,TT,j30,LBCS_DP,0,0,0,0
3,1,0.000706672,True,72,39,132,33,TT,j30,LBCS_DP,0,0,0,0
3,2,0.390843,True,40,28146,135298,33,TT,j30,LBCS_DP,0,0,0,0
3,3,0.0180742,True,57,1079,5721,33,TT,j30,LBCS_DP,0,0,0,0
3,4,0.00222694,True,98,117,486,33,TT,j30,LBCS_DP,0,0,0,0
3,5,4.08348,True,53,281348,1469030,33,TT,j30,LBCS_DP,0,0,0,0
3,6,0.00157454,True,54,73,324,33,TT,j30,LBCS_DP,0,0,0,0
3,7,0.011443,True,48,503,3293,33,TT,j30,LBCS_DP,0,0,0,0
3,8,0.0120235,True,54,442,2798,33,TT,j30,LBCS_DP,0,0,0,0
3,9,21.5695,True,65,1715283,7847092,33,TT,j30,LBCS_DP,0,0,0,0
3,10,1.33608,True,59,134822,586856,33,TT,j30,LBCS_DP,0,0,0,0
4,1,0.0826796,True,49,80,382,33,TT,j30,LBCS_DP,0,0,0,0
4,2,0.00200818,True,60,69,292,33,TT,j30,LBCS_DP,0,0,0,0
4,3,0.00473208,True,47,250,1283,33,TT,j30,LBCS_DP,0,0,0,0
4,4,0.00634839,True,57,221,1030,33,TT,j30,LBCS_DP,0,0,0,0
4,5,0.0606037,True,59,2387,15521,33,TT,j30,LBCS_DP,0,0,0,0
4,6,0.000812422,True,45,39,136,33,TT,j30,LBCS_DP,0,0,0,0
4,7,0.00421212,True,56,101,495,33,TT,j30,LBCS_DP,0,0,0,0
4,8,0.00207198,True,55,74,348,33,TT,j30,LBCS_DP,0,0,0,0
