group,exam,time,finished,makespan,expand_number,generated_number,depth,PetriType,SetType,Heuristic,dominance_pruned,dominance_pop_pruned,ub_pruned,dr4_pruned
19,2,300,False,0,24470786,112354623,0,TT2,j90,LBCC_DP,59225176,18733,0,78349891
19,3,0.00397741,True,89,117,578,93,TT2,j90,LBCC_DP,0,0,0,506
19,4,300,False,0,18413893,102434273,0,TT2,j90,LBCC_DP,44136265,0,0,74950605
19,5,0.00282651,True,66,93,487,93,TT2,j90,LBCC_DP,0,0,0,417
19,6,0.00247497,True,136,93,330,93,TT2,j90,LBCC_DP,0,0,0,265
19,7,0.00977134,True,66,213,1081,93,TT2,j90,LBCC_DP,0,0,0,1061
19,8,0.0326828,True,91,859,5218,93,TT2,j90,LBCC_DP,1158,0,0,4409
19,9,0.00263157,True,121,93,447,93,TT2,j90,LBCC_DP,0,0,0,311
19,10,0.00294075,True,85,101,546,93,TT2,j90,LBCC_DP,0,0,0,385
20,1,0.00512669,True,85,93,533,93,TT2,j90,LBCC_DP,0,0,0,411
20,2,6.66188,True,76,289834,1415246,93,TT2,j90,LBCC_DP,385848,0,0,1776033
20,3,0.00325212,True,86,93,494,93,TT2,j90,LBCC_DP,0,0,0,327
20,4,0.00482302,True,86,223,851,93,TT2,j90,LBCC_DP,23,0,0,632
20,5,0.17022,True,88,2141,20101,93,TT2,j90,LBCC_DP,0,0,0,7531
20,6,0.003193,True,83,93,484,93,TT2,j90,LBCC_DP,0,0,0,369
20,7,0.00299037,True,82,93,544,93,TT2,j90,LBCC_DP,0,0,0,456
20,8,0.00404509,True,85,101,673,93,TT2,j90,LBCC_DP,0,0,0,408
20,9,0.00335539,True,76,93,536,93,TT2,j90,LBCC_DP,0,0,0,446
20,10,0.0215667,True,89,321,2153,93,TT2,j90,LBCC_DP,35,0,0,1330
21,1,300,False,0,5584060,32828081,0,TT2,j90,LBCC_DP,8167387,24085,0,28842838
21,2,300,False,0,7331865,37945020,0,TT2,j90,LBCC_DP,9309711,3647,0,53248301
21,3,300,False,0,5812404,30093212,0,TT2,j90,LBCC_DP,10703357,696013,0,26104311
21,4,300,False,0,6296709,38236804,0,TT2,j90,LBCC_DP,12343053,127905,0,45572109
21,5,300,False,0,6590573,38120988,0,TT2,j90,LBCC_DP,13082944,193104,0,38343948
21,6,300,False,0,7307189,37033332,0,TT2,j90,LBCC_DP,15757676,917106,0,37031240
21,7,300,False,0,4446289,28391857,0,TT2,j90,LBCC_DP,7790213,151287,0,27906663
21,8,300,False,0,5875147,32284573,0,TT2,j90,LBCC_DP,8471858,276477,0,28130812
21,9,300,False,0,5656559,33832370,0,TT2,j90,LBCC_DP,9357620,276018,0,36307728
21,10,300,False,0,6853360,41857013,0,TT2,j90,LBCC_DP,8485414,42839,0,34966572
22,1,0.0235622,True,108,617,3586,93,TT2,j90,LBCC_DP,149,0,0,2654
22,2,0.0141899,True,85,853,3068,93,TT2,j90,LBCC_DP,182,0,0,1290
22,3,300,False,0,6884127,39556641,0,TT2,j90,LBCC_DP,12669332,0,0,30681557
22,4,300,False,0,10666037,55408957,0,TT2,j90,LBCC_DP,24034652,143,0,34173823
