group,exam,time,finished,makespan,expand_number,generated_number,depth,PetriType,SetType,Heuristic,dominance_pruned,dominance_pop_pruned,ub_pruned,dr4_pruned
7,6,0.00101578,True,65,92,392,63,TT2,j60,LBMAX_DP,0,0,0,311
7,7,0.0071015,True,89,446,2855,63,TT2,j60,LBMAX_DP,82,0,0,2659
7,8,0.00113422,True,66,93,471,63,TT2,j60,LBMAX_DP,0,0,0,256
7,9,300,False,0,6223492,40950936,0,TT2,j60,LBMAX_DP,13268735,5,0,18942735
7,10,0.000727862,True,82,69,262,63,TT2,j60,LBMAX_DP,1,0,0,194
8,1,0.000827363,True,64,63,344,63,TT2,j60,LBMAX_DP,0,0,0,189
8,2,0.000898731,True,61,63,337,63,TT2,j60,LBMAX_DP,0,0,0,221
8,3,0.000585668,True,79,63,224,63,TT2,j60,LBMAX_DP,0,0,0,156
8,4,0.000856051,True,64,65,327,63,TT2,j60,LBMAX_DP,0,0,0,176
8,5,0.000730598,True,83,63,302,63,TT2,j60,LBMAX_DP,0,0,0,189
8,6,300,False,0,7332285,60047480,0,TT2,j60,LBMAX_DP,19034881,0,0,23991775
8,7,0.000825033,True,62,63,305,63,TT2,j60,LBMAX_DP,0,0,0,213
8,8,0.000997918,True,66,63,283,63,TT2,j60,LBMAX_DP,0,0,0,209
8,9,0.00201351,True,58,159,692,63,TT2,j60,LBMAX_DP,10,0,0,911
8,10,0.000887389,True,97,63,312,63,TT2,j60,LBMAX_DP,0,0,0,128
9,1,300,False,0,12107780,71888175,0,TT2,j60,LBMAX_DP,20014398,173996,0,43492653
9,2,300,False,0,13635102,77908277,0,TT2,j60,LBMAX_DP,28857612,1392157,0,52068325
9,3,300,False,0,10474402,57250626,0,TT2,j60,LBMAX_DP,19038251,387230,0,46976348
9,4,300,False,0,12682361,71868530,0,TT2,j60,LBMAX_DP,23870483,852577,0,66567750
9,5,300,False,0,9321530,65292351,0,TT2,j60,LBMAX_DP,19222737,127851,0,25682993
9,6,300,False,0,10011591,61730035,0,TT2,j60,LBMAX_DP,20306275,801647,0,31837603
9,7,300,False,0,10865280,63453331,0,TT2,j60,LBMAX_DP,18100217,313760,0,34736716
9,8,300,False,0,9038565,55206328,0,TT2,j60,LBMAX_DP,19149376,373102,0,37812436
9,9,304.551,False,0,7979428,53558277,0,TT2,j60,LBMAX_DP,18090338,370377,0,30233131
9,10,300,False,0,12230293,74780661,0,TT2,j60,LBMAX_DP,20376625,220818,0,55529527
10,1,0.00238022,True,85,155,940,63,TT2,j60,LBMAX_DP,0,0,0,456
10,2,0.0316969,True,62,1500,11921,63,TT2,j60,LBMAX_DP,866,0,0,5097
