group,exam,time,finished,makespan,expand_number,generated_number,depth,PetriType,SetType,Heuristic,dominance_pruned,dominance_pop_pruned,ub_pruned
29,7,300,False,0,11510668,76784016,0,TT2,j60,LBCS_DP,27789232,827257,0
29,8,300,False,0,6373722,63709875,0,TT2,j60,LBCS_DP,17174472,176734,0
29,9,300,False,0,9796366,73421177,0,TT2,j60,LBCS_DP,25754720,1043432,0
29,10,300,False,0,7345453,67738276,0,TT2,j60,LBCS_DP,17919262,187121,0
30,1,194.114,True,70,4913908,43594936,63,TT2,j60,LBCS_DP,7671955,6601,0
30,2,300,False,0,3042796,27480112,0,TT2,j60,LBCS_DP,7330157,27,0
30,3,300,False,0,5747452,57513043,0,TT2,j60,LBCS_DP,13731635,35441,0
30,4,0.596946,True,76,42473,235409,63,TT2,j60,LBCS_DP,51093,0,0
30,5,300,False,0,6123396,58545076,0,TT2,j60,LBCS_DP,18180497,3004,0
30,6,0.348151,True,68,10248,103148,63,TT2,j60,LBCS_DP,11510,0,0
30,7,300,False,0,9426703,49740832,0,TT2,j60,LBCS_DP,19083585,3889894,0
30,8,12.7869,True,63,384379,2715466,63,TT2,j60,LBCS_DP,463889,71,0
30,9,300,False,0,7394363,61804416,0,TT2,j60,LBCS_DP,15765966,19253,0
30,10,300,False,0,7769963,53629674,0,TT2,j60,LBCS_DP,20753307,2112699,0
31,1,0.00404723,True,65,162,1113,63,TT2,j60,LBCS_DP,39,0,0
31,2,0.300806,True,74,11797,84947,63,TT2,j60,LBCS_DP,13300,0,0
31,3,0.00745676,True,66,197,1767,63,TT2,j60,LBCS_DP,3,0,0
31,4,211.5,True,68,4854251,45782408,63,TT2,j60,LBCS_DP,11930616,0,0
31,5,0.0106496,True,72,361,2949,63,TT2,j60,LBCS_DP,85,0,0
31,6,300,False,0,7224649,63067966,0,TT2,j60,LBCS_DP,22046539,2335,0
31,7,0.0637156,True,76,3551,22096,63,TT2,j60,LBCS_DP,1708,0,0
31,8,9.1785,True,75,252093,2102907,63,TT2,j60,LBCS_DP,459613,0,0
31,9,0.0311778,True,86,1166,8834,63,TT2,j60,LBCS_DP,328,0,0
31,10,0.049215,True,56,1852,15648,63,TT2,j60,LBCS_DP,1918,0,0
32,1,0.00225232,True,69,71,582,63,TT2,j60,LBCS_DP,0,0,0
32,2,0.00168976,True,114,65,474,63,TT2,j60,LBCS_DP,0,0,0
32,3,0.00170848,True,85,65,434,63,TT2,j60,LBCS_DP,0,0,0
32,4,0.00170239,True,56,63,446,63,TT2,j60,LBCS_DP,0,0,0
