group,exam,time,finished,makespan,expand_number,generated_number,depth,PetriType,SetType,Heuristic,dominance_pruned,dominance_pop_pruned,ub_pruned
7,8,304.086,False,0,4051886,59703509,0,TT2,j90,LBMAX_DP,18355635,0,0
7,9,300,False,0,4686780,76803239,0,TT2,j90,LBMAX_DP,24029135,0,0
7,10,7.8783,True,98,422170,3334804,93,TT2,j90,LBMAX_DP,884080,15,0
8,1,0.0659585,True,96,1685,22280,93,TT2,j90,LBMAX_DP,983,0,0
8,2,16.9419,True,78,572473,6122916,93,TT2,j90,LBMAX_DP,1397593,0,0
8,3,0.00470342,True,70,123,1616,93,TT2,j90,LBMAX_DP,0,0,0
8,4,300,False,0,6209205,88384299,0,TT2,j90,LBMAX_DP,46686204,0,0
8,5,0.00367935,True,63,93,1243,93,TT2,j90,LBMAX_DP,0,0,0
8,6,0.00480851,True,70,128,1629,93,TT2,j90,LBMAX_DP,0,0,0
8,7,300,False,0,5690717,61956723,0,TT2,j90,LBMAX_DP,19394209,0,0
8,8,0.00476875,True,68,156,1733,93,TT2,j90,LBMAX_DP,40,0,0
8,9,0.00274152,True,97,93,1052,93,TT2,j90,LBMAX_DP,0,0,0
8,10,0.127183,True,88,2366,40857,93,TT2,j90,LBMAX_DP,309,0,0
9,1,300,False,0,5409715,75807828,0,TT2,j90,LBMAX_DP,20450539,104736,0
9,2,300,False,0,5539303,81221621,0,TT2,j90,LBMAX_DP,15674058,22745,0
9,3,300,False,0,5828048,76215212,0,TT2,j90,LBMAX_DP,13566982,498,0
9,4,300,False,0,6163227,76644427,0,TT2,j90,LBMAX_DP,15407028,64577,0
9,5,300,False,0,5865034,86087935,0,TT2,j90,LBMAX_DP,24105177,39764,0
9,6,300,False,0,5870217,82935613,0,TT2,j90,LBMAX_DP,15268158,1017,0
9,7,300,False,0,4838158,72883200,0,TT2,j90,LBMAX_DP,13255951,9,0
9,8,300,False,0,5691308,82898423,0,TT2,j90,LBMAX_DP,14883761,245,0
9,9,306.592,False,0,5199701,79303344,0,TT2,j90,LBMAX_DP,11532170,3216,0
9,10,300,False,0,6501244,84139851,0,TT2,j90,LBMAX_DP,22540456,71272,0
10,1,300,False,0,4005768,64258879,0,TT2,j90,LBMAX_DP,15330952,0,0
10,2,300,False,0,3832392,61803846,0,TT2,j90,LBMAX_DP,11012220,0,0
10,3,300,False,0,4296042,69341142,0,TT2,j90,LBMAX_DP,14823392,0,0
10,4,0.174994,True,94,3529,51566,93,TT2,j90,LBMAX_DP,4367,0,0
10,5,300,False,0,3662924,55668777,0,TT2,j90,LBMAX_DP,18152775,0,0
10,6,300,False,0,4371547,76684900,0,TT2,j90,LBMAX_DP,18879465,0,0
10,7,153.658,True,83,2625744,33158586,93,TT2,j90,LBMAX_DP,7279105,0,0
10,8,300,False,0,5211772,82025726,0,TT2,j90,LBMAX_DP,13404736,22,0
10,9,300,False,0,3766974,67633037,0,TT2,j90,LBMAX_DP,15454057,0,0
10,10,300,False,0,3853137,73684522,0,TT2,j90,LBMAX_DP,18177275,0,0
11,1,3.81645,True,86,67722,1096705,93,TT2,j90,LBMAX_DP,210320,0,0
11,2,300,False,0,4206930,40146073,0,TT2,j90,LBMAX_DP,13214730,0,0
11,3,2.98956,True,69,59719,924291,93,TT2,j90,LBMAX_DP,150415,0,0
11,4,300,False,0,3722114,47747433,0,TT2,j90,LBMAX_DP,12990007,0,0
11,5,300,False,0,2191419,27848151,0,TT2,j90,LBMAX_DP,8759953,0,0
11,6,300,False,0,3597246,55768547,0,TT2,j90,LBMAX_DP,12277963,0,0
11,7,300,False,0,3729802,72374230,0,TT2,j90,LBMAX_DP,11603312,0,0
11,8,300,False,0,3549522,44965077,0,TT2,j90,LBMAX_DP,6007021,0,0
11,9,63.221,True,81,1767173,12827366,93,TT2,j90,LBMAX_DP,3406427,0,0
11,10,34.4124,True,81,522599,8839380,93,TT2,j90,LBMAX_DP,1685766,0,0
12,1,0.00711396,True,71,171,2336,93,TT2,j90,LBMAX_DP,0,0,0
12,2,0.00423458,True,71,107,1383,93,TT2,j90,LBMAX_DP,0,0,0
12,3,0.00686751,True,93,151,2275,93,TT2,j90,LBMAX_DP,0,0,0
12,4,0.00358572,True,73,107,1248,93,TT2,j90,LBMAX_DP,0,0,0
12,5,0.00353387,True,83,97,1158,93,TT2,j90,LBMAX_DP,0,0,0
12,6,0.0113905,True,81,255,3611,93,TT2,j90,LBMAX_DP,3,0,0
12,7,0.00331129,True,77,95,1105,93,TT2,j90,LBMAX_DP,0,0,0
12,8,0.00602656,True,83,143,2088,93,TT2,j90,LBMAX_DP,0,0,0
12,9,0.00750703,True,77,167,2373,93,TT2,j90,LBMAX_DP,0,0,0
12,10,0.00553979,True,86,142,1883,93,TT2,j90,LBMAX_DP,0,0,0
13,1,300,False,0,5350082,74556439,0,TT2,j90,LBMAX_DP,11227359,14690,0
13,2,300,False,0,4801231,57945380,0,TT2,j90,LBMAX_DP,10705656,9117,0
13,3,300,False,0,4664729,66810677,0,TT2,j90,LBMAX_DP,11730759,720,0
13,4,300,False,0,4411064,66586329,0,TT2,j90,LBMAX_DP,5048525,1,0
13,5,300,False,0,4364623,68133864,0,TT2,j90,LBMAX_DP,8120873,0,0
13,6,300,False,0,5742207,67801424,0,TT2,j90,LBMAX_DP,13215813,15585,0
13,7,300,False,0,4553707,63021355,0,TT2,j90,LBMAX_DP,10873953,2579,0
13,8,300,False,0,4131088,64184657,0,TT2,j90,LBMAX_DP,7044505,2,0
13,9,300,False,0,5463706,72452463,0,TT2,j90,LBMAX_DP,9406551,411,0
13,10,300,False,0,4471151,66436890,0,TT2,j90,LBMAX_DP,6400898,0,0
14,1,300,False,0,3315981,52594302,0,TT2,j90,LBMAX_DP,17929893,0,0
14,2,300,False,0,3645429,61340940,0,TT2,j90,LBMAX_DP,9388856,0,0
14,3,300,False,0,3245121,51361982,0,TT2,j90,LBMAX_DP,5949018,0,0
14,4,300,False,0,2965637,48689960,0,TT2,j90,LBMAX_DP,6923930,0,0
14,5,300,False,0,3298730,57420046,0,TT2,j90,LBMAX_DP,11861268,0,0
14,6,300,False,0,3381484,59717972,0,TT2,j90,LBMAX_DP,8563218,0,0
14,7,0.0228447,True,86,358,6422,93,TT2,j90,LBMAX_DP,12,0,0
14,8,300,False,0,3088601,49579790,0,TT2,j90,LBMAX_DP,6992242,0,0
14,9,300,False,0,2965045,32262853,0,TT2,j90,LBMAX_DP,6632337,0,0
14,10,300,False,0,3017169,58523922,0,TT2,j90,LBMAX_DP,12533866,0,0
15,1,0.00486114,True,76,130,1570,93,TT2,j90,LBMAX_DP,0,0,0
15,2,300,False,0,2692759,38226043,0,TT2,j90,LBMAX_DP,5919847,0,0
15,3,0.229985,True,82,10247,81931,93,TT2,j90,LBMAX_DP,7483,0,0
15,4,0.00935417,True,92,190,2938,93,TT2,j90,LBMAX_DP,0,0,0
15,5,300,False,0,3993499,43775640,0,TT2,j90,LBMAX_DP,14353642,0,0
15,6,300,False,0,2371085,40047422,0,TT2,j90,LBMAX_DP,6851500,0,0
15,7,300,False,0,3252614,42390774,0,TT2,j90,LBMAX_DP,11719492,0,0
15,8,300,False,0,3519764,54691721,0,TT2,j90,LBMAX_DP,9590220,0,0
15,9,0.0714086,True,83,1682,22271,93,TT2,j90,LBMAX_DP,817,0,0
15,10,1.52215,True,78,22882,421155,93,TT2,j90,LBMAX_DP,27519,0,0
16,1,0.0040347,True,85,112,1369,93,TT2,j90,LBMAX_DP,0,0,0
16,2,0.00849114,True,71,180,2680,93,TT2,j90,LBMAX_DP,76,0,0
16,3,0.00564124,True,73,150,1828,93,TT2,j90,LBMAX_DP,0,0,0
16,4,0.00484469,True,69,117,1617,93,TT2,j90,LBMAX_DP,0,0,0
16,5,0.019733,True,71,361,5829,93,TT2,j90,LBMAX_DP,12,0,0
16,6,0.0035889,True,74,93,1215,93,TT2,j90,LBMAX_DP,0,0,0
16,7,0.0265535,True,65,520,8467,93,TT2,j90,LBMAX_DP,0,0,0
16,8,0.00376423,True,71,103,1271,93,TT2,j90,LBMAX_DP,0,0,0
16,9,300,False,0,1255513,17227075,0,TT2,j90,LBMAX_DP,6796926,0,0
16,10,0.00619095,True,71,153,1948,93,TT2,j90,LBMAX_DP,0,0,0
17,1,300,False,0,8972872,127426137,0,TT2,j90,LBMAX_DP,32889196,0,0
17,2,300,False,0,11150269,115448956,0,TT2,j90,LBMAX_DP,50322910,2697074,0
17,3,300,False,0,9509651,126870696,0,TT2,j90,LBMAX_DP,41848396,0,0
17,4,300,False,0,8191845,96340980,0,TT2,j90,LBMAX_DP,31206010,0,0
17,5,300,False,0,14315241,138061404,0,TT2,j90,LBMAX_DP,52349721,743649,0
17,6,300,False,0,7504733,112304351,0,TT2,j90,LBMAX_DP,33860598,0,0
17,7,300,False,0,7480402,116716528,0,TT2,j90,LBMAX_DP,32419860,0,0
17,8,300,False,0,9981628,124565450,0,TT2,j90,LBMAX_DP,32407826,5332,0
17,9,300,False,0,11595008,140264103,0,TT2,j90,LBMAX_DP,42941198,0,0
17,10,300,False,0,7825239,116030797,0,TT2,j90,LBMAX_DP,40200020,0,0
18,1,300,False,0,11091663,127119873,0,TT2,j90,LBMAX_DP,45681440,0,0
18,2,300,False,0,6966930,108793956,0,TT2,j90,LBMAX_DP,29967937,0,0
18,3,0.432291,True,83,8214,113042,93,TT2,j90,LBMAX_DP,10953,0,0
18,4,0.0727716,True,98,2050,29267,93,TT2,j90,LBMAX_DP,1610,0,0
18,5,300,False,0,13766533,161620219,0,TT2,j90,LBMAX_DP,54100590,0,0
18,6,302.266,False,0,9711156,125599197,0,TT2,j90,LBMAX_DP,41213548,0,0
18,7,285.231,True,73,11852653,137664942,93,TT2,j90,LBMAX_DP,49625152,0,0
18,8,0.00460717,True,92,140,1554,93,TT2,j90,LBMAX_DP,2,0,0
18,9,0.00579674,True,79,189,2107,93,TT2,j90,LBMAX_DP,16,0,0
18,10,300,False,0,12299785,138484583,0,TT2,j90,LBMAX_DP,44476945,3,0
19,1,72.8945,True,98,2706836,32063097,93,TT2,j90,LBMAX_DP,10983412,0,0
19,2,300,False,0,14759897,164181249,0,TT2,j90,LBMAX_DP,64333448,0,0
19,3,0.0285245,True,89,382,4530,93,TT2,j90,LBMAX_DP,74,0,0
19,4,300,False,0,10810688,145272981,0,TT2,j90,LBMAX_DP,48841906,0,0
19,5,0.0680274,True,66,1586,22126,93,TT2,j90,LBMAX_DP,4,0,0
19,6,3.35278,True,136,144752,1531776,93,TT2,j90,LBMAX_DP,421831,0,0
19,7,0.00885712,True,66,514,3621,93,TT2,j90,LBMAX_DP,148,0,0
19,8,0.0925806,True,91,2285,33487,93,TT2,j90,LBMAX_DP,3577,0,0
19,9,300,False,0,9194995,116840655,0,TT2,j90,LBMAX_DP,36320265,0,0
19,10,300,False,0,12726113,132982153,0,TT2,j90,LBMAX_DP,54600870,0,0
20,1,0.00285892,True,85,93,993,93,TT2,j90,LBMAX_DP,0,0,0
20,2,239.708,True,76,8637507,115031097,93,TT2,j90,LBMAX_DP,38603877,0,0
20,3,13.7545,True,86,638658,6185140,93,TT2,j90,LBMAX_DP,2346814,0,0
20,4,74.2743,True,86,1882374,21831950,93,TT2,j90,LBMAX_DP,5471601,0,0
20,5,0.0252479,True,88,691,9026,93,TT2,j90,LBMAX_DP,396,0,0
20,6,0.170741,True,83,7846,76137,93,TT2,j90,LBMAX_DP,13826,0,0
20,7,0.00297717,True,82,97,1108,93,TT2,j90,LBMAX_DP,0,0,0
20,8,0.0693415,True,85,1835,25386,93,TT2,j90,LBMAX_DP,1945,0,0
20,9,0.00256626,True,76,93,1012,93,TT2,j90,LBMAX_DP,0,0,0
20,10,0.0877151,True,89,3173,35448,93,TT2,j90,LBMAX_DP,1790,0,0
21,1,300,False,0,8408611,94996272,0,TT2,j90,LBMAX_DP,29164920,54774,0
21,2,300,False,0,8126964,105347718,0,TT2,j90,LBMAX_DP,29588968,1519,0
21,3,300,False,0,9089045,91295856,0,TT2,j90,LBMAX_DP,36877097,1062443,0
21,4,300,False,0,7596564,102829079,0,TT2,j90,LBMAX_DP,28918098,303498,0
21,5,300,False,0,8307412,96085785,0,TT2,j90,LBMAX_DP,32413781,358811,0
21,6,300,False,0,9298997,95474645,0,TT2,j90,LBMAX_DP,46128567,1368925,0
21,7,300,False,0,8150116,89955163,0,TT2,j90,LBMAX_DP,29884644,1298190,0
21,8,300,False,0,8043304,87902836,0,TT2,j90,LBMAX_DP,30231397,429144,0
21,9,300,False,0,8032082,95758190,0,TT2,j90,LBMAX_DP,27595752,647094,0
21,10,300,False,0,8442011,88754661,0,TT2,j90,LBMAX_DP,35648152,968609,0
22,1,300,False,0,6331380,88902399,0,TT2,j90,LBMAX_DP,28398509,1,0
22,2,300,False,0,7426950,90431776,0,TT2,j90,LBMAX_DP,26946114,0,0
22,3,300,False,0,7883473,100273833,0,TT2,j90,LBMAX_DP,33898326,0,0
22,4,300,False,0,12650150,114863385,0,TT2,j90,LBMAX_DP,51327903,8,0
22,5,300,False,0,7063461,97364774,0,TT2,j90,LBMAX_DP,19590527,0,0
22,6,300,False,0,6983284,90691538,0,TT2,j90,LBMAX_DP,24600612,0,0
22,7,300,False,0,6843510,95636841,0,TT2,j90,LBMAX_DP,29815100,0,0
22,8,0.0530103,True,97,1286,16479,93,TT2,j90,LBMAX_DP,1415,0,0
22,9,300,False,0,6035526,85461282,0,TT2,j90,LBMAX_DP,17367700,1517,0
22,10,300,False,0,7304370,100376219,0,TT2,j90,LBMAX_DP,26174882,24,0
23,1,300,False,0,7758850,85683731,0,TT2,j90,LBMAX_DP,31334266,0,0
23,2,43.9493,True,84,1653639,15488062,93,TT2,j90,LBMAX_DP,4930741,88,0
23,3,0.236972,True,116,11901,96984,93,TT2,j90,LBMAX_DP,18375,0,0
23,4,300.878,False,0,6578949,94559420,0,TT2,j90,LBMAX_DP,24457283,0,0
23,5,0.0295439,True,95,1110,11363,93,TT2,j90,LBMAX_DP,625,0,0
23,6,0.00748041,True,87,221,2449,93,TT2,j90,LBMAX_DP,0,0,0
23,7,300,False,0,7605560,109598596,0,TT2,j90,LBMAX_DP,39032206,0,0
23,8,0.00932207,True,92,223,2817,93,TT2,j90,LBMAX_DP,0,0,0
23,9,300,False,0,5695174,94544618,0,TT2,j90,LBMAX_DP,18300479,0,0
23,10,0.0943777,True,87,4914,36000,93,TT2,j90,LBMAX_DP,3082,0,0
24,1,0.00332368,True,84,102,1108,93,TT2,j90,LBMAX_DP,0,0,0
24,2,300,False,0,10657284,109469395,0,TT2,j90,LBMAX_DP,50520986,0,0
24,3,0.0135489,True,69,117,1459,93,TT2,j90,LBMAX_DP,0,0,0
24,4,0.0602028,True,81,1346,17713,93,TT2,j90,LBMAX_DP,875,0,0
24,5,0.00293121,True,85,106,1030,93,TT2,j90,LBMAX_DP,3,0,0
24,6,0.00352169,True,79,101,1224,93,TT2,j90,LBMAX_DP,0,0,0
24,7,0.00312135,True,87,98,1035,93,TT2,j90,LBMAX_DP,0,0,0
24,8,13.2959,True,88,398482,4753916,93,TT2,j90,LBMAX_DP,1447779,0,0
24,9,0.00424363,True,80,130,1366,93,TT2,j90,LBMAX_DP,0,0,0
24,10,0.00811897,True,89,210,2600,93,TT2,j90,LBMAX_DP,31,0,0
25,1,300,False,0,8082285,82368233,0,TT2,j90,LBMAX_DP,30717478,461064,0
25,2,300,False,0,6625845,74693193,0,TT2,j90,LBMAX_DP,22302224,249901,0
25,3,300,False,0,6451491,69490005,0,TT2,j90,LBMAX_DP,17957700,131973,0
25,4,300,False,0,6771621,77193293,0,TT2,j90,LBMAX_DP,19422473,35644,0
25,5,300,False,0,7782671,90511784,0,TT2,j90,LBMAX_DP,23574558,7936,0
25,6,300,False,0,6098386,71086418,0,TT2,j90,LBMAX_DP,16211669,315,0
25,7,300,False,0,5240291,58401764,0,TT2,j90,LBMAX_DP,16044626,31911,0
25,8,300,False,0,5784162,61921643,0,TT2,j90,LBMAX_DP,18384151,181355,0
25,9,300,False,0,4619974,69968231,0,TT2,j90,LBMAX_DP,14785063,73,0
25,10,300,False,0,6816501,67338974,0,TT2,j90,LBMAX_DP,21767978,187673,0
26,1,0.331326,True,90,9071,90734,93,TT2,j90,LBMAX_DP,8836,0,0
26,2,300,False,0,4483900,61742990,0,TT2,j90,LBMAX_DP,14049557,0,0
26,3,300,False,0,4193153,54543913,0,TT2,j90,LBMAX_DP,10445214,0,0
26,4,300,False,0,5360825,67094018,0,TT2,j90,LBMAX_DP,17432752,0,0
26,5,300,False,0,3769166,51674229,0,TT2,j90,LBMAX_DP,14705889,123,0
26,6,0.0249325,True,108,407,6252,93,TT2,j90,LBMAX_DP,11,0,0
26,7,300,False,0,3923112,48563253,0,TT2,j90,LBMAX_DP,13425703,0,0
26,8,300,False,0,4433593,66109065,0,TT2,j90,LBMAX_DP,14719381,0,0
26,9,300,False,0,4343003,54091952,0,TT2,j90,LBMAX_DP,15761352,0,0
26,10,52.7495,True,92,761068,11585866,93,TT2,j90,LBMAX_DP,3230583,0,0
27,1,300,False,0,3245578,50877372,0,TT2,j90,LBMAX_DP,12386881,0,0
27,2,18.9155,True,81,233412,3385562,93,TT2,j90,LBMAX_DP,461299,0,0
27,3,0.759912,True,91,30663,247651,93,TT2,j90,LBMAX_DP,35848,0,0
27,4,211.725,True,79,2607739,37131194,93,TT2,j90,LBMAX_DP,12856273,0,0
27,5,0.0050607,True,99,153,1400,93,TT2,j90,LBMAX_DP,0,0,0
27,6,300,False,0,3400991,55821893,0,TT2,j90,LBMAX_DP,13394974,0,0
27,7,15.2165,True,73,228912,3565744,93,TT2,j90,LBMAX_DP,248387,0,0
27,8,0.0186805,True,72,377,4941,93,TT2,j90,LBMAX_DP,9,0,0
27,9,9.46076,True,84,140340,2029980,93,TT2,j90,LBMAX_DP,304404,0,0
27,10,0.0484721,True,97,1455,13880,93,TT2,j90,LBMAX_DP,1353,0,0
28,1,0.00812207,True,80,160,2211,93,TT2,j90,LBMAX_DP,0,0,0
28,2,0.00727285,True,76,153,2053,93,TT2,j90,LBMAX_DP,0,0,0
28,3,0.0366097,True,86,435,4124,93,TT2,j90,LBMAX_DP,286,0,0
28,4,148.578,True,78,2484002,31443255,93,TT2,j90,LBMAX_DP,8610744,0,0
28,5,0.00322903,True,88,95,974,93,TT2,j90,LBMAX_DP,0,0,0
28,6,0.00666567,True,102,202,1959,93,TT2,j90,LBMAX_DP,0,0,0
28,7,0.00420204,True,97,132,1276,93,TT2,j90,LBMAX_DP,0,0,0
28,8,300,False,0,3733862,47974684,0,TT2,j90,LBMAX_DP,8873343,0,0
28,9,0.00679195,True,120,213,2115,93,TT2,j90,LBMAX_DP,2,0,0
28,10,0.00402578,True,68,105,1196,93,TT2,j90,LBMAX_DP,0,0,0
29,1,300,False,0,5391837,59722481,0,TT2,j90,LBMAX_DP,13456776,23237,0
29,2,300,False,0,4523522,52831402,0,TT2,j90,LBMAX_DP,7850192,93,0
29,3,300,False,0,4420927,53334092,0,TT2,j90,LBMAX_DP,12972621,14507,0
29,4,300,False,0,5224168,53796187,0,TT2,j90,LBMAX_DP,12663191,21112,0
29,5,300,False,0,4184862,48635801,0,TT2,j90,LBMAX_DP,9837440,8202,0
29,6,300,False,0,3929319,49671713,0,TT2,j90,LBMAX_DP,8598289,530,0
29,7,300,False,0,4946261,60464277,0,TT2,j90,LBMAX_DP,10961690,5208,0
29,8,300,False,0,4859325,56621681,0,TT2,j90,LBMAX_DP,9557758,229,0
29,9,300,False,0,5167908,55948722,0,TT2,j90,LBMAX_DP,11453247,10424,0
29,10,302.058,False,0,4805444,57172622,0,TT2,j90,LBMAX_DP,10534878,384,0
30,1,300,False,0,3790786,44405576,0,TT2,j90,LBMAX_DP,9740040,0,0
30,2,300,False,0,2839759,45778263,0,TT2,j90,LBMAX_DP,10379962,0,0
30,3,300,False,0,3242957,42513191,0,TT2,j90,LBMAX_DP,9480877,0,0
30,4,300,False,0,3443722,48981698,0,TT2,j90,LBMAX_DP,8883494,0,0
30,5,300,False,0,3016922,40127776,0,TT2,j90,LBMAX_DP,10179717,0,0
30,6,300,False,0,3541307,38603765,0,TT2,j90,LBMAX_DP,9636759,0,0
30,7,300,False,0,3228417,51547777,0,TT2,j90,LBMAX_DP,9144092,0,0
30,8,300,False,0,1981211,34348939,0,TT2,j90,LBMAX_DP,6214022,0,0
30,9,300.001,False,0,1944134,22960139,0,TT2,j90,LBMAX_DP,6925580,14579,0
30,10,300,False,0,3270752,41527097,0,TT2,j90,LBMAX_DP,8232838,0,0
31,1,0.254483,True,79,5618,68505,93,TT2,j90,LBMAX_DP,3708,0,0
31,2,300,False,0,1841466,29609157,0,TT2,j90,LBMAX_DP,4300659,0,0
31,3,0.233777,True,106,3363,57573,93,TT2,j90,LBMAX_DP,1957,0,0
31,4,0.0102469,True,79,233,2988,93,TT2,j90,LBMAX_DP,0,0,0
31,5,300,False,0,3150328,35473597,0,TT2,j90,LBMAX_DP,7374485,0,0
31,6,300,False,0,3786399,41727165,0,TT2,j90,LBMAX_DP,12639398,0,0
31,7,1.05623,True,97,22740,261064,93,TT2,j90,LBMAX_DP,27733,0,0
31,8,0.983323,True,83,16631,231654,93,TT2,j90,LBMAX_DP,19317,0,0
31,9,300,False,0,2568258,37077463,0,TT2,j90,LBMAX_DP,9288241,0,0
31,10,0.0724252,True,99,1628,20864,93,TT2,j90,LBMAX_DP,1030,0,0
32,1,0.00334243,True,78,99,1024,93,TT2,j90,LBMAX_DP,0,0,0
32,2,0.00292156,True,78,95,944,93,TT2,j90,LBMAX_DP,0,0,0
32,3,0.00296454,True,89,99,993,93,TT2,j90,LBMAX_DP,0,0,0
32,4,0.011255,True,104,304,3450,93,TT2,j90,LBMAX_DP,8,0,0
