group,exam,time,finished,makespan,expand_number,generated_number,depth,PetriType,SetType,Heuristic,dominance_pruned,dominance_pop_pruned,ub_pruned
7,7,0.135403,True,50,15853,81748,33,TT2,j30,LBCS_DP,17302,2,0
7,8,0.0752926,True,44,8697,50671,33,TT2,j30,LBCS_DP,9952,20,0
7,9,0.700567,True,60,112060,403699,33,TT2,j30,LBCS_DP,123012,28299,0
7,10,1.63541,True,49,212264,925794,33,TT2,j30,LBCS_DP,324288,53148,0
8,1,0.000430866,True,44,33,152,33,TT2,j30,LBCS_DP,0,0,0
8,2,0.000508583,True,51,35,181,33,TT2,j30,LBCS_DP,0,0,0
8,3,0.000704127,True,53,65,316,33,TT2,j30,LBCS_DP,0,0,0
8,4,0.000452439,True,48,33,180,33,TT2,j30,LBCS_DP,0,0,0
8,5,0.00163805,True,58,135,712,33,TT2,j30,LBCS_DP,34,0,0
8,6,0.000532633,True,47,43,214,33,TT2,j30,LBCS_DP,0,0,0
8,7,0.000550074,True,41,41,204,33,TT2,j30,LBCS_DP,0,0,0
8,8,0.000398455,True,51,33,149,33,TT2,j30,LBCS_DP,0,0,0
8,9,0.0114626,True,39,688,5377,33,TT2,j30,LBCS_DP,544,0,0
8,10,0.00042928,True,67,34,162,33,TT2,j30,LBCS_DP,0,0,0
9,1,2.88116,True,83,265239,1359312,33,TT2,j30,LBCS_DP,639350,30440,0
9,2,0.719443,True,92,83834,424055,33,TT2,j30,LBCS_DP,148098,6061,0
9,3,0.376687,True,68,34891,180889,33,TT2,j30,LBCS_DP,57234,4168,0
9,4,1.55461,True,71,145664,735803,33,TT2,j30,LBCS_DP,329604,17913,0
9,5,0.222908,True,70,28830,134495,33,TT2,j30,LBCS_DP,57371,2754,0
9,6,1.06928,True,59,97339,495982,33,TT2,j30,LBCS_DP,195129,13076,0
9,7,1.74617,True,63,156541,767242,33,TT2,j30,LBCS_DP,321255,18164,0
9,8,0.620884,True,91,69755,345717,33,TT2,j30,LBCS_DP,142003,5517,0
9,9,0.67105,True,63,74567,338689,33,TT2,j30,LBCS_DP,133345,8099,0
9,10,1.21435,True,88,124594,620419,33,TT2,j30,LBCS_DP,233943,12188,0
10,1,1.00721,True,42,69608,460746,33,TT2,j30,LBCS_DP,89661,105,0
10,2,0.0883235,True,56,12622,48621,33,TT2,j30,LBCS_DP,12269,2597,0
10,3,1.49063,True,62,166756,692381,33,TT2,j30,LBCS_DP,170284,30494,0
10,4,0.292246,True,58,27926,125022,33,TT2,j30,LBCS_DP,40121,2545,0
10,5,7.61488,True,41,429594,2739423,33,TT2,j30,LBCS_DP,820359,719,0
10,6,0.754145,True,44,72583,340504,33,TT2,j30,LBCS_DP,135039,17311,0
10,7,0.163953,True,49,14799,77878,33,TT2,j30,LBCS_DP,24155,1984,0
10,8,1.11743,True,54,124201,494286,33,TT2,j30,LBCS_DP,127812,38342,0
10,9,2.65943,True,49,161856,987662,33,TT2,j30,LBCS_DP,251933,44,0
10,10,2.55453,True,41,184889,903989,33,TT2,j30,LBCS_DP,309759,53159,0
11,1,0.0119911,True,54,1467,5855,33,TT2,j30,LBCS_DP,658,150,0
11,2,0.0328526,True,56,3647,16395,33,TT2,j30,LBCS_DP,2462,0,0
11,3,0.00250686,True,81,149,931,33,TT2,j30,LBCS_DP,6,0,0
11,4,1.26809,True,63,153866,598527,33,TT2,j30,LBCS_DP,203180,41882,0
11,5,0.315828,True,49,27237,183638,33,TT2,j30,LBCS_DP,38190,142,0
11,6,0.0162347,True,44,1391,8877,33,TT2,j30,LBCS_DP,556,0,0
11,7,9.195,True,36,414687,2576738,33,TT2,j30,LBCS_DP,849560,163,0
11,8,2.65854,True,62,187413,1160090,33,TT2,j30,LBCS_DP,295006,469,0
11,9,0.0255886,True,67,2346,13563,33,TT2,j30,LBCS_DP,2723,0,0
11,10,0.0177171,True,38,2314,10985,33,TT2,j30,LBCS_DP,2279,0,0
12,1,0.000755925,True,47,54,281,33,TT2,j30,LBCS_DP,0,0,0
12,2,0.00089967,True,46,69,338,33,TT2,j30,LBCS_DP,13,0,0
12,3,0.000453613,True,37,35,152,33,TT2,j30,LBCS_DP,0,0,0
12,4,0.00057255,True,63,42,202,33,TT2,j30,LBCS_DP,0,0,0
12,5,0.000457371,True,47,33,172,33,TT2,j30,LBCS_DP,0,0,0
12,6,0.0408693,True,53,3919,21732,33,TT2,j30,LBCS_DP,3702,0,0
12,7,0.00187585,True,55,163,838,33,TT2,j30,LBCS_DP,2,0,0
12,8,0.000600009,True,35,33,203,33,TT2,j30,LBCS_DP,0,0,0
12,9,0.00118369,True,52,140,538,33,TT2,j30,LBCS_DP,32,0,0
12,10,0.0231691,True,57,1716,9581,33,TT2,j30,LBCS_DP,690,0,0
13,1,25.8211,True,58,1300815,5967155,33,TT2,j30,LBCS_DP,2866577,192814,0
13,2,7.90611,True,62,568222,2802342,33,TT2,j30,LBCS_DP,1112161,60977,0
13,3,1.80377,True,76,157164,737947,33,TT2,j30,LBCS_DP,276132,14437,0
13,4,0.622691,True,72,61242,285554,33,TT2,j30,LBCS_DP,65699,5616,0
13,5,10.054,True,67,724814,3470640,33,TT2,j30,LBCS_DP,1171542,113243,0
13,6,9.31014,True,64,622781,3045353,33,TT2,j30,LBCS_DP,1052241,92052,0
13,7,1.25311,True,77,118757,558407,33,TT2,j30,LBCS_DP,166245,11491,0
13,8,0.34463,True,106,43652,209174,33,TT2,j30,LBCS_DP,70837,2827,0
13,9,2.05312,True,71,181625,890688,33,TT2,j30,LBCS_DP,325767,19780,0
13,10,7.3662,True,64,506377,2733967,33,TT2,j30,LBCS_DP,1025955,57673,0
14,1,0.485643,True,50,51347,190488,33,TT2,j30,LBCS_DP,70973,7895,0
14,2,0.683174,True,53,53281,266427,33,TT2,j30,LBCS_DP,92283,4522,0
14,3,1.17733,True,58,86184,450370,33,TT2,j30,LBCS_DP,86443,439,0
14,4,5.91935,True,50,525716,2033104,33,TT2,j30,LBCS_DP,802382,182275,0
14,5,0.0291483,True,52,2073,12617,33,TT2,j30,LBCS_DP,1932,270,0
14,6,0.187704,True,35,13432,80998,33,TT2,j30,LBCS_DP,12126,875,0
14,7,0.873024,True,50,66181,287715,33,TT2,j30,LBCS_DP,74004,14210,0
14,8,0.464125,True,54,29567,175639,33,TT2,j30,LBCS_DP,28764,6,0
14,9,3.42844,True,46,276201,1268743,33,TT2,j30,LBCS_DP,316347,82610,0
14,10,0.0263763,True,61,2956,14594,33,TT2,j30,LBCS_DP,5284,475,0
15,1,0.220261,True,46,17515,100322,33,TT2,j30,LBCS_DP,17504,2,0
15,2,0.000455061,True,47,33,159,33,TT2,j30,LBCS_DP,0,0,0
15,3,0.00129543,True,48,75,442,33,TT2,j30,LBCS_DP,0,0,0
15,4,0.000669124,True,48,45,242,33,TT2,j30,LBCS_DP,0,0,0
15,5,0.686347,True,58,60897,264337,33,TT2,j30,LBCS_DP,59790,12593,0
15,6,0.946617,True,67,70179,371121,33,TT2,j30,LBCS_DP,70307,58,0
15,7,0.00588272,True,47,582,2602,33,TT2,j30,LBCS_DP,373,0,0
15,8,2.5414,True,50,284147,1100569,33,TT2,j30,LBCS_DP,345810,74118,0
15,9,0.00059419,True,54,42,198,33,TT2,j30,LBCS_DP,0,0,0
15,10,0.244544,True,65,26999,112062,33,TT2,j30,LBCS_DP,15182,105,0
16,1,0.112721,True,51,9313,52329,33,TT2,j30,LBCS_DP,6261,4,0
16,2,0.0511342,True,48,5206,26825,33,TT2,j30,LBCS_DP,4751,0,0
16,3,0.00046234,True,36,33,157,33,TT2,j30,LBCS_DP,0,0,0
16,4,0.000421277,True,47,33,151,33,TT2,j30,LBCS_DP,0,0,0
16,5,0.000447363,True,51,33,151,33,TT2,j30,LBCS_DP,0,0,0
16,6,0.000428171,True,51,35,163,33,TT2,j30,LBCS_DP,0,0,0
16,7,0.000470615,True,34,33,153,33,TT2,j30,LBCS_DP,0,0,0
16,8,0.000504463,True,44,37,176,33,TT2,j30,LBCS_DP,0,0,0
16,9,0.00423679,True,44,381,2037,33,TT2,j30,LBCS_DP,230,0,0
16,10,0.000490419,True,51,34,178,33,TT2,j30,LBCS_DP,0,0,0
17,1,0.150666,True,64,21881,105906,33,TT2,j30,LBCS_DP,56383,1781,0
17,2,0.0470434,True,68,9054,33514,33,TT2,j30,LBCS_DP,13842,1747,0
17,3,0.0296904,True,60,3491,19482,33,TT2,j30,LBCS_DP,2081,0,0
17,4,0.0132497,True,49,1524,7778,33,TT2,j30,LBCS_DP,2951,142,0
17,5,0.0291398,True,47,4581,19274,33,TT2,j30,LBCS_DP,9555,525,0
17,6,0.00727915,True,63,1141,5237,33,TT2,j30,LBCS_DP,1028,0,0
17,7,0.028817,True,57,3814,18122,33,TT2,j30,LBCS_DP,7319,400,0
17,8,0.0081429,True,61,1117,4350,33,TT2,j30,LBCS_DP,1220,114,0
17,9,0.0326735,True,48,4691,21282,33,TT2,j30,LBCS_DP,8729,418,0
17,10,0.0081635,True,66,943,4619,33,TT2,j30,LBCS_DP,1116,0,0
18,1,0.0209592,True,53,3673,13774,33,TT2,j30,LBCS_DP,3437,1084,0
18,2,0.00718598,True,55,1023,4852,33,TT2,j30,LBCS_DP,1452,41,0
18,3,0.0234601,True,56,4592,17003,33,TT2,j30,LBCS_DP,4155,730,0
18,4,0.017723,True,70,2491,12199,33,TT2,j30,LBCS_DP,2081,0,0
18,5,0.110363,True,52,18725,78702,33,TT2,j30,LBCS_DP,18855,1907,0
18,6,0.0992924,True,62,18214,73012,33,TT2,j30,LBCS_DP,26551,3416,0
18,7,0.0169431,True,48,2924,11913,33,TT2,j30,LBCS_DP,1826,310,0
18,8,0.0440321,True,52,8329,29292,33,TT2,j30,LBCS_DP,5507,1316,0
18,9,0.000715168,True,47,60,259,33,TT2,j30,LBCS_DP,8,2,0
18,10,0.0761108,True,49,13065,56924,33,TT2,j30,LBCS_DP,24974,1931,0
19,1,0.0867321,True,40,11570,60240,33,TT2,j30,LBCS_DP,13288,9,0
19,2,0.000339503,True,58,33,133,33,TT2,j30,LBCS_DP,0,0,0
19,3,0.00424724,True,83,635,2842,33,TT2,j30,LBCS_DP,150,0,0
19,4,0.00098429,True,39,105,485,33,TT2,j30,LBCS_DP,8,0,0
19,5,0.024499,True,48,2682,14865,33,TT2,j30,LBCS_DP,2841,15,0
19,6,0.0135265,True,49,2644,9904,33,TT2,j30,LBCS_DP,2904,430,0
19,7,0.025438,True,57,4337,19055,33,TT2,j30,LBCS_DP,2827,133,0
19,8,0.00396691,True,55,470,2115,33,TT2,j30,LBCS_DP,304,0,0
19,9,0.00627188,True,38,671,3894,33,TT2,j30,LBCS_DP,329,0,0
19,10,0.0795263,True,47,14351,58904,33,TT2,j30,LBCS_DP,12619,2730,0
20,1,0.00035195,True,57,33,137,33,TT2,j30,LBCS_DP,0,0,0
20,2,0.00179,True,70,258,1021,33,TT2,j30,LBCS_DP,66,0,0
20,3,0.00230011,True,49,196,1134,33,TT2,j30,LBCS_DP,73,0,0
20,4,0.000867084,True,43,76,394,33,TT2,j30,LBCS_DP,5,0,0
20,5,0.00214789,True,61,242,1158,33,TT2,j30,LBCS_DP,146,0,0
20,6,0.000476954,True,51,48,187,33,TT2,j30,LBCS_DP,0,0,0
20,7,0.000547304,True,42,45,199,33,TT2,j30,LBCS_DP,0,0,0
20,8,0.000338968,True,51,33,119,33,TT2,j30,LBCS_DP,0,0,0
20,9,0.000435124,True,41,33,160,33,TT2,j30,LBCS_DP,0,0,0
20,10,0.000317026,True,37,33,121,33,TT2,j30,LBCS_DP,0,0,0
21,1,0.0161629,True,84,3146,10758,33,TT2,j30,LBCS_DP,5204,274,0
21,2,0.0555447,True,59,8282,35305,33,TT2,j30,LBCS_DP,17434,499,0
21,3,0.055185,True,76,8990,35650,33,TT2,j30,LBCS_DP,14734,1211,0
21,4,0.0671944,True,70,10715,39201,33,TT2,j30,LBCS_DP,12722,2016,0
21,5,0.0702312,True,55,8629,43060,33,TT2,j30,LBCS_DP,17080,679,0
21,6,0.111838,True,76,17425,77478,33,TT2,j30,LBCS_DP,38635,1614,0
21,7,0.0385078,True,65,5616,22783,33,TT2,j30,LBCS_DP,7102,357,0
21,8,0.111931,True,62,16246,63733,33,TT2,j30,LBCS_DP,23019,3153,0
21,9,0.0993331,True,69,14503,64952,33,TT2,j30,LBCS_DP,29261,1027,0
21,10,0.0365612,True,69,5457,21425,33,TT2,j30,LBCS_DP,8924,525,0
22,1,0.00280237,True,42,262,1297,33,TT2,j30,LBCS_DP,175,0,0
22,2,0.0117695,True,45,1742,5833,33,TT2,j30,LBCS_DP,1660,442,0
22,3,0.272438,True,63,39373,163481,33,TT2,j30,LBCS_DP,41630,7395,0
22,4,0.0547658,True,42,7266,32268,33,TT2,j30,LBCS_DP,8990,726,0
22,5,0.0657059,True,52,11049,40769,33,TT2,j30,LBCS_DP,11228,3999,0
22,6,0.0822586,True,52,11341,45651,33,TT2,j30,LBCS_DP,18100,2544,0
22,7,0.0395887,True,60,5855,21757,33,TT2,j30,LBCS_DP,6951,1257,0
22,8,0.390174,True,55,53776,205771,33,TT2,j30,LBCS_DP,73265,13310,0
22,9,0.00138674,True,76,153,605,33,TT2,j30,LBCS_DP,36,0,0
22,10,0.200595,True,55,22104,92497,33,TT2,j30,LBCS_DP,24968,5899,0
23,1,0.00035747,True,63,33,124,33,TT2,j30,LBCS_DP,0,0,0
23,2,0.000570452,True,53,55,232,33,TT2,j30,LBCS_DP,0,0,0
23,3,0.00269914,True,46,298,1265,33,TT2,j30,LBCS_DP,81,0,0
23,4,0.0118324,True,65,1235,5403,33,TT2,j30,LBCS_DP,420,92,0
23,5,0.029387,True,52,4326,16420,33,TT2,j30,LBCS_DP,4632,1255,0
23,6,0.0449258,True,48,7495,32773,33,TT2,j30,LBCS_DP,9193,5,0
23,7,0.022036,True,60,3616,13005,33,TT2,j30,LBCS_DP,2816,842,0
23,8,0.0273972,True,48,3283,15249,33,TT2,j30,LBCS_DP,1775,5,0
23,9,0.0135696,True,63,1517,6311,33,TT2,j30,LBCS_DP,1685,317,0
23,10,0.00121464,True,61,184,670,33,TT2,j30,LBCS_DP,61,0,0
24,1,0.000477037,True,53,45,169,33,TT2,j30,LBCS_DP,0,0,0
24,2,0.0703194,True,58,8873,43944,33,TT2,j30,LBCS_DP,9172,6,0
24,3,0.0105107,True,69,1273,5956,33,TT2,j30,LBCS_DP,573,2,0
24,4,0.000408313,True,53,34,145,33,TT2,j30,LBCS_DP,0,0,0
24,5,0.0108285,True,51,1102,5677,33,TT2,j30,LBCS_DP,612,0,0
24,6,0.000433445,True,56,38,165,33,TT2,j30,LBCS_DP,0,0,0
24,7,0.124672,True,44,17233,71180,33,TT2,j30,LBCS_DP,17439,59,0
24,8,0.000467079,True,38,33,154,33,TT2,j30,LBCS_DP,0,0,0
24,9,0.000421867,True,43,33,136,33,TT2,j30,LBCS_DP,0,0,0
24,10,0.000407082,True,53,37,138,33,TT2,j30,LBCS_DP,0,0,0
25,1,0.72061,True,93,83290,357446,33,TT2,j30,LBCS_DP,156225,9559,0
25,2,0.0772654,True,75,12680,46273,33,TT2,j30,LBCS_DP,14357,1264,0
25,3,0.655036,True,76,74646,313966,33,TT2,j30,LBCS_DP,121038,8353,0
25,4,0.253576,True,81,34057,145539,33,TT2,j30,LBCS_DP,44660,3492,0
25,5,0.233617,True,72,30189,127910,33,TT2,j30,LBCS_DP,53787,2620,0
25,6,0.337921,True,58,38124,157170,33,TT2,j30,LBCS_DP,63823,4070,0
25,7,0.130211,True,95,19617,71768,33,TT2,j30,LBCS_DP,26778,2717,0
25,8,0.17196,True,69,20937,93444,33,TT2,j30,LBCS_DP,34890,1664,0
25,9,0.0397979,True,84,7002,24755,33,TT2,j30,LBCS_DP,9957,696,0
25,10,0.27662,True,58,32616,131084,33,TT2,j30,LBCS_DP,43151,5856,0
26,1,0.0468959,True,59,4841,23878,33,TT2,j30,LBCS_DP,4689,29,0
26,2,0.00629023,True,40,494,2593,33,TT2,j30,LBCS_DP,85,0,0
26,3,0.0111846,True,58,1066,5397,33,TT2,j30,LBCS_DP,592,0,0
26,4,0.0547075,True,62,4751,28254,33,TT2,j30,LBCS_DP,5390,0,0
26,5,0.117102,True,74,20104,65717,33,TT2,j30,LBCS_DP,25956,6104,0
26,6,0.0128104,True,53,1338,5905,33,TT2,j30,LBCS_DP,1550,65,0
26,7,0.0037972,True,56,235,1450,33,TT2,j30,LBCS_DP,23,0,0
26,8,0.0268729,True,66,3401,13676,33,TT2,j30,LBCS_DP,3568,382,0
26,9,0.0527128,True,43,5345,24660,33,TT2,j30,LBCS_DP,3745,658,0
26,10,0.182421,True,49,21447,92299,33,TT2,j30,LBCS_DP,20056,5475,0
27,1,0.0010827,True,43,98,408,33,TT2,j30,LBCS_DP,0,0,0
27,2,0.0008268,True,58,73,311,33,TT2,j30,LBCS_DP,1,0,0
27,3,0.000434673,True,60,37,143,33,TT2,j30,LBCS_DP,0,0,0
27,4,0.00734537,True,64,1001,3979,33,TT2,j30,LBCS_DP,646,0,0
27,5,0.00262391,True,49,220,1049,33,TT2,j30,LBCS_DP,44,0,0
27,6,0.00137824,True,59,118,536,33,TT2,j30,LBCS_DP,8,0,0
27,7,0.0294976,True,49,3947,15155,33,TT2,j30,LBCS_DP,3191,873,0
27,8,0.000832123,True,66,76,308,33,TT2,j30,LBCS_DP,1,0,0
27,9,0.00923567,True,55,1190,4457,33,TT2,j30,LBCS_DP,777,0,0
27,10,0.000436855,True,62,35,159,33,TT2,j30,LBCS_DP,0,0,0
28,1,0.00087137,True,69,95,374,33,TT2,j30,LBCS_DP,30,0,0
28,2,0.000481605,True,57,37,170,33,TT2,j30,LBCS_DP,1,0,0
28,3,0.127498,True,40,14703,70807,33,TT2,j30,LBCS_DP,10986,51,0
28,4,0.000520013,True,49,47,190,33,TT2,j30,LBCS_DP,0,0,0
28,5,0.000388655,True,73,33,128,33,TT2,j30,LBCS_DP,0,0,0
28,6,0.0179929,True,55,2280,9564,33,TT2,j30,LBCS_DP,1441,0,0
28,7,0.000405669,True,48,34,138,33,TT2,j30,LBCS_DP,0,0,0
28,8,0.00044804,True,53,35,153,33,TT2,j30,LBCS_DP,0,0,0
28,9,0.0292206,True,62,3350,13832,33,TT2,j30,LBCS_DP,2172,0,0
28,10,0.000493025,True,59,39,165,33,TT2,j30,LBCS_DP,0,0,0
29,1,0.668713,True,85,71122,313892,33,TT2,j30,LBCS_DP,87442,7579,0
29,2,0.55259,True,90,66679,284092,33,TT2,j30,LBCS_DP,89768,8032,0
29,3,0.522174,True,78,63724,286049,33,TT2,j30,LBCS_DP,60324,5122,0
29,4,0.277154,True,103,38794,144702,33,TT2,j30,LBCS_DP,41554,3822,0
29,5,0.238865,True,98,32950,134152,33,TT2,j30,LBCS_DP,40938,2819,0
29,6,0.457474,True,92,58603,220305,33,TT2,j30,LBCS_DP,69589,6096,0
29,7,0.27313,True,73,38143,140485,33,TT2,j30,LBCS_DP,45646,4312,0
29,8,3.5882,True,80,294390,1383656,33,TT2,j30,LBCS_DP,527124,32770,0
29,9,0.421894,True,97,56044,212483,33,TT2,j30,LBCS_DP,63603,7369,0
29,10,0.0495319,True,76,8401,30711,33,TT2,j30,LBCS_DP,10851,737,0
30,1,0.254828,True,47,25142,104751,33,TT2,j30,LBCS_DP,35416,2213,0
30,2,0.26141,True,68,34140,121706,33,TT2,j30,LBCS_DP,29228,6915,0
30,3,0.151657,True,55,18510,75963,33,TT2,j30,LBCS_DP,18141,2284,0
30,4,0.105502,True,53,12738,44748,33,TT2,j30,LBCS_DP,13552,2986,0
30,5,0.135769,True,54,15109,55894,33,TT2,j30,LBCS_DP,9340,3194,0
30,6,0.0451241,True,62,7330,23248,33,TT2,j30,LBCS_DP,6938,1737,0
30,7,0.0447922,True,68,6323,22129,33,TT2,j30,LBCS_DP,7156,1413,0
30,8,0.0620693,True,46,6205,29494,33,TT2,j30,LBCS_DP,9511,540,0
30,9,0.413839,True,46,36192,163930,33,TT2,j30,LBCS_DP,40083,8942,0
30,10,0.142788,True,53,14037,60875,33,TT2,j30,LBCS_DP,17957,1169,0
31,1,0.00100245,True,43,72,353,33,TT2,j30,LBCS_DP,1,0,0
31,2,0.00048997,True,63,38,172,33,TT2,j30,LBCS_DP,0,0,0
31,3,0.000980848,True,58,75,341,33,TT2,j30,LBCS_DP,3,0,0
31,4,0.000473341,True,50,39,165,33,TT2,j30,LBCS_DP,0,0,0
31,5,0.013098,True,52,2052,6351,33,TT2,j30,LBCS_DP,1398,326,0
31,6,0.000586736,True,53,47,208,33,TT2,j30,LBCS_DP,0,0,0
31,7,0.000747821,True,61,62,243,33,TT2,j30,LBCS_DP,0,0,0
31,8,0.0566934,True,58,5942,29559,33,TT2,j30,LBCS_DP,2223,23,0
31,9,0.0860584,True,50,12489,44056,33,TT2,j30,LBCS_DP,15210,3689,0
31,10,0.303231,True,55,39928,133639,33,TT2,j30,LBCS_DP,42086,10672,0
32,1,0.000481003,True,61,42,166,33,TT2,j30,LBCS_DP,1,0,0
32,2,0.00055542,True,60,43,194,33,TT2,j30,LBCS_DP,0,0,0
32,3,0.00073598,True,57,75,288,33,TT2,j30,LBCS_DP,7,0,0
32,4,0.0227286,True,68,2272,11339,33,TT2,j30,LBCS_DP,1916,0,0
32,5,0.00173454,True,54,107,602,33,TT2,j30,LBCS_DP,14,0,0
32,6,0.000375608,True,44,34,122,33,TT2,j30,LBCS_DP,0,0,0
32,7,0.000487418,True,35,39,156,33,TT2,j30,LBCS_DP,0,0,0
32,8,0.000353254,True,54,33,117,33,TT2,j30,LBCS_DP,0,0,0
32,9,0.000391828,True,65,34,137,33,TT2,j30,LBCS_DP,0,0,0
32,10,0.000548278,True,51,37,182,33,TT2,j30,LBCS_DP,1,0,0
33,1,0.00604396,True,65,996,3773,33,TT2,j30,LBCS_DP,885,51,0
33,2,0.00965076,True,60,1891,6302,33,TT2,j30,LBCS_DP,1461,299,0
