group,exam,time,finished,makespan,expand_number,generated_number,depth,PetriType,SetType,Heuristic,dominance_pruned,dominance_pop_pruned,ub_pruned,dr4_pruned
6,5,300,False,0,6463657,52876419,0,TT2,j90,LBMAX_DP,12604132,0,0,38725746
6,6,0.193796,True,98,23323,86838,93,TT2,j90,LBMAX_DP,26752,21,0,30139
6,7,0.0339292,True,71,1537,11836,93,TT2,j90,LBMAX_DP,792,0,0,7435
6,8,300,False,0,8196438,73591950,0,TT2,j90,LBMAX_DP,16033868,0,0,36106523
6,9,300,False,0,8042300,53564596,0,TT2,j90,LBMAX_DP,14830628,0,0,45249421
6,10,0.309704,True,94,9715,99685,93,TT2,j90,LBMAX_DP,17909,0,0,43049
7,1,0.00159566,True,88,112,547,93,TT2,j90,LBMAX_DP,0,0,0,668
7,2,0.00183011,True,77,95,643,93,TT2,j90,LBMAX_DP,0,0,0,582
7,3,300,False,0,10520495,63908252,0,TT2,j90,LBMAX_DP,26067219,0,0,49839484
7,4,0.00127342,True,86,93,486,93,TT2,j90,LBMAX_DP,0,0,0,510
7,5,0.002038,True,79,119,707,93,TT2,j90,LBMAX_DP,0,0,0,622
7,6,0.00700483,True,90,388,2840,93,TT2,j90,LBMAX_DP,0,0,0,2253
7,7,0.00148052,True,90,93,548,93,TT2,j90,LBMAX_DP,0,0,0,457
7,8,300,False,0,3250390,31459590,0,TT2,j90,LBMAX_DP,7081437,0,0,13417046
7,9,0.0961034,True,83,6062,32404,93,TT2,j90,LBMAX_DP,3257,0,0,63053
7,10,0.00245798,True,98,116,903,93,TT2,j90,LBMAX_DP,13,0,0,489
8,1,0.00153682,True,96,93,572,93,TT2,j90,LBMAX_DP,0,0,0,470
8,2,0.00164106,True,78,121,628,93,TT2,j90,LBMAX_DP,0,0,0,507
8,3,0.001302,True,70,93,468,93,TT2,j90,LBMAX_DP,0,0,0,614
8,4,0.00132574,True,77,93,468,93,TT2,j90,LBMAX_DP,0,0,0,524
8,5,0.00181561,True,63,95,632,93,TT2,j90,LBMAX_DP,0,0,0,534
8,6,0.00181787,True,70,103,626,93,TT2,j90,LBMAX_DP,0,0,0,804
8,7,0.00171598,True,77,93,670,93,TT2,j90,LBMAX_DP,0,0,0,530
8,8,0.00170676,True,68,93,663,93,TT2,j90,LBMAX_DP,0,0,0,527
8,9,0.00136684,True,97,93,539,93,TT2,j90,LBMAX_DP,0,0,0,354
8,10,0.00133081,True,88,93,512,93,TT2,j90,LBMAX_DP,0,0,0,420
9,1,300,False,0,8409557,59504178,0,TT2,j90,LBMAX_DP,13673032,186817,0,57071254
9,2,300,False,0,8224504,70513765,0,TT2,j90,LBMAX_DP,10572896,23376,0,52217128
9,3,300,False,0,8854495,69331754,0,TT2,j90,LBMAX_DP,9257825,9099,0,44165576
9,4,300,False,0,8151889,63656523,0,TT2,j90,LBMAX_DP,10637914,82807,0,38876040
9,5,300,False,0,10226093,67187328,0,TT2,j90,LBMAX_DP,18508591,53002,0,80805904
9,6,300,False,0,8907665,70156668,0,TT2,j90,LBMAX_DP,9930807,283,0,59092828
9,7,300,False,0,7038363,65158815,0,TT2,j90,LBMAX_DP,9062077,68,0,49350850
9,8,300,False,0,8916175,71274818,0,TT2,j90,LBMAX_DP,9120175,71,0,45381335
9,9,304.58,False,0,8352229,69357535,0,TT2,j90,LBMAX_DP,7322310,3971,0,57812423
9,10,300,False,0,9529647,74760786,0,TT2,j90,LBMAX_DP,19639219,67112,0,50029735
10,1,1.63346,True,77,41407,397112,93,TT2,j90,LBMAX_DP,28467,0,0,275045
10,2,44.2781,True,95,1630984,8925958,93,TT2,j90,LBMAX_DP,2655155,0,0,3499120
10,3,0.00412286,True,112,179,1414,93,TT2,j90,LBMAX_DP,1,0,0,695
10,4,0.0043675,True,94,168,1404,93,TT2,j90,LBMAX_DP,5,0,0,926
10,5,0.0109346,True,78,407,3489,93,TT2,j90,LBMAX_DP,89,0,0,2359
10,6,0.00258551,True,92,130,836,93,TT2,j90,LBMAX_DP,0,0,0,732
10,7,0.00664766,True,83,354,2318,93,TT2,j90,LBMAX_DP,89,0,0,2011
10,8,300,False,0,6262111,58677514,0,TT2,j90,LBMAX_DP,14696126,0,0,20425499
10,9,0.0131431,True,88,587,4135,93,TT2,j90,LBMAX_DP,142,0,0,1607
10,10,300,False,0,6268654,44015414,0,TT2,j90,LBMAX_DP,12728120,60,0,20242206
11,1,0.0016327,True,86,94,571,93,TT2,j90,LBMAX_DP,0,0,0,479
11,2,0.00222402,True,99,132,727,93,TT2,j90,LBMAX_DP,0,0,0,419
11,3,1.09614,True,69,45515,335298,93,TT2,j90,LBMAX_DP,71406,0,0,220688
11,4,0.00460918,True,64,193,1601,93,TT2,j90,LBMAX_DP,0,0,0,843
11,5,0.0119313,True,81,106,603,93,TT2,j90,LBMAX_DP,0,0,0,556
11,6,5.05555,True,78,109014,1070835,93,TT2,j90,LBMAX_DP,168350,0,0,458545
11,7,0.00142977,True,95,93,477,93,TT2,j90,LBMAX_DP,0,0,0,503
11,8,0.00244742,True,82,142,855,93,TT2,j90,LBMAX_DP,1,0,0,574
11,9,0.00672547,True,81,289,2214,93,TT2,j90,LBMAX_DP,2,0,0,2007
11,10,0.00159995,True,81,103,516,93,TT2,j90,LBMAX_DP,0,0,0,490
12,1,0.00200182,True,71,93,783,93,TT2,j90,LBMAX_DP,0,0,0,376
12,2,0.00164078,True,71,93,592,93,TT2,j90,LBMAX_DP,0,0,0,469
12,3,0.00179866,True,93,97,681,93,TT2,j90,LBMAX_DP,0,0,0,399
12,4,0.0018205,True,73,93,592,93,TT2,j90,LBMAX_DP,0,0,0,429
12,5,0.00168302,True,83,93,597,93,TT2,j90,LBMAX_DP,0,0,0,486
12,6,0.00170144,True,81,93,644,93,TT2,j90,LBMAX_DP,0,0,0,442
12,7,0.00216529,True,77,112,737,93,TT2,j90,LBMAX_DP,0,0,0,642
12,8,0.00176109,True,83,93,640,93,TT2,j90,LBMAX_DP,0,0,0,570
12,9,0.00156887,True,77,93,531,93,TT2,j90,LBMAX_DP,0,0,0,479
12,10,0.00200878,True,86,99,745,93,TT2,j90,LBMAX_DP,0,0,0,331
13,1,300,False,0,7048456,66103141,0,TT2,j90,LBMAX_DP,8100701,14652,0,32330995
13,2,300,False,0,5528135,50963304,0,TT2,j90,LBMAX_DP,8005479,9890,0,15860999
13,3,300,False,0,5472395,57333238,0,TT2,j90,LBMAX_DP,8892073,386,0,20750587
13,4,300,False,0,6657542,63726617,0,TT2,j90,LBMAX_DP,3083674,1,0,36774509
13,5,300,False,0,5685066,62202860,0,TT2,j90,LBMAX_DP,5398205,30,0,31348120
13,6,300,False,0,7949002,62272015,0,TT2,j90,LBMAX_DP,9015356,9576,0,31974783
13,7,300,False,0,5948968,56308766,0,TT2,j90,LBMAX_DP,7845740,4278,0,24801937
13,8,300,False,0,5803874,64661892,0,TT2,j90,LBMAX_DP,1295194,1,0,35348307
13,9,309.159,False,0,7314687,66297502,0,TT2,j90,LBMAX_DP,5453096,458,0,32281578
13,10,300,False,0,5693213,57492576,0,TT2,j90,LBMAX_DP,3720161,0,0,25635425
14,1,0.955018,True,89,59123,299155,93,TT2,j90,LBMAX_DP,51483,0,0,94485
14,2,300,False,0,4866009,39869427,0,TT2,j90,LBMAX_DP,9654413,0,0,11383368
14,3,0.00428799,True,94,147,1326,93,TT2,j90,LBMAX_DP,0,0,0,960
14,4,300,False,0,4352781,40552245,0,TT2,j90,LBMAX_DP,5012329,0,0,12961327
14,5,0.00270259,True,84,140,882,93,TT2,j90,LBMAX_DP,0,0,0,837
14,6,300,False,0,1890475,25075661,0,TT2,j90,LBMAX_DP,863212,0,0,8975715
14,7,0.00213753,True,86,103,708,93,TT2,j90,LBMAX_DP,0,0,0,560
14,8,2.77913,True,80,86163,701052,93,TT2,j90,LBMAX_DP,97548,0,0,198856
14,9,0.00462092,True,112,167,1533,93,TT2,j90,LBMAX_DP,0,0,0,523
14,10,300,False,0,4955030,47945260,0,TT2,j90,LBMAX_DP,12150230,0,0,13092053
15,1,0.00231158,True,76,123,715,93,TT2,j90,LBMAX_DP,0,0,0,754
15,2,100.886,True,71,1088721,7180082,93,TT2,j90,LBMAX_DP,1000217,0,0,1710323
15,3,0.00204484,True,82,99,721,93,TT2,j90,LBMAX_DP,0,0,0,505
15,4,0.00285821,True,92,111,996,93,TT2,j90,LBMAX_DP,0,0,0,546
15,5,0.00187041,True,93,115,593,93,TT2,j90,LBMAX_DP,0,0,0,465
15,6,0.0316177,True,61,1381,9685,93,TT2,j90,LBMAX_DP,658,0,0,5287
15,7,0.00227276,True,82,194,849,93,TT2,j90,LBMAX_DP,55,0,0,637
15,8,0.00865838,True,82,452,3012,93,TT2,j90,LBMAX_DP,195,0,0,1326
15,9,0.010781,True,83,380,3203,93,TT2,j90,LBMAX_DP,35,0,0,2166
15,10,0.0326429,True,78,1028,10213,93,TT2,j90,LBMAX_DP,19,0,0,4979
16,1,0.00158513,True,85,93,578,93,TT2,j90,LBMAX_DP,0,0,0,396
16,2,0.00138135,True,71,93,474,93,TT2,j90,LBMAX_DP,0,0,0,482
16,3,0.00264602,True,73,152,884,93,TT2,j90,LBMAX_DP,0,0,0,629
16,4,0.00212349,True,69,101,706,93,TT2,j90,LBMAX_DP,0,0,0,623
16,5,0.0030559,True,71,150,1028,93,TT2,j90,LBMAX_DP,0,0,0,792
16,6,0.00175906,True,74,93,611,93,TT2,j90,LBMAX_DP,0,0,0,544
16,7,0.00152802,True,65,93,567,93,TT2,j90,LBMAX_DP,0,0,0,509
16,8,0.00158859,True,71,93,568,93,TT2,j90,LBMAX_DP,0,0,0,462
16,9,0.0111781,True,66,623,3903,93,TT2,j90,LBMAX_DP,173,0,0,2495
16,10,0.00153067,True,71,93,541,93,TT2,j90,LBMAX_DP,0,0,0,398
17,1,300,False,0,14028273,97862279,0,TT2,j90,LBMAX_DP,28971869,0,0,96285652
17,2,300.007,False,0,20385889,113177919,0,TT2,j90,LBMAX_DP,39780533,168020,0,114563951
17,3,300.696,False,0,14678273,93307898,0,TT2,j90,LBMAX_DP,30022889,1592,0,90138058
17,4,300,False,0,18978883,116813405,0,TT2,j90,LBMAX_DP,51412808,4364,0,55822607
17,5,6.29432,True,113,704907,2452297,93,TT2,j90,LBMAX_DP,936683,167520,0,2944325
17,6,300.395,False,0,20068196,107512398,0,TT2,j90,LBMAX_DP,42207793,25566,0,86434435
17,7,300.747,False,0,13303198,97088565,0,TT2,j90,LBMAX_DP,37133901,0,0,123972951
17,8,300,False,0,23652028,122300148,0,TT2,j90,LBMAX_DP,41984475,3044,0,147562555
17,9,300,False,0,23323994,109926869,0,TT2,j90,LBMAX_DP,47136120,1235515,0,124010755
17,10,300,False,0,22034859,104433799,0,TT2,j90,LBMAX_DP,40182599,12490,0,123397445
18,1,300,False,0,14087738,116531165,0,TT2,j90,LBMAX_DP,54067011,0,0,45307262
18,2,14.0026,True,94,1173104,5830085,93,TT2,j90,LBMAX_DP,2304224,0,0,5600774
18,3,4.33599,True,83,320428,1785856,93,TT2,j90,LBMAX_DP,442915,0,0,2577783
18,4,0.00130547,True,98,93,523,93,TT2,j90,LBMAX_DP,0,0,0,400
18,5,300,False,0,24092790,131283692,0,TT2,j90,LBMAX_DP,55402848,1020,0,123437792
18,6,300,False,0,20152334,112918527,0,TT2,j90,LBMAX_DP,51680941,1798,0,105070902
18,7,0.0676251,True,73,8235,34534,93,TT2,j90,LBMAX_DP,7427,0,0,24713
18,8,0.00308375,True,92,173,1107,93,TT2,j90,LBMAX_DP,4,0,0,566
18,9,0.00753338,True,79,896,3445,93,TT2,j90,LBMAX_DP,227,0,0,2729
18,10,0.990819,True,94,115083,490685,93,TT2,j90,LBMAX_DP,180603,0,0,467734
19,1,0.00149457,True,98,93,568,93,TT2,j90,LBMAX_DP,0,0,0,329
19,2,300,False,0,29240652,138346440,0,TT2,j90,LBMAX_DP,74326220,20598,0,93480014
19,3,0.00158872,True,89,117,578,93,TT2,j90,LBMAX_DP,0,0,0,506
19,4,300,False,0,23868990,137567309,0,TT2,j90,LBMAX_DP,60813739,0,0,96180555
19,5,0.0012254,True,66,93,487,93,TT2,j90,LBMAX_DP,0,0,0,417
19,6,0.000907398,True,136,93,330,93,TT2,j90,LBMAX_DP,0,0,0,265
19,7,0.00283993,True,66,213,1081,93,TT2,j90,LBMAX_DP,0,0,0,1061
19,8,0.0120275,True,91,859,5218,93,TT2,j90,LBMAX_DP,1158,0,0,4409
19,9,0.00115659,True,121,93,447,93,TT2,j90,LBMAX_DP,0,0,0,311
19,10,0.00132878,True,85,101,546,93,TT2,j90,LBMAX_DP,0,0,0,385
20,1,0.00152741,True,85,93,533,93,TT2,j90,LBMAX_DP,0,0,0,411
20,2,3.56693,True,76,289834,1415246,93,TT2,j90,LBMAX_DP,385848,0,0,1776033
20,3,0.0013322,True,86,93,494,93,TT2,j90,LBMAX_DP,0,0,0,327
20,4,0.002107,True,86,223,851,93,TT2,j90,LBMAX_DP,23,0,0,632
20,5,0.047257,True,88,2141,20101,93,TT2,j90,LBMAX_DP,0,0,0,7531
20,6,0.00126087,True,83,93,484,93,TT2,j90,LBMAX_DP,0,0,0,369
20,7,0.00132262,True,82,93,544,93,TT2,j90,LBMAX_DP,0,0,0,456
20,8,0.00170352,True,85,101,673,93,TT2,j90,LBMAX_DP,0,0,0,408
20,9,0.00134018,True,76,93,536,93,TT2,j90,LBMAX_DP,0,0,0,446
20,10,0.00577707,True,89,321,2153,93,TT2,j90,LBMAX_DP,35,0,0,1330
21,1,300,False,0,13907835,76635532,0,TT2,j90,LBMAX_DP,22350542,501987,0,65822299
21,2,300,False,0,14588017,74926210,0,TT2,j90,LBMAX_DP,19087980,1382,0,107530524
21,3,300,False,0,13960650,71031382,0,TT2,j90,LBMAX_DP,26141321,1573143,0,66333595
21,4,300,False,0,14463717,80492340,0,TT2,j90,LBMAX_DP,31481963,1224870,0,103189407
21,5,300,False,0,11689598,67692936,0,TT2,j90,LBMAX_DP,24110822,138097,0,67687600
21,6,300,False,0,13592095,74703061,0,TT2,j90,LBMAX_DP,30584566,1324673,0,68854635
21,7,300,False,0,10958926,69192164,0,TT2,j90,LBMAX_DP,23170828,873333,0,64762407
21,8,300,False,0,12758536,69059744,0,TT2,j90,LBMAX_DP,18395198,851945,0,61400409
21,9,300,False,0,13174305,75617383,0,TT2,j90,LBMAX_DP,25331351,1102513,0,80725533
21,10,300,False,0,14347717,89598590,0,TT2,j90,LBMAX_DP,19736014,41883,0,76982444
22,1,0.00906391,True,108,617,3586,93,TT2,j90,LBMAX_DP,149,0,0,2654
22,2,0.00680912,True,85,853,3068,93,TT2,j90,LBMAX_DP,182,0,0,1290
22,3,302.106,False,0,10828446,61631540,0,TT2,j90,LBMAX_DP,19780443,0,0,48242198
22,4,300,False,0,13976678,70316078,0,TT2,j90,LBMAX_DP,30141487,530,0,48137842
22,5,8.28231,True,96,416571,2694017,93,TT2,j90,LBMAX_DP,612622,0,0,1420851
22,6,0.71779,True,71,51904,248792,93,TT2,j90,LBMAX_DP,44988,0,0,213403
22,7,300,False,0,15278378,76808292,0,TT2,j90,LBMAX_DP,31073673,9374,0,44917879
22,8,0.00362139,True,97,172,1145,93,TT2,j90,LBMAX_DP,30,0,0,951
22,9,302.143,False,0,11198600,78715617,0,TT2,j90,LBMAX_DP,14920337,3443,0,50926930
22,10,300,False,0,9439183,66411274,0,TT2,j90,LBMAX_DP,16843474,0,0,59866634
23,1,0.0150063,True,90,1264,6328,93,TT2,j90,LBMAX_DP,673,0,0,2270
23,2,0.00162274,True,84,97,548,93,TT2,j90,LBMAX_DP,0,0,0,399
23,3,0.00126161,True,116,93,462,93,TT2,j90,LBMAX_DP,0,0,0,344
23,4,0.0980548,True,85,12931,47692,93,TT2,j90,LBMAX_DP,13812,1,0,25669
23,5,0.00149744,True,95,112,502,93,TT2,j90,LBMAX_DP,1,0,0,471
23,6,0.00133058,True,87,113,466,93,TT2,j90,LBMAX_DP,2,0,0,406
23,7,0.00208001,True,77,119,732,93,TT2,j90,LBMAX_DP,2,0,0,424
23,8,0.00133852,True,92,93,474,93,TT2,j90,LBMAX_DP,0,0,0,414
23,9,0.00163896,True,126,106,607,93,TT2,j90,LBMAX_DP,0,0,0,333
23,10,0.00696125,True,87,500,2618,93,TT2,j90,LBMAX_DP,232,0,0,1429
24,1,0.00178561,True,84,97,590,93,TT2,j90,LBMAX_DP,0,0,0,393
24,2,0.00179959,True,92,133,636,93,TT2,j90,LBMAX_DP,0,0,0,543
24,3,0.00127654,True,69,93,440,93,TT2,j90,LBMAX_DP,0,0,0,573
24,4,0.00169924,True,81,94,632,93,TT2,j90,LBMAX_DP,0,0,0,331
24,5,0.00129584,True,85,93,463,93,TT2,j90,LBMAX_DP,0,0,0,402
24,6,0.00598535,True,79,220,1895,93,TT2,j90,LBMAX_DP,0,0,0,1539
24,7,0.00140123,True,87,93,531,93,TT2,j90,LBMAX_DP,0,0,0,374
24,8,0.00125876,True,88,93,461,93,TT2,j90,LBMAX_DP,0,0,0,466
24,9,0.00186743,True,80,106,636,93,TT2,j90,LBMAX_DP,0,0,0,433
24,10,0.00155277,True,89,95,615,93,TT2,j90,LBMAX_DP,0,0,0,326
25,1,300,False,0,10205389,61234214,0,TT2,j90,LBMAX_DP,21789651,139620,0,42057131
25,2,300,False,0,9717856,62082091,0,TT2,j90,LBMAX_DP,17062887,344904,0,47041357
25,3,300,False,0,8603203,57813949,0,TT2,j90,LBMAX_DP,14213090,184005,0,33829330
25,4,300,False,0,10304253,66973918,0,TT2,j90,LBMAX_DP,17301549,28230,0,51687806
25,5,300,False,0,12249491,79195947,0,TT2,j90,LBMAX_DP,19497978,8030,0,62949827
25,6,300,False,0,8290781,63116165,0,TT2,j90,LBMAX_DP,11588401,154,0,38062636
25,7,300,False,0,6675917,55563577,0,TT2,j90,LBMAX_DP,13865163,16491,0,21174316
25,8,300,False,0,9601072,69168005,0,TT2,j90,LBMAX_DP,17618635,226382,0,38499424
25,9,300,False,0,8098758,68594210,0,TT2,j90,LBMAX_DP,11731446,81,0,52551789
25,10,300,False,0,9979005,67170363,0,TT2,j90,LBMAX_DP,18232538,170512,0,35299536
26,1,0.00815618,True,90,425,2663,93,TT2,j90,LBMAX_DP,53,0,0,1821
26,2,300,False,0,6207602,52161477,0,TT2,j90,LBMAX_DP,14496419,0,0,24916499
26,3,0.00536209,True,80,297,1702,93,TT2,j90,LBMAX_DP,2,0,0,1301
26,4,300,False,0,7327450,64230865,0,TT2,j90,LBMAX_DP,14228733,0,0,19079165
26,5,300,False,0,7348320,49304907,0,TT2,j90,LBMAX_DP,10713624,33,0,49503834
26,6,0.58692,True,108,30094,197434,93,TT2,j90,LBMAX_DP,16963,0,0,224660
26,7,300,False,0,9380485,60910840,0,TT2,j90,LBMAX_DP,20438479,10,0,47901709
26,8,300,False,0,7500686,69256103,0,TT2,j90,LBMAX_DP,14265047,0,0,49134918
26,9,300,False,0,7739355,54108417,0,TT2,j90,LBMAX_DP,16633353,0,0,39958287
26,10,0.00163662,True,92,94,540,93,TT2,j90,LBMAX_DP,0,0,0,504
27,1,0.00222266,True,96,154,771,93,TT2,j90,LBMAX_DP,2,0,0,477
27,2,0.00615815,True,81,257,1918,93,TT2,j90,LBMAX_DP,0,0,0,1020
27,3,0.00344531,True,91,186,1095,93,TT2,j90,LBMAX_DP,0,0,0,839
27,4,1.8625,True,79,50470,458028,93,TT2,j90,LBMAX_DP,62577,0,0,210599
27,5,0.00147229,True,99,98,491,93,TT2,j90,LBMAX_DP,0,0,0,333
27,6,0.00780072,True,87,476,2492,93,TT2,j90,LBMAX_DP,30,0,0,2383
27,7,0.00983981,True,73,393,3023,93,TT2,j90,LBMAX_DP,37,0,0,1726
27,8,0.0183024,True,72,726,5654,93,TT2,j90,LBMAX_DP,188,0,0,2114
27,9,0.0371347,True,84,2043,12231,93,TT2,j90,LBMAX_DP,811,0,0,6951
27,10,0.00424298,True,97,238,1461,93,TT2,j90,LBMAX_DP,0,0,0,831
28,1,0.00204072,True,80,117,686,93,TT2,j90,LBMAX_DP,0,0,0,520
28,2,0.00159977,True,76,93,519,93,TT2,j90,LBMAX_DP,0,0,0,454
28,3,0.00169268,True,86,101,581,93,TT2,j90,LBMAX_DP,0,0,0,361
28,4,0.0053324,True,78,261,1797,93,TT2,j90,LBMAX_DP,12,0,0,1121
28,5,0.00148373,True,88,95,501,93,TT2,j90,LBMAX_DP,0,0,0,404
28,6,0.0013981,True,102,93,503,93,TT2,j90,LBMAX_DP,0,0,0,312
28,7,0.00133117,True,97,95,466,93,TT2,j90,LBMAX_DP,0,0,0,317
28,8,0.00103709,True,110,93,348,93,TT2,j90,LBMAX_DP,0,0,0,321
28,9,0.00121531,True,120,93,462,93,TT2,j90,LBMAX_DP,0,0,0,260
28,10,0.00154801,True,68,93,549,93,TT2,j90,LBMAX_DP,0,0,0,464
29,1,300,False,0,8974558,62482465,0,TT2,j90,LBMAX_DP,12590977,113282,0,33659042
29,2,300,False,0,7783771,63761314,0,TT2,j90,LBMAX_DP,7228397,95,0,26152331
29,3,300.847,False,0,8240663,60270792,0,TT2,j90,LBMAX_DP,12509604,12444,0,38509624
29,4,300,False,0,8332033,63105345,0,TT2,j90,LBMAX_DP,13663171,30178,0,23147658
29,5,300,False,0,6050997,56926543,0,TT2,j90,LBMAX_DP,10364241,6199,0,13345211
29,6,300,False,0,6996483,62154134,0,TT2,j90,LBMAX_DP,7603142,774,0,28674287
29,7,300,False,0,8751706,71818560,0,TT2,j90,LBMAX_DP,12702076,14296,0,32755229
29,8,300,False,0,8873058,67989476,0,TT2,j90,LBMAX_DP,9846688,211,0,36047503
29,9,300,False,0,7860540,59210119,0,TT2,j90,LBMAX_DP,10025390,16135,0,28327670
29,10,300,False,0,7663259,59381926,0,TT2,j90,LBMAX_DP,8621181,390,0,32260798
30,1,0.00179574,True,102,94,557,93,TT2,j90,LBMAX_DP,0,0,0,375
30,2,300,False,0,6049492,63564517,0,TT2,j90,LBMAX_DP,8894070,0,0,26046817
30,3,300,False,0,5268848,42627290,0,TT2,j90,LBMAX_DP,8300847,0,0,21250366
30,4,300,False,0,3278816,20682461,0,TT2,j90,LBMAX_DP,5586603,9,0,6692826
30,5,300.016,False,0,4984038,38629389,0,TT2,j90,LBMAX_DP,6126390,0,0,30062174
30,6,0.0158949,True,90,874,5503,93,TT2,j90,LBMAX_DP,107,0,0,1987
30,7,300,False,0,3290836,37031907,0,TT2,j90,LBMAX_DP,3720173,0,0,8805637
