group,exam,time,finished,makespan,expand_number,generated_number,depth,PetriType,SetType,Heuristic,dominance_pruned,dominance_pop_pruned,ub_pruned
30,7,0.0385375,True,68,6323,22129,33,TT2,j30,LBMAX_DP,7156,1413,0
30,8,0.0531529,True,46,6205,29494,33,TT2,j30,LBMAX_DP,9511,540,0
30,9,0.353973,True,46,36192,163930,33,TT2,j30,LBMAX_DP,40083,8942,0
30,10,0.128415,True,53,14037,60875,33,TT2,j30,LBMAX_DP,17957,1169,0
31,1,0.000814664,True,43,72,353,33,TT2,j30,LBMAX_DP,1,0,0
31,2,0.000402829,True,63,38,172,33,TT2,j30,LBMAX_DP,0,0,0
31,3,0.000780675,True,58,75,341,33,TT2,j30,LBMAX_DP,3,0,0
31,4,0.000393775,True,50,39,165,33,TT2,j30,LBMAX_DP,0,0,0
31,5,0.0111277,True,52,2052,6351,33,TT2,j30,LBMAX_DP,1398,326,0
31,6,0.00048373,True,53,47,208,33,TT2,j30,LBMAX_DP,0,0,0
31,7,0.000582618,True,61,62,243,33,TT2,j30,LBMAX_DP,0,0,0
31,8,0.0501268,True,58,5942,29559,33,TT2,j30,LBMAX_DP,2223,23,0
31,9,0.0745182,True,50,12489,44056,33,TT2,j30,LBMAX_DP,15210,3689,0
31,10,0.273119,True,55,39928,133639,33,TT2,j30,LBMAX_DP,42086,10672,0
32,1,0.000399922,True,61,42,166,33,TT2,j30,LBMAX_DP,1,0,0
32,2,0.000461471,True,60,43,194,33,TT2,j30,LBMAX_DP,0,0,0
32,3,0.000634528,True,57,75,288,33,TT2,j30,LBMAX_DP,7,0,0
32,4,0.0190654,True,68,2272,11339,33,TT2,j30,LBMAX_DP,1916,0,0
32,5,0.00135322,True,54,107,602,33,TT2,j30,LBMAX_DP,14,0,0
32,6,0.000310024,True,44,34,122,33,TT2,j30,LBMAX_DP,0,0,0
32,7,0.000394467,True,35,39,156,33,TT2,j30,LBMAX_DP,0,0,0
32,8,0.000292594,True,54,33,117,33,TT2,j30,LBMAX_DP,0,0,0
32,9,0.000321845,True,65,34,137,33,TT2,j30,LBMAX_DP,0,0,0
32,10,0.000456578,True,51,37,182,33,TT2,j30,LBMAX_DP,1,0,0
33,1,0.00501496,True,65,996,3773,33,TT2,j30,LBMAX_DP,885,51,0
33,2,0.00784253,True,60,1809,5924,33,TT2,j30,LBMAX_DP,1448,307,0
33,3,0.029999,True,55,7179,22775,33,TT2,j30,LBMAX_DP,7412,1964,0
33,4,0.00922161,True,77,1683,7259,33,TT2,j30,LBMAX_DP,1344,2,0
33,5,0.00615476,True,53,1215,4744,33,TT2,j30,LBMAX_DP,1370,90,0
33,6,0.00102694,True,59,195,676,33,TT2,j30,LBMAX_DP,143,5,0
33,7,0.00168493,True,58,275,1067,33,TT2,j30,LBMAX_DP,68,0,0
33,8,0.00664979,True,61,1637,5312,33,TT2,j30,LBMAX_DP,2313,136,0
33,9,0.00541103,True,65,1115,4128,33,TT2,j30,LBMAX_DP,1363,57,0
33,10,0.000536044,True,53,76,277,33,TT2,j30,LBMAX_DP,29,0,0
34,1,0.0121799,True,68,2877,9955,33,TT2,j30,LBMAX_DP,2756,421,0
34,2,0.000626855,True,44,108,352,33,TT2,j30,LBMAX_DP,40,2,0
34,3,0.00353738,True,69,864,2832,33,TT2,j30,LBMAX_DP,550,105,0
34,4,0.000236353,True,67,34,103,33,TT2,j30,LBMAX_DP,0,0,0
34,5,0.0641974,True,63,14895,51056,33,TT2,j30,LBMAX_DP,11386,2417,0
34,6,0.0087859,True,52,1694,6821,33,TT2,j30,LBMAX_DP,1134,0,0
34,7,0.0657422,True,58,15345,51590,33,TT2,j30,LBMAX_DP,11652,2386,0
34,8,0.0117606,True,58,2825,9409,33,TT2,j30,LBMAX_DP,2861,611,0
34,9,0.000568942,True,60,92,344,33,TT2,j30,LBMAX_DP,11,0,0
34,10,0.00155308,True,47,197,965,33,TT2,j30,LBMAX_DP,28,0,0
35,1,0.00192975,True,57,366,1412,33,TT2,j30,LBMAX_DP,256,0,0
35,2,0.000803358,True,53,113,477,33,TT2,j30,LBMAX_DP,18,0,0
35,3,0.000583621,True,60,102,341,33,TT2,j30,LBMAX_DP,7,0,0
35,4,0.0133667,True,50,2612,11084,33,TT2,j30,LBMAX_DP,1815,12,0
35,5,0.000270124,True,60,35,121,33,TT2,j30,LBMAX_DP,0,0,0
35,6,0.00109784,True,58,184,705,33,TT2,j30,LBMAX_DP,53,3,0
35,7,0.000555824,True,61,87,300,33,TT2,j30,LBMAX_DP,11,0,0
35,8,0.000262531,True,63,33,124,33,TT2,j30,LBMAX_DP,0,0,0
35,9,0.00627448,True,59,1179,4862,33,TT2,j30,LBMAX_DP,625,0,0
35,10,0.0183447,True,59,4674,14224,33,TT2,j30,LBMAX_DP,3383,1038,0
36,1,0.000282047,True,66,33,125,33,TT2,j30,LBMAX_DP,0,0,0
36,2,0.000379353,True,44,47,176,33,TT2,j30,LBMAX_DP,0,0,0
36,3,0.00226993,True,61,540,1744,33,TT2,j30,LBMAX_DP,171,0,0
36,4,0.000350503,True,59,49,167,33,TT2,j30,LBMAX_DP,0,0,0
36,5,0.000269525,True,64,33,121,33,TT2,j30,LBMAX_DP,0,0,0
36,6,0.000275957,True,46,34,126,33,TT2,j30,LBMAX_DP,0,0,0
36,7,0.000310855,True,56,33,129,33,TT2,j30,LBMAX_DP,0,0,0
36,8,0.000533653,True,63,81,329,33,TT2,j30,LBMAX_DP,0,0,0
36,9,0.000293694,True,59,33,135,33,TT2,j30,LBMAX_DP,0,0,0
36,10,0.000423948,True,59,52,205,33,TT2,j30,LBMAX_DP,1,0,0
37,1,0.0160854,True,79,3749,11944,33,TT2,j30,LBMAX_DP,5083,357,0
37,2,0.0217011,True,69,4627,16025,33,TT2,j30,LBMAX_DP,5950,559,0
37,3,0.021366,True,81,4377,16113,33,TT2,j30,LBMAX_DP,6404,276,0
37,4,0.0225565,True,83,4980,17181,33,TT2,j30,LBMAX_DP,7931,487,0
37,5,0.00965864,True,80,1929,6619,33,TT2,j30,LBMAX_DP,2265,185,0
37,6,0.00728777,True,73,1729,5300,33,TT2,j30,LBMAX_DP,1983,139,0
37,7,0.0142709,True,92,3307,11141,33,TT2,j30,LBMAX_DP,4896,300,0
37,8,0.00843271,True,72,1710,5894,33,TT2,j30,LBMAX_DP,2229,168,0
37,9,0.0140832,True,57,2754,10301,33,TT2,j30,LBMAX_DP,3051,193,0
37,10,0.0202973,True,81,4620,15170,33,TT2,j30,LBMAX_DP,5958,698,0
38,1,0.00224876,True,48,307,1236,33,TT2,j30,LBMAX_DP,180,19,0
38,2,0.0558817,True,54,10490,39127,33,TT2,j30,LBMAX_DP,7125,2274,0
38,3,0.00659979,True,59,1037,4253,33,TT2,j30,LBMAX_DP,1478,68,0
38,4,0.00669924,True,59,1277,4240,33,TT2,j30,LBMAX_DP,594,185,0
38,5,0.023611,True,71,5026,17458,33,TT2,j30,LBMAX_DP,6624,717,0
38,6,0.00737501,True,63,1387,4846,33,TT2,j30,LBMAX_DP,476,2,0
38,7,0.00499467,True,65,701,3194,33,TT2,j30,LBMAX_DP,272,50,0
38,8,0.00920633,True,61,2019,6550,33,TT2,j30,LBMAX_DP,2217,310,0
38,9,0.010048,True,63,1950,6891,33,TT2,j30,LBMAX_DP,1970,348,0
38,10,0.00773733,True,60,1714,5200,33,TT2,j30,LBMAX_DP,1146,297,0
39,1,0.000622902,True,55,93,324,33,TT2,j30,LBMAX_DP,3,0,0
39,2,0.00554425,True,54,775,3231,33,TT2,j30,LBMAX_DP,337,0,0
39,3,0.00262918,True,54,381,1591,33,TT2,j30,LBMAX_DP,120,0,0
39,4,0.00357999,True,53,477,2096,33,TT2,j30,LBMAX_DP,202,0,0
39,5,0.000372672,True,55,40,153,33,TT2,j30,LBMAX_DP,0,0,0
39,6,0.0034668,True,69,389,1819,33,TT2,j30,LBMAX_DP,37,0,0
39,7,0.0374829,True,56,8678,27656,33,TT2,j30,LBMAX_DP,8491,1323,0
39,8,0.000951286,True,67,111,461,33,TT2,j30,LBMAX_DP,25,0,0
39,9,0.00832377,True,64,1975,5665,33,TT2,j30,LBMAX_DP,1223,315,0
39,10,0.00555388,True,60,1216,3960,33,TT2,j30,LBMAX_DP,1259,35,0
40,1,0.00108805,True,51,124,559,33,TT2,j30,LBMAX_DP,21,0,0
40,2,0.00163187,True,56,238,991,33,TT2,j30,LBMAX_DP,20,0,0
40,3,0.00093499,True,57,172,569,33,TT2,j30,LBMAX_DP,34,0,0
40,4,0.000946877,True,57,112,483,33,TT2,j30,LBMAX_DP,13,0,0
40,5,0.000425555,True,65,55,192,33,TT2,j30,LBMAX_DP,0,0,0
40,6,0.000308596,True,60,42,133,33,TT2,j30,LBMAX_DP,0,0,0
40,7,0.000320299,True,46,35,126,33,TT2,j30,LBMAX_DP,0,0,0
40,8,0.000541845,True,57,62,273,33,TT2,j30,LBMAX_DP,0,0,0
40,9,0.00625112,True,64,1065,4331,33,TT2,j30,LBMAX_DP,508,0,0
40,10,0.000989351,True,51,135,543,33,TT2,j30,LBMAX_DP,2,0,0
41,1,0.00889995,True,86,1944,6307,33,TT2,j30,LBMAX_DP,2514,97,0
41,2,0.0134798,True,89,2837,9705,33,TT2,j30,LBMAX_DP,3211,176,0
41,3,0.0147051,True,85,3187,10729,33,TT2,j30,LBMAX_DP,4094,188,0
41,4,0.0343064,True,78,6952,23160,33,TT2,j30,LBMAX_DP,8847,758,0
41,5,0.0176895,True,99,3634,11623,33,TT2,j30,LBMAX_DP,3509,447,0
41,6,0.0232018,True,103,4993,17769,33,TT2,j30,LBMAX_DP,5915,354,0
41,7,0.0522683,True,92,9390,36038,33,TT2,j30,LBMAX_DP,10043,1047,0
41,8,0.0395028,True,88,7882,26114,33,TT2,j30,LBMAX_DP,8154,808,0
41,9,0.0165708,True,92,3265,11824,33,TT2,j30,LBMAX_DP,3876,275,0
41,10,0.040666,True,99,8030,28281,33,TT2,j30,LBMAX_DP,9183,806,0
42,1,0.00149125,True,58,170,709,33,TT2,j30,LBMAX_DP,6,0,0
42,2,0.0233655,True,50,3651,14117,33,TT2,j30,LBMAX_DP,2975,585,0
42,3,0.0137924,True,60,2472,8665,33,TT2,j30,LBMAX_DP,2597,402,0
42,4,0.0421048,True,49,6314,25220,33,TT2,j30,LBMAX_DP,7599,630,0
42,5,0.00932083,True,52,1392,5312,33,TT2,j30,LBMAX_DP,412,1,0
42,6,0.00712173,True,66,1083,4347,33,TT2,j30,LBMAX_DP,1566,46,0
42,7,0.0918012,True,66,15182,52226,33,TT2,j30,LBMAX_DP,7915,98,0
42,8,0.0128833,True,82,2938,8943,33,TT2,j30,LBMAX_DP,3228,541,0
42,9,0.021826,True,60,3143,13495,33,TT2,j30,LBMAX_DP,2370,297,0
42,10,0.00161637,True,75,195,787,33,TT2,j30,LBMAX_DP,23,0,0
43,1,0.0637988,True,55,11159,38871,33,TT2,j30,LBMAX_DP,6221,1775,0
43,2,0.00191383,True,43,235,1012,33,TT2,j30,LBMAX_DP,42,0,0
43,3,0.00402397,True,57,553,2240,33,TT2,j30,LBMAX_DP,366,32,0
43,4,0.00331933,True,67,482,1929,33,TT2,j30,LBMAX_DP,142,0,0
43,5,0.0289293,True,64,4924,15540,33,TT2,j30,LBMAX_DP,2455,1123,0
43,6,0.00417526,True,58,654,2214,33,TT2,j30,LBMAX_DP,526,57,0
43,7,0.0265771,True,52,3351,15944,33,TT2,j30,LBMAX_DP,2590,6,0
43,8,0.00926588,True,62,1529,5710,33,TT2,j30,LBMAX_DP,784,7,0
43,9,0.0111246,True,57,1792,6797,33,TT2,j30,LBMAX_DP,1012,0,0
43,10,0.0686303,True,60,9298,39314,33,TT2,j30,LBMAX_DP,4758,5,0
44,1,0.00378,True,50,573,2254,33,TT2,j30,LBMAX_DP,229,0,0
44,2,0.000432385,True,54,45,172,33,TT2,j30,LBMAX_DP,0,0,0
44,3,0.000340551,True,51,33,138,33,TT2,j30,LBMAX_DP,0,0,0
44,4,0.000305947,True,57,34,115,33,TT2,j30,LBMAX_DP,0,0,0
44,5,0.000314083,True,55,33,122,33,TT2,j30,LBMAX_DP,0,0,0
44,6,0.000298642,True,56,33,115,33,TT2,j30,LBMAX_DP,0,0,0
44,7,0.00307818,True,42,458,1718,33,TT2,j30,LBMAX_DP,127,0,0
44,8,0.00255737,True,49,310,1344,33,TT2,j30,LBMAX_DP,48,0,0
44,9,0.000305147,True,64,34,124,33,TT2,j30,LBMAX_DP,0,0,0
44,10,0.000398611,True,63,43,158,33,TT2,j30,LBMAX_DP,0,0,0
45,1,0.0236849,True,82,4828,16185,33,TT2,j30,LBMAX_DP,4949,329,0
45,2,0.0185993,True,125,4070,13935,33,TT2,j30,LBMAX_DP,3122,259,0
45,3,0.0132182,True,92,2845,9432,33,TT2,j30,LBMAX_DP,3544,218,0
45,4,0.0258964,True,84,5117,16975,33,TT2,j30,LBMAX_DP,5446,471,0
45,5,0.0153859,True,86,3368,10988,33,TT2,j30,LBMAX_DP,3241,290,0
45,6,0.0195041,True,129,4291,14457,33,TT2,j30,LBMAX_DP,3289,248,0
45,7,0.0233375,True,101,4641,17053,33,TT2,j30,LBMAX_DP,5435,351,0
45,8,0.0173471,True,94,3867,12964,33,TT2,j30,LBMAX_DP,4398,338,0
45,9,0.0464604,True,82,9029,31721,33,TT2,j30,LBMAX_DP,8319,833,0
45,10,0.0125953,True,90,2490,8596,33,TT2,j30,LBMAX_DP,1755,167,0
46,1,0.0097406,True,59,1323,5570,33,TT2,j30,LBMAX_DP,397,1,0
46,2,0.0608206,True,67,9491,32077,33,TT2,j30,LBMAX_DP,6547,1995,0
46,3,0.0649653,True,65,9417,37815,33,TT2,j30,LBMAX_DP,4113,86,0
46,4,0.00867031,True,64,1330,4632,33,TT2,j30,LBMAX_DP,556,80,0
46,5,0.016089,True,57,2087,8017,33,TT2,j30,LBMAX_DP,639,458,0
46,6,0.0441549,True,59,7750,24408,33,TT2,j30,LBMAX_DP,5248,1416,0
46,7,0.0724441,True,59,11257,40373,33,TT2,j30,LBMAX_DP,14220,1211,0
46,8,0.0257189,True,58,3265,13127,33,TT2,j30,LBMAX_DP,2647,341,0
46,9,0.0373669,True,49,6742,22006,33,TT2,j30,LBMAX_DP,5113,1782,0
46,10,0.0627623,True,55,8973,32762,33,TT2,j30,LBMAX_DP,10957,844,0
47,1,0.0185405,True,58,2624,10638,33,TT2,j30,LBMAX_DP,1626,2,0
47,2,0.00078805,True,59,82,333,33,TT2,j30,LBMAX_DP,4,0,0
47,3,0.113071,True,55,16235,60980,33,TT2,j30,LBMAX_DP,9406,51,0
47,4,0.0054303,True,49,722,3177,33,TT2,j30,LBMAX_DP,230,0,0
47,5,0.00816937,True,47,1358,4785,33,TT2,j30,LBMAX_DP,999,149,0
47,6,0.0149298,True,53,2104,7991,33,TT2,j30,LBMAX_DP,1781,213,0
47,7,0.0193968,True,66,3288,12427,33,TT2,j30,LBMAX_DP,3925,320,0
47,8,0.00046668,True,48,48,195,33,TT2,j30,LBMAX_DP,0,0,0
47,9,0.00417188,True,65,613,2326,33,TT2,j30,LBMAX_DP,90,0,0
47,10,0.083014,True,60,13210,43679,33,TT2,j30,LBMAX_DP,6061,3458,0
48,1,0.000289033,True,63,33,116,33,TT2,j30,LBMAX_DP,0,0,0
48,2,0.00034368,True,54,37,139,33,TT2,j30,LBMAX_DP,0,0,0
48,3,0.000399805,True,50,35,157,33,TT2,j30,LBMAX_DP,0,0,0
48,4,0.00169212,True,57,212,902,33,TT2,j30,LBMAX_DP,3,0,0
48,5,0.00268537,True,58,413,1493,33,TT2,j30,LBMAX_DP,64,0,0
48,6,0.000303496,True,58,33,122,33,TT2,j30,LBMAX_DP,0,0,0
48,7,0.00370547,True,55,435,1854,33,TT2,j30,LBMAX_DP,112,0,0
48,8,0.000297673,True,44,33,111,33,TT2,j30,LBMAX_DP,0,0,0
48,9,0.00112212,True,59,130,569,33,TT2,j30,LBMAX_DP,24,0,0
48,10,0.000324324,True,54,33,128,33,TT2,j30,LBMAX_DP,0,0,0
