group,exam,time,finished,makespan,expand_number,generated_number,depth,PetriType,SetType,Heuristic,dominance_pruned,dominance_pop_pruned,ub_pruned
10,6,300,False,0,3343988,58939311,0,TT2,j90,LBCS_DP,14918589,0,0
10,7,171.434,True,83,2625744,33158586,93,TT2,j90,LBCS_DP,7279105,0,0
10,8,300,False,0,4003584,63445318,0,TT2,j90,LBCS_DP,9126254,0,0
10,9,300,False,0,2731152,48979690,0,TT2,j90,LBCS_DP,11191420,0,0
10,10,300,False,0,3000286,57670972,0,TT2,j90,LBCS_DP,14635183,0,0
11,1,5.45267,True,86,67722,1096705,93,TT2,j90,LBCS_DP,210320,0,0
11,2,300,False,0,4009371,38256643,0,TT2,j90,LBCS_DP,12652481,0,0
11,3,4.46144,True,69,59719,924291,93,TT2,j90,LBCS_DP,150415,0,0
11,4,300,False,0,3443925,44296231,0,TT2,j90,LBCS_DP,12172335,0,0
11,5,300.004,False,0,2031885,25819325,0,TT2,j90,LBCS_DP,8004844,0,0
11,6,300,False,0,2986594,46898807,0,TT2,j90,LBCS_DP,10330517,0,0
11,7,300,False,0,2799709,55046616,0,TT2,j90,LBCS_DP,8700474,0,0
11,8,300,False,0,3143746,39782720,0,TT2,j90,LBCS_DP,5400723,0,0
11,9,68.4936,True,81,1767173,12827366,93,TT2,j90,LBCS_DP,3406427,0,0
11,10,47.8093,True,81,522599,8839380,93,TT2,j90,LBCS_DP,1685766,0,0
12,1,0.0108177,True,71,171,2336,93,TT2,j90,LBCS_DP,0,0,0
12,2,0.00756677,True,71,107,1383,93,TT2,j90,LBCS_DP,0,0,0
12,3,0.0116417,True,93,151,2275,93,TT2,j90,LBCS_DP,0,0,0
12,4,0.00562748,True,73,107,1248,93,TT2,j90,LBCS_DP,0,0,0
12,5,0.00635731,True,83,97,1158,93,TT2,j90,LBCS_DP,0,0,0
12,6,0.0182776,True,81,255,3611,93,TT2,j90,LBCS_DP,3,0,0
12,7,0.00550543,True,77,95,1105,93,TT2,j90,LBCS_DP,0,0,0
12,8,0.0104266,True,83,143,2088,93,TT2,j90,LBCS_DP,0,0,0
12,9,0.0141217,True,77,167,2373,93,TT2,j90,LBCS_DP,0,0,0
12,10,0.00896696,True,86,142,1883,93,TT2,j90,LBCS_DP,0,0,0
13,1,300,False,0,3051188,41430857,0,TT2,j90,LBCS_DP,5731078,9928,0
13,2,300,False,0,3165081,38520847,0,TT2,j90,LBCS_DP,6403293,7275,0
13,3,300,False,0,3185905,45750400,0,TT2,j90,LBCS_DP,6825062,54,0
13,4,300,False,0,2203867,37880788,0,TT2,j90,LBCS_DP,1615684,0,0
13,5,300,False,0,2344995,37423396,0,TT2,j90,LBCS_DP,2480362,0,0
13,6,300,False,0,3249319,39131834,0,TT2,j90,LBCS_DP,8299607,11729,0
13,7,300,False,0,2526088,36317084,0,TT2,j90,LBCS_DP,7153251,6,0
13,8,300,False,0,2354764,40076131,0,TT2,j90,LBCS_DP,1705246,0,0
13,9,300,False,0,3386913,43216564,0,TT2,j90,LBCS_DP,6095683,189,0
13,10,300.012,False,0,2688056,40153600,0,TT2,j90,LBCS_DP,3927331,2,0
14,1,300,False,0,2962455,46970833,0,TT2,j90,LBCS_DP,16004247,0,0
14,2,300,False,0,2963569,50013033,0,TT2,j90,LBCS_DP,7750054,0,0
14,3,300.909,False,0,2533329,39241323,0,TT2,j90,LBCS_DP,4566590,0,0
14,4,302.787,False,0,2242321,36968425,0,TT2,j90,LBCS_DP,4910287,0,0
14,5,300,False,0,2893648,50401334,0,TT2,j90,LBCS_DP,9675818,0,0
14,6,300,False,0,2452646,42521116,0,TT2,j90,LBCS_DP,6758678,0,0
14,7,0.0434366,True,86,358,6422,93,TT2,j90,LBCS_DP,12,0,0
14,8,300,False,0,2650397,42667758,0,TT2,j90,LBCS_DP,5743958,0,0
14,9,300,False,0,2763158,29969231,0,TT2,j90,LBCS_DP,6154991,0,0
14,10,300,False,0,2206376,43293020,0,TT2,j90,LBCS_DP,9442898,0,0
15,1,0.0085137,True,76,130,1570,93,TT2,j90,LBCS_DP,0,0,0
15,2,300,False,0,2433289,34512318,0,TT2,j90,LBCS_DP,5196531,0,0
15,3,0.266823,True,82,10247,81931,93,TT2,j90,LBCS_DP,7483,0,0
15,4,0.0164344,True,92,190,2938,93,TT2,j90,LBCS_DP,0,0,0
15,5,300,False,0,3813046,41823353,0,TT2,j90,LBCS_DP,13731954,0,0
15,6,300,False,0,1920811,32613344,0,TT2,j90,LBCS_DP,5273971,0,0
15,7,300,False,0,2980230,38631190,0,TT2,j90,LBCS_DP,10653679,0,0
15,8,300,False,0,3021494,47030215,0,TT2,j90,LBCS_DP,7665443,0,0
15,9,0.117879,True,83,1682,22271,93,TT2,j90,LBCS_DP,817,0,0
15,10,2.87208,True,78,22882,421155,93,TT2,j90,LBCS_DP,27519,0,0
16,1,0.00660656,True,85,112,1369,93,TT2,j90,LBCS_DP,0,0,0
16,2,0.013725,True,71,180,2680,93,TT2,j90,LBCS_DP,76,0,0
16,3,0.00945765,True,73,150,1828,93,TT2,j90,LBCS_DP,0,0,0
16,4,0.00792528,True,69,117,1617,93,TT2,j90,LBCS_DP,0,0,0
16,5,0.0333379,True,71,361,5829,93,TT2,j90,LBCS_DP,12,0,0
16,6,0.00554458,True,74,93,1215,93,TT2,j90,LBCS_DP,0,0,0
16,7,0.0385405,True,65,520,8467,93,TT2,j90,LBCS_DP,0,0,0
16,8,0.00676285,True,71,103,1271,93,TT2,j90,LBCS_DP,0,0,0
16,9,300.001,False,0,1150484,15831286,0,TT2,j90,LBCS_DP,6256423,0,0
16,10,0.0104114,True,71,153,1948,93,TT2,j90,LBCS_DP,0,0,0
17,1,300.005,False,0,6513305,93380609,0,TT2,j90,LBCS_DP,24487680,0,0
17,2,300,False,0,9157647,86729582,0,TT2,j90,LBCS_DP,35437107,2580709,0
17,3,300,False,0,6877301,92041060,0,TT2,j90,LBCS_DP,28796037,0,0
17,4,300,False,0,6019679,70870652,0,TT2,j90,LBCS_DP,22731091,0,0
17,5,300,False,0,11795136,113260093,0,TT2,j90,LBCS_DP,42129448,743585,0
17,6,300,False,0,4658408,70694180,0,TT2,j90,LBCS_DP,20506088,0,0
17,7,300,False,0,5617655,86546565,0,TT2,j90,LBCS_DP,22491681,0,0
17,8,300,False,0,7292344,91590090,0,TT2,j90,LBCS_DP,23757814,3140,0
17,9,300,False,0,8747301,106733849,0,TT2,j90,LBCS_DP,32950440,0,0
17,10,300,False,0,4606009,68044783,0,TT2,j90,LBCS_DP,20939977,0,0
18,1,300,False,0,7015096,92781354,0,TT2,j90,LBCS_DP,32092514,0,0
18,2,300,False,0,5021898,78153283,0,TT2,j90,LBCS_DP,20291506,0,0
18,3,0.808455,True,83,8214,113042,93,TT2,j90,LBCS_DP,10953,0,0
18,4,0.133658,True,98,2050,29267,93,TT2,j90,LBCS_DP,1610,0,0
18,5,300,False,0,11693184,138079285,0,TT2,j90,LBCS_DP,46005053,0,0
18,6,300,False,0,8000005,103850655,0,TT2,j90,LBCS_DP,33636202,0,0
18,7,300,False,0,11136512,129950233,0,TT2,j90,LBCS_DP,47140278,0,0
18,8,0.00926051,True,92,140,1554,93,TT2,j90,LBCS_DP,2,0,0
18,9,0.0121478,True,79,189,2107,93,TT2,j90,LBCS_DP,16,0,0
18,10,300,False,0,8781043,105912320,0,TT2,j90,LBCS_DP,33419658,0,0
19,1,91.9625,True,98,2706836,32063097,93,TT2,j90,LBCS_DP,10983412,0,0
19,2,300,False,0,13773383,153692398,0,TT2,j90,LBCS_DP,60228239,0,0
19,3,0.0240202,True,89,382,4530,93,TT2,j90,LBCS_DP,74,0,0
19,4,300,False,0,9707093,130214207,0,TT2,j90,LBCS_DP,44205668,0,0
19,5,0.114092,True,66,1586,22126,93,TT2,j90,LBCS_DP,4,0,0
19,6,4.5377,True,136,144752,1531776,93,TT2,j90,LBCS_DP,421831,0,0
19,7,0.0133199,True,66,514,3621,93,TT2,j90,LBCS_DP,148,0,0
19,8,0.161856,True,91,2285,33487,93,TT2,j90,LBCS_DP,3577,0,0
19,9,300,False,0,6875584,86593944,0,TT2,j90,LBCS_DP,26129993,0,0
19,10,300,False,0,10988641,115514255,0,TT2,j90,LBCS_DP,47210520,0,0
20,1,0.00547362,True,85,93,993,93,TT2,j90,LBCS_DP,0,0,0
20,2,277.91,True,76,8637507,115031097,93,TT2,j90,LBCS_DP,38603877,0,0
20,3,16.6164,True,86,638658,6185140,93,TT2,j90,LBCS_DP,2346814,0,0
20,4,113.684,True,86,1882374,21831950,93,TT2,j90,LBCS_DP,5471601,0,0
20,5,0.0438732,True,88,691,9026,93,TT2,j90,LBCS_DP,396,0,0
20,6,0.352376,True,83,7846,76137,93,TT2,j90,LBCS_DP,13826,0,0
20,7,0.0057717,True,82,97,1108,93,TT2,j90,LBCS_DP,0,0,0
20,8,0.130285,True,85,1835,25386,93,TT2,j90,LBCS_DP,1945,0,0
20,9,0.00475619,True,76,93,1012,93,TT2,j90,LBCS_DP,0,0,0
20,10,0.167124,True,89,3173,35448,93,TT2,j90,LBCS_DP,1790,0,0
21,1,300,False,0,5225741,58498761,0,TT2,j90,LBCS_DP,16706496,47524,0
21,2,300,False,0,5719862,73267585,0,TT2,j90,LBCS_DP,20059828,1310,0
21,3,300,False,0,5753518,61954006,0,TT2,j90,LBCS_DP,24352603,318793,0
21,4,300,False,0,5150219,68532691,0,TT2,j90,LBCS_DP,18869980,264454,0
21,5,300,False,0,6163386,69371956,0,TT2,j90,LBCS_DP,22070138,318217,0
21,6,300,False,0,6666138,66175457,0,TT2,j90,LBCS_DP,29911131,1121496,0
21,7,300,False,0,5167634,62410828,0,TT2,j90,LBCS_DP,18817982,429056,0
21,8,300,False,0,5575571,60531172,0,TT2,j90,LBCS_DP,19959668,305522,0
21,9,300,False,0,5462125,68309892,0,TT2,j90,LBCS_DP,18415381,218744,0
21,10,300,False,0,5803998,57817169,0,TT2,j90,LBCS_DP,22776118,911579,0
22,1,300,False,0,5256242,74359355,0,TT2,j90,LBCS_DP,23447601,1,0
22,2,300,False,0,6467806,78546388,0,TT2,j90,LBCS_DP,22706744,0,0
22,3,300,False,0,6769179,86152598,0,TT2,j90,LBCS_DP,28399036,0,0
22,4,300,False,0,12353873,112189916,0,TT2,j90,LBCS_DP,50055260,8,0
22,5,300,False,0,5538001,76933445,0,TT2,j90,LBCS_DP,14575329,0,0
22,6,300.001,False,0,5695016,74337666,0,TT2,j90,LBCS_DP,20185274,0,0
22,7,300,False,0,5324824,74560956,0,TT2,j90,LBCS_DP,23126650,0,0
22,8,0.103237,True,97,1286,16479,93,TT2,j90,LBCS_DP,1415,0,0
22,9,300,False,0,4640905,65419588,0,TT2,j90,LBCS_DP,12410609,1109,0
22,10,300,False,0,5643597,77544234,0,TT2,j90,LBCS_DP,20856245,24,0
23,1,300,False,0,7188238,79429890,0,TT2,j90,LBCS_DP,28330857,0,0
23,2,50.5025,True,84,1653639,15488062,93,TT2,j90,LBCS_DP,4930741,88,0
23,3,0.339412,True,116,11901,96984,93,TT2,j90,LBCS_DP,18375,0,0
23,4,300,False,0,5448772,79570846,0,TT2,j90,LBCS_DP,18779600,0,0
23,5,0.0469638,True,95,1110,11363,93,TT2,j90,LBCS_DP,625,0,0
23,6,0.0135647,True,87,221,2449,93,TT2,j90,LBCS_DP,0,0,0
23,7,300,False,0,6653383,95357478,0,TT2,j90,LBCS_DP,33176646,0,0
23,8,0.0188084,True,92,223,2817,93,TT2,j90,LBCS_DP,0,0,0
23,9,300,False,0,3862907,63287574,0,TT2,j90,LBCS_DP,11583110,0,0
23,10,0.117453,True,87,4914,36000,93,TT2,j90,LBCS_DP,3082,0,0
24,1,0.00574255,True,84,102,1108,93,TT2,j90,LBCS_DP,0,0,0
24,2,300,False,0,10128606,103902314,0,TT2,j90,LBCS_DP,47513112,0,0
24,3,0.0790412,True,69,117,1459,93,TT2,j90,LBCS_DP,0,0,0
24,4,0.116583,True,81,1346,17713,93,TT2,j90,LBCS_DP,875,0,0
24,5,0.00462632,True,85,106,1030,93,TT2,j90,LBCS_DP,3,0,0
24,6,0.00585748,True,79,101,1224,93,TT2,j90,LBCS_DP,0,0,0
24,7,0.00573625,True,87,98,1035,93,TT2,j90,LBCS_DP,0,0,0
24,8,15.1614,True,88,398482,4753916,93,TT2,j90,LBCS_DP,1447779,0,0
24,9,0.00748273,True,80,130,1366,93,TT2,j90,LBCS_DP,0,0,0
24,10,0.0139898,True,89,210,2600,93,TT2,j90,LBCS_DP,31,0,0
25,1,300,False,0,5912655,60824254,0,TT2,j90,LBCS_DP,21944071,302373,0
25,2,300,False,0,4591765,51850551,0,TT2,j90,LBCS_DP,14981749,139135,0
25,3,300,False,0,4430376,48589286,0,TT2,j90,LBCS_DP,11194351,61539,0
25,4,300,False,0,4619331,52183824,0,TT2,j90,LBCS_DP,12855214,29578,0
25,5,300,False,0,5740032,66793469,0,TT2,j90,LBCS_DP,16572587,7265,0
25,6,300,False,0,4124908,48291568,0,TT2,j90,LBCS_DP,10717465,173,0
25,7,300,False,0,4705176,51808714,0,TT2,j90,LBCS_DP,14001688,34620,0
25,8,300,False,0,4849715,51100717,0,TT2,j90,LBCS_DP,15939555,154201,0
25,9,300,False,0,3363607,50708058,0,TT2,j90,LBCS_DP,11399501,52,0
25,10,300,False,0,4638676,45560298,0,TT2,j90,LBCS_DP,13833954,154437,0
26,1,0.454681,True,90,9071,90734,93,TT2,j90,LBCS_DP,8836,0,0
26,2,300,False,0,4636082,63971339,0,TT2,j90,LBCS_DP,14760776,0,0
26,3,300,False,0,4209851,54756211,0,TT2,j90,LBCS_DP,10498928,0,0
26,4,300,False,0,5245293,65626537,0,TT2,j90,LBCS_DP,17123883,0,0
26,5,300,False,0,3471805,47469714,0,TT2,j90,LBCS_DP,13413295,108,0
26,6,0.0503712,True,108,407,6252,93,TT2,j90,LBCS_DP,11,0,0
26,7,300,False,0,3499726,43332172,0,TT2,j90,LBCS_DP,11877789,0,0
26,8,300,False,0,3826262,57138869,0,TT2,j90,LBCS_DP,12948770,0,0
26,9,300,False,0,4329627,53929838,0,TT2,j90,LBCS_DP,15723825,0,0
26,10,59.7829,True,92,761068,11585866,93,TT2,j90,LBCS_DP,3230583,0,0
27,1,300,False,0,2812495,44059747,0,TT2,j90,LBCS_DP,10239030,0,0
27,2,26.7324,True,81,233412,3385562,93,TT2,j90,LBCS_DP,461299,0,0
27,3,0.784294,True,91,30663,247651,93,TT2,j90,LBCS_DP,35848,0,0
27,4,226.767,True,79,2607739,37131194,93,TT2,j90,LBCS_DP,12856273,0,0
27,5,0.00942627,True,99,153,1400,93,TT2,j90,LBCS_DP,0,0,0
27,6,300,False,0,2930336,47926113,0,TT2,j90,LBCS_DP,11582255,0,0
27,7,18.9253,True,73,228912,3565744,93,TT2,j90,LBCS_DP,248387,0,0
27,8,0.0326978,True,72,377,4941,93,TT2,j90,LBCS_DP,9,0,0
27,9,13.2524,True,84,140340,2029980,93,TT2,j90,LBCS_DP,304404,0,0
27,10,0.0763234,True,97,1455,13880,93,TT2,j90,LBCS_DP,1353,0,0
28,1,0.0137898,True,80,160,2211,93,TT2,j90,LBCS_DP,0,0,0
28,2,0.0120706,True,76,153,2053,93,TT2,j90,LBCS_DP,0,0,0
28,3,0.0208617,True,86,435,4124,93,TT2,j90,LBCS_DP,286,0,0
28,4,151.129,True,78,2484002,31443255,93,TT2,j90,LBCS_DP,8610744,0,0
28,5,0.00521303,True,88,95,974,93,TT2,j90,LBCS_DP,0,0,0
28,6,0.0119205,True,102,202,1959,93,TT2,j90,LBCS_DP,0,0,0
28,7,0.00674901,True,97,132,1276,93,TT2,j90,LBCS_DP,0,0,0
28,8,300,False,0,3807575,48894600,0,TT2,j90,LBCS_DP,9018852,0,0
28,9,0.011398,True,120,213,2115,93,TT2,j90,LBCS_DP,2,0,0
28,10,0.00608443,True,68,105,1196,93,TT2,j90,LBCS_DP,0,0,0
29,1,300,False,0,3881261,43695569,0,TT2,j90,LBCS_DP,9727190,592,0
29,2,300,False,0,3522579,42137685,0,TT2,j90,LBCS_DP,5896022,32,0
29,3,300,False,0,3669634,44034362,0,TT2,j90,LBCS_DP,10356174,13919,0
29,4,300,False,0,4314776,44415195,0,TT2,j90,LBCS_DP,10112465,16033,0
29,5,300,False,0,3178371,36977115,0,TT2,j90,LBCS_DP,7663519,6858,0
29,6,300,False,0,3220055,40267636,0,TT2,j90,LBCS_DP,7109910,350,0
29,7,300,False,0,3636073,44101670,0,TT2,j90,LBCS_DP,8087606,4308,0
29,8,300,False,0,3601030,41816581,0,TT2,j90,LBCS_DP,6407056,187,0
29,9,300,False,0,3868961,42511184,0,TT2,j90,LBCS_DP,8075109,9219,0
29,10,300,False,0,3434337,40812923,0,TT2,j90,LBCS_DP,7106377,336,0
30,1,300,False,0,3761001,44092633,0,TT2,j90,LBCS_DP,9687617,0,0
30,2,300,False,0,2260943,36454825,0,TT2,j90,LBCS_DP,7724109,0,0
30,3,300,False,0,2878910,37755123,0,TT2,j90,LBCS_DP,8445916,0,0
30,4,300,False,0,2914769,42025223,0,TT2,j90,LBCS_DP,7751609,0,0
30,5,300,False,0,2720927,36095385,0,TT2,j90,LBCS_DP,8810795,0,0
30,6,300,False,0,3469527,37788212,0,TT2,j90,LBCS_DP,9501620,0,0
30,7,300,False,0,2573772,41114066,0,TT2,j90,LBCS_DP,7028747,0,0
30,8,300,False,0,1665378,29124746,0,TT2,j90,LBCS_DP,5424528,0,0
30,9,300,False,0,2031546,24021566,0,TT2,j90,LBCS_DP,7262086,14579,0
30,10,300,False,0,2871831,36331996,0,TT2,j90,LBCS_DP,7163168,0,0
31,1,0.361902,True,79,5618,68505,93,TT2,j90,LBCS_DP,3708,0,0
31,2,300,False,0,1703964,27443522,0,TT2,j90,LBCS_DP,3819649,0,0
31,3,0.407541,True,106,3363,57573,93,TT2,j90,LBCS_DP,1957,0,0
31,4,0.0177074,True,79,233,2988,93,TT2,j90,LBCS_DP,0,0,0
31,5,300,False,0,3184529,35844769,0,TT2,j90,LBCS_DP,7435213,0,0
31,6,300,False,0,3970162,43655645,0,TT2,j90,LBCS_DP,13053116,0,0
31,7,1.32564,True,97,22740,261064,93,TT2,j90,LBCS_DP,27733,0,0
31,8,1.60921,True,83,16631,231654,93,TT2,j90,LBCS_DP,19317,0,0
31,9,300,False,0,2506082,36189866,0,TT2,j90,LBCS_DP,9077129,0,0
31,10,0.129066,True,99,1628,20864,93,TT2,j90,LBCS_DP,1030,0,0
32,1,0.00563768,True,78,99,1024,93,TT2,j90,LBCS_DP,0,0,0
32,2,0.00469878,True,78,95,944,93,TT2,j90,LBCS_DP,0,0,0
32,3,0.00508015,True,89,99,993,93,TT2,j90,LBCS_DP,0,0,0
32,4,0.0189495,True,104,304,3450,93,TT2,j90,LBCS_DP,8,0,0
32,5,0.00839385,True,93,138,1514,93,TT2,j90,LBCS_DP,1,0,0
32,6,0.00783299,True,86,129,1308,93,TT2,j90,LBCS_DP,1,0,0
32,7,0.00698043,True,87,120,1297,93,TT2,j90,LBCS_DP,0,0,0
32,8,0.011531,True,79,180,1971,93,TT2,j90,LBCS_DP,0,0,0
32,9,0.00531338,True,95,93,975,93,TT2,j90,LBCS_DP,0,0,0
32,10,0.0253439,True,91,611,5797,93,TT2,j90,LBCS_DP,52,0,0
33,1,300,False,0,13010833,104524066,0,TT2,j90,LBCS_DP,35578165,3731283,0
